,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CapitalExpendituresIncurredButNotYetPaid,,,119000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-19813000.000,,
ComprehensiveIncomeNetOfTax,,,-17843000.000,-13292000.000,-12622000.000
DepreciationDepletionAndAmortization,,,454000.000,,
EarningsPerShareBasic,-0.280,0.370,,,-0.380
EarningsPerShareBasicAndDiluted,,,-0.580,-0.430,
EarningsPerShareDiluted,-0.280,0.350,,,-0.380
IncreaseDecreaseInAccountsPayable,,,-1803000.000,,
IncreaseDecreaseInAccountsReceivable,,,-296000.000,,
IncreaseDecreaseInAccruedLiabilities,,,-863000.000,,
IncreaseDecreaseInDeferredRevenue,,,-1028000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-29000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,124000.000,,
InterestExpense,106000.000,43000.000,,,
InvestmentIncomeInterest,22000.000,6000.000,,1000.000,
LeaseAndRentalExpense,,,,400000.000,400000.000
NetCashProvidedByUsedInFinancingActivities,,,190000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,190000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1355000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1355000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-18648000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-18648000.000,,
NetIncomeLoss,-8626000.000,11207000.000,-17843000.000,-13292000.000,-12622000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-8626000.000,11207000.000,-17843000.000,-13292000.000,-12622000.000
OperatingExpenses,12055000.000,12615000.000,18871000.000,14172000.000,13497000.000
OperatingIncomeLoss,-8542000.000,11246000.000,-17843000.000,-13294000.000,-12619000.000
OtherNonoperatingIncomeExpense,,-2000.000,,1000.000,-3000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1355000.000,,
ProceedsFromStockPlans,,,190000.000,,
ResearchAndDevelopmentExpense,7259000.000,6725000.000,10962000.000,7773000.000,7855000.000
Revenues,3513000.000,23861000.000,1028000.000,878000.000,878000.000
SalesRevenueNet,3513000.000,23861000.000,1028000.000,878000.000,878000.000
SellingGeneralAndAdministrativeExpense,4796000.000,5890000.000,7909000.000,6399000.000,5642000.000
ShareBasedCompensation,,,2292000.000,2029000.000,1965000.000
WeightedAverageNumberOfDilutedSharesOutstanding,30333000.000,31611000.000,,,33369000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,30698000.000,
WeightedAverageNumberOfSharesOutstandingBasic,30333000.000,30440000.000,,,33369000.000
