,2011-06-30,2011-09-30
AmortizationOfIntangibleAssets,2559000.000,2576000.000
Depreciation,3070000.000,3125000.000
EarningsPerShareBasic,0.170,0.170
EarningsPerShareDiluted,0.170,0.170
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4462000.000,4311000.000
IncomeTaxExpenseBenefit,1818000.000,1602000.000
InterestExpense,1525000.000,1028000.000
NetIncomeLoss,2629000.000,2679000.000
NetIncomeLossAttributableToNoncontrollingInterest,15000.000,30000.000
OccupancyCosts,9509000.000,9655000.000
OperatingExpenses,67966000.000,64902000.000
OperatingIncomeLoss,5987000.000,5339000.000
OtherCostAndExpenseOperating,7682000.000,7453000.000
OtherGeneralExpense,4160000.000,3023000.000
ProfitLoss,2644000.000,2709000.000
Revenues,73953000.000,70241000.000
SalariesAndWages,29196000.000,28294000.000
SalesRevenueNet,73953000.000,70241000.000
WeightedAverageNumberOfDilutedSharesOutstanding,15753000.000,15700000.000
WeightedAverageNumberOfSharesOutstandingBasic,15430000.000,15451000.000
