,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,714071.000,283394.000,209169.000,2392831.000,-2284272.000,-180387.000
CommunicationsAndInformationTechnology,,1856.000,2019.000,4195.000,7280.000,9574.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,0.000,,,,,
EquityMethodInvestmentDividendsOrDistributions,896334.000,481298.000,379598.000,284391.000,336459.000,226257.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,1718600.000,0.000,0.000,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,287990.000,759207.000,502812.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,4899906.000,760873.000,502812.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,1540697.000,1979829.000,1765191.000
GeneralAndAdministrativeExpense,166596.000,192145.000,178423.000,213988.000,277107.000,366135.000
IncomeLossFromEquityMethodInvestments,462235.000,202588.000,315438.000,2399540.000,212340.000,141341.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2361.000,-283.000,4089.000,-10672.000,9675.000,-4775.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-510.000,-272.000,-1115.000,-1152.000,3201.000,-8856.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,12796.000,5204.000,-5020.000,4358.000,-10036.000,26878.000
InterestAndOtherIncome,,,,2508.000,2909.000,0.000
LegalFees,,5862.000,5544.000,4288.000,6412.000,3556.000
LimitedPartnersCapitalAccountDistributionAmount,,,,,8540415.000,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,2336102.000,6170970.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,2336102.000,6170970.000,0.000
NetCashProvidedByUsedInOperatingActivities,714071.000,283394.000,209169.000,56729.000,85173.000,-180387.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,714071.000,283394.000,209169.000,56729.000,85173.000,-180387.000
NetIncomeLoss,295639.000,10443.000,-1581585.000,2188060.000,-61858.000,-224794.000
OperatingExpenses,,,,213988.000,277107.000,
PaymentsOfCapitalDistribution,,,,,8540415.000,0.000
PaymentsToAcquireEquityMethodInvestments,,,,16490.000,3800.000,0.000
PostageExpense,,9124.000,4631.000,3279.000,9990.000,4048.000
ProceedsFromDivestitureOfInterestInJointVenture,,,,2352592.000,6174770.000,0.000
Revenues,,,,2402048.000,215249.000,141341.000
SalesRevenueNet,,,,2402048.000,215249.000,141341.000
