,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,108667000.000,92805000.000,103737000.000,94759000.000,107961000.000,101706000.000,112193000.000,121473000.000,112722000.000,129542000.000,99148000.000,112507000.000,119355000.000,127953000.000,116477000.000,111527000.000,120823000.000,131152000.000,128521000.000,132394000.000,128758000.000,143415000.000,139131000.000,142056000.000
AccountsReceivableNetCurrent,295823000.000,277932000.000,303597000.000,355374000.000,334434000.000,339749000.000,364793000.000,383452000.000,383363000.000,371006000.000,357604000.000,353171000.000,336649000.000,305654000.000,317137000.000,331635000.000,322187000.000,317729000.000,340160000.000,342413000.000,344448000.000,342368000.000,357504000.000,368613000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,8784000.000,,,,9845000.000,,,,13036000.000,,,,12848000.000,,,,14804000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,704169000.000,,,,667656000.000,,,,726373000.000,,,,802248000.000,,,,901862000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-4203000.000,-4673000.000,-4747000.000,-4962000.000,-3860000.000,-3629000.000,-3363000.000,-3014000.000,-2888000.000,-2344000.000,-2085000.000,-1872000.000,-1508000.000,-1122000.000,-811000.000,-502000.000,-189000.000,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,235154000.000,,,,255725000.000,,241564000.000,232819000.000,220797000.000,,,,210066000.000,,,,221441000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,145092000.000,185481000.000,214040000.000,,240500000.000,235154000.000,239600000.000,237700000.000,254300000.000,255725000.000,268900000.000,241600000.000,232200000.000,220800000.000,212900000.000,200200000.000,199900000.000,210100000.000,211300000.000,211400000.000,216200000.000,,230400000.000,229800000.000
Assets,2686800000.000,2679777000.000,2649040000.000,2687914000.000,2652288000.000,2681616000.000,2645934000.000,2690817000.000,2707106000.000,2880265000.000,2624927000.000,2671496000.000,2651954000.000,2718964000.000,2679006000.000,2714714000.000,2684979000.000,2753632000.000,2717254000.000,2772011000.000,2722348000.000,2680283000.000,2647553000.000,2688934000.000
AssetsCurrent,625833000.000,606918000.000,570034000.000,608495000.000,570687000.000,593876000.000,553983000.000,597561000.000,729692000.000,1138567000.000,901495000.000,942361000.000,909289000.000,992295000.000,948522000.000,975885000.000,917849000.000,962035000.000,891021000.000,940837000.000,885825000.000,896143000.000,874889000.000,909992000.000
AssetsHeldForSaleCurrent,,,,,,,,,119132000.000,119141000.000,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,117000.000,120000.000,,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,109095000.000,109326000.000,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,119132000.000,119141000.000,,,,50151000.000,48354000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,50151000.000,48354000.000,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,9800000.000,,,,7800000.000,,,,7200000.000,,,,6000000.000,,,,5000000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,12071000.000,,,,11242000.000,,,,7949000.000,,,,6049000.000,,,,5020000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,2896000.000,,,,2923000.000,,,,1947000.000,,,,1027000.000,,,,705000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,584000.000,,,,686000.000,,,,673000.000,,,,687000.000,,,,687000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,885000.000,,,,770000.000,,,,643000.000,,,,673000.000,,,,687000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1729000.000,,,,1129000.000,,,,689000.000,,,,664000.000,,,,673000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,2421000.000,,,,2083000.000,,,,1018000.000,,,,706000.000,,,,664000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,3556000.000,,,,3651000.000,,,,2979000.000,,,,2292000.000,,,,1604000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,-3393000.000,,,,3173000.000,,,,2357000.000,,,,1834000.000,,,,1440000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,8678000.000,,,,8069000.000,,,,5592000.000,,,,4215000.000,,,,3580000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,5100000.000,,,,7200000.000,,,,10200000.000,,,,11100000.000,,,,11900000.000,,
CashAndCashEquivalentsAtCarryingValue,144595000.000,147327000.000,83996000.000,81661000.000,64367000.000,48882000.000,10013000.000,,17856000.000,438131000.000,336613000.000,341610000.000,317643000.000,341180000.000,294838000.000,326580000.000,307630000.000,378513000.000,316612000.000,367547000.000,318163000.000,345685000.000,270252000.000,320916000.000
