,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccruedIncomeTaxes,,,,375952000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-5288000.000
AdditionalPaidInCapitalCommonStock,,,,147455000.000
Assets,,,,15735162000.000
CashAndCashEquivalentsAtCarryingValue,,,,1326509000.000
CommonStockValue,,,,1000000.000
Liabilities,,,,14399957000.000
LiabilitiesAndStockholdersEquity,,,,15735162000.000
LiabilityForFuturePolicyBenefitsAndUnpaidClaimsAndClaimsAdjustmentExpense,,,,322176000.000
LoansAndLeasesReceivableAllowance,,,,75142000.000
LoansAndLeasesReceivableConsumerInstallmentAndRevolving,,,,325304000.000
LoansAndLeasesReceivableNetOfDeferredIncome,,,,12671147000.000
LoansAndLeasesReceivableNetReportedAmount,,,,12596005000.000
LoansAndLeasesReceivableOther,,,,2512218000.000
LongTermDebt,,,,13321155000.000
MarketableSecurities,,,,1138455000.000
MortgageLoansOnRealEstate,,,,9833625000.000
OtherAssets,,,,580072000.000
OtherLiabilities,,,,380674000.000
ReceivablesHeldForSaleAmount,,,,31290000.000
RestrictedCashAndCashEquivalents,,,,62831000.000
RetainedEarningsAccumulatedDeficit,,,,1192038000.000
StockholdersEquity,,,,1335205000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,1335205000.000
