,2011-06-30
CostOfRevenue,1580686.000
CurrentIncomeTaxExpenseBenefit,0.000
DepreciationAndAmortization,39227.000
EarningsPerShareBasic,-0.010
EarningsPerShareDiluted,-0.010
GrossProfit,927276.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-194774.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-194774.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.010
IncomeLossFromContinuingOperationsPerDilutedShare,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,214750.000
InterestIncomeExpenseNet,-25567.000
NetIncomeLoss,-194774.000
NetIncomeLossAvailableToCommonStockholdersBasic,-257093.000
NonoperatingIncomeExpense,189183.000
OperatingExpenses,1311233.000
OperatingIncomeLoss,-383957.000
PreferredStockDividend,62319.000
Revenues,2507962.000
SalesRevenueNet,2507962.000
SellingGeneralAndAdministrativeExpense,1272006.000
WeightedAverageNumberOfDilutedSharesOutstanding,22546493.000
WeightedAverageNumberOfSharesOutstandingBasic,18700547.000
