,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FloorBrokerageExchangeAndClearanceFees,384046.000,363395.000,312024.000,301998.000,282020.000,262681.000,261357.000,249461.000,227166.000,-688483.000,10350.000,9618.000,10048.000,9754.000,8618.000,10487.000,,,,,,,
GainLossOnSaleOfCommodityContracts,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,35258.000,,,,,,,,
IncentiveFeeExpense,,,,,,,,,,,,,,,115918.000,-115918.000,53637.000,24645.000,12681.000,12681.000,7674.000,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,-11.590,-30.840,,-23.630,-20.150,-21.200,-18.380,-18.650
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,0.000,,,,
InterestAndDividendIncomeOperating,960.000,756.000,,,,,,,,,,,,,,,,,,,,,
InterestIncomeOperating,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,960.000,756.000,1783.000,2323.000,2473.000,3241.000,2185.000,823.000,604.000,1311.000,874.000,453.000,351.000,384.000,270.000,220.000,299.000,105.000,6256.000,4555.000,5517.000,5656.000,8716.000
InvestmentIncomeNet,-512117.000,-768407.000,-445060.000,-429793.000,-389625.000,-365439.000,-361094.000,-367317.000,-345683.000,-325765.000,-283317.000,-199174.000,-208127.000,-298628.000,-367008.000,-104359.000,,,,,,,
ManagementFeeExpense,,,,,,,,,58852.000,,39529.000,39413.000,40171.000,42353.000,45988.000,41089.000,39011.000,43895.000,41865.000,36290.000,33320.000,27537.000,24942.000
NetIncomeLoss,-911043.000,1791892.000,-717796.000,-635280.000,-535662.000,-475036.000,95905.000,-560963.000,-1454021.000,132444.000,-1278413.000,645558.000,855126.000,1301920.000,789389.000,-1802580.000,832513.000,55428.000,-534693.000,-606881.000,-259409.000,-766567.000,-452219.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-68.090,135.150,-58.960,-52.840,-48.350,-41.490,8.270,-51.290,-135.020,12.480,-122.970,63.960,87.970,139.520,85.180,-198.660,93.170,5.790,-65.380,-73.190,-34.260,-104.970,-67.970
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,,,,,,-34.260,,-67.970
NetInvestmentIncome,,,,,,,,,,,,,,,,,-274889.000,,-199813.000,-163070.000,-161989.000,-128055.000,-125117.000
OperatingExpenses,513077.000,769163.000,446843.000,432116.000,392098.000,368680.000,363279.000,368140.000,346287.000,327076.000,284191.000,199627.000,208478.000,299012.000,367278.000,104579.000,275188.000,221005.000,206069.000,167625.000,167506.000,133711.000,133833.000
OtherExpenses,45472.000,41680.000,46013.000,44513.000,29574.000,-72857.000,29225.000,50797.000,60269.000,-68587.000,46607.000,51002.000,57387.000,-89141.000,72884.000,54185.000,56037.000,,,,,,
PartnersCapitalAccountPeriodIncreaseDecrease,-1804094.000,1043096.000,-1180989.000,-941770.000,-1513738.000,,-282264.000,-862324.000,-1756334.000,,-1480235.000,126358.000,254095.000,,511252.000,-2014031.000,480729.000,,-996145.000,-1190809.000,-947899.000,,-1010954.000
PartnersCapitalAccountRedemptions,893051.000,748796.000,463193.000,,,,,,,,,,585847.000,,278137.000,211451.000,351784.000,426432.000,461452.000,583928.000,,,
ProfessionalFees,,,,,,,,,,,,,,,,,,,36274.000,35672.000,35400.000,30456.000,32223.000
RealizedInvestmentGainsLosses,-296757.000,1075391.000,398632.000,119838.000,-613727.000,-349863.000,560043.000,-519862.000,-179544.000,-268950.000,-562118.000,820622.000,885806.000,1342578.000,1704145.000,-818933.000,466618.000,647318.000,65318.000,-945093.000,109274.000,-463859.000,-203409.000
SellingExpense,,,,,,,,,,,,,100872.000,,79103.000,71565.000,70751.000,71088.000,67810.000,58862.000,55353.000,48266.000,43523.000
TradingActivityGainsAndLossesNet,-398926.000,2560299.000,-272736.000,-205487.000,-146037.000,-109597.000,456999.000,-193646.000,-1108338.000,458209.000,-995096.000,,,,,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,844732.000,1063253.000,,1156397.000,-1698221.000,1107402.000,276328.000,-334880.000,-443811.000,-97420.000,-638512.000,-327102.000
UnrealizedGainLossOnCommodityContracts,-102169.000,1484908.000,-671368.000,,,,,,,,,,,,,,,,,,,,
UnrealizedGainLossOnDerivatives,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
UnrealizedGainLossOnInvestments,,,,-325325.000,467690.000,,-103044.000,326216.000,-928794.000,727159.000,-432978.000,24110.000,177447.000,257970.000,-547748.000,-879288.000,640784.000,-370990.000,-400198.000,501282.000,-206694.000,-174653.000,-123693.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,13708.260,13266.313,12322.746,12118.096,11695.081,-24253.408,11165.661,10950.681,10771.034,-22016.744,10366.424,10148.286,9790.563,-20385.405,9262.061,9065.364,8915.623,-18258.580,8386.664,8091.424,7642.425,-16287.528,6706.928
