,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,11492000.000
CostOfGoodsSold,53727000.000
DeferredIncomeTaxExpenseBenefit,-2979000.000
DepreciationDepletionAndAmortization,613000.000
EarningsPerShareBasic,1.870
EarningsPerShareDiluted,1.790
EffectOfExchangeRateOnCashAndCashEquivalents,61000.000
GainLossRelatedToLitigationSettlement,5125000.000
GeneralAndAdministrativeExpense,9013000.000
GrossProfit,42777000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11775000.000
IncomeTaxExpenseBenefit,-2689000.000
IncomeTaxesPaid,223000.000
IncreaseDecreaseInAccountsPayable,1108000.000
IncreaseDecreaseInAccountsReceivable,1158000.000
IncreaseDecreaseInAccruedLiabilities,1406000.000
IncreaseDecreaseInInventories,-955000.000
IncreaseDecreaseInOtherCurrentAssets,2814000.000
IncreaseDecreaseInPrepaidExpense,-423000.000
InterestExpenseDebt,73000.000
InterestPaid,73000.000
InventoryWriteDown,-347000.000
InvestmentIncomeInterest,3000.000
NetCashProvidedByUsedInFinancingActivities,-5000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5000.000
NetCashProvidedByUsedInInvestingActivities,-1964000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1964000.000
NetCashProvidedByUsedInOperatingActivities,13400000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13400000.000
NetIncomeLoss,14464000.000
OperatingExpenses,30931000.000
OperatingIncomeLoss,11846000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,61000.000
OtherNonoperatingIncomeExpense,-1000.000
PaymentsOfFinancingCosts,5000.000
PaymentsToAcquireIntangibleAssets,1501000.000
PaymentsToAcquirePropertyPlantAndEquipment,463000.000
ProceedsFromStockOptionsExercised,3000.000
ProvisionForDoubtfulAccounts,966000.000
RepaymentsOfLongTermCapitalLeaseObligations,3000.000
ResearchAndDevelopmentExpense,2898000.000
Revenues,96504000.000
SalesRevenueNet,96504000.000
SellingAndMarketingExpense,24145000.000
ShareBasedCompensation,763000.000
StockIssuedDuringPeriodValueShareBasedCompensation,763000.000
StockIssuedDuringPeriodValueStockOptionsExercised,3000.000
