,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,8164.000
EarningsPerShareBasicAndDiluted,-0.030
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,144500.000
LeaseAndRentalExpense,13687.000
MarketingAndAdvertisingExpense,1417.000
NetCashProvidedByUsedInFinancingActivities,123310.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,123310.000
NetCashProvidedByUsedInOperatingActivities,-115146.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-115146.000
NetIncomeLoss,-259645.000
OperatingExpenses,259645.000
ProceedsFromContributedCapital,123310.000
ProfessionalFees,93968.000
ProfitLoss,-259645.000
ResearchAndDevelopmentExpense,139000.000
