,2012-03-31,2012-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-339000.000,
ComprehensiveIncomeNetOfTax,1489000.000,3176000.000
DeferredIncomeTaxExpenseBenefit,-26000.000,
DepreciationAndAmortization,82000.000,
EarningsPerShareBasic,0.160,0.150
EarningsPerShareDiluted,0.160,0.150
FeesAndCommissionsFiduciaryAndTrustActivities,131000.000,85000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1756000.000,1532000.000
IncomeLossFromEquityMethodInvestments,2545000.000,2420000.000
IncomeTaxExpenseBenefit,-249000.000,-369000.000
InterestAndDividendIncomeOperating,2000.000,1000.000
InterestExpense,462000.000,440000.000
InterestExpenseLongTermDebt,462000.000,440000.000
InterestIncomeDepositsWithFinancialInstitutions,2000.000,1000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,-460000.000,-439000.000
InterestIncomeExpenseNet,-460000.000,-439000.000
InterestPaid,158000.000,
LaborAndRelatedExpense,106000.000,103000.000
NetCashProvidedByUsedInOperatingActivities,-339000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-339000.000,
NetIncomeLoss,2005000.000,1901000.000
NoninterestExpense,460000.000,534000.000
NoninterestIncome,2676000.000,2505000.000
OccupancyNet,6000.000,3000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,-839000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,1275000.000
OtherComprehensiveIncomeLossNetOfTax,,1275000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-516000.000,
OtherComprehensiveIncomeLossTax,-323000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-839000.000,1275000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-323000.000,
OtherNoninterestExpense,348000.000,428000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,12350000.000
WeightedAverageNumberOfSharesOutstandingBasic,,12350000.000
