,2011-06-30,2011-09-30
EarningsPerShareBasic,-8.300,-1.220
EarningsPerShareDiluted,-8.300,-1.220
FederalDepositInsuranceCorporationPremiumExpense,443925.000,431371.000
FeesAndCommissionsDepositorAccounts,367691.000,351945.000
FeesAndCommissionsOther,383417.000,387544.000
GainLossOnInvestments,48009.000,150316.000
GainLossOnSaleOfMortgageLoans,18312.000,6951.000
GainsLossesOnSalesOfOtherRealEstate,-4707118.000,-23114.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-22472940.000,-3560920.000
IncomeTaxExpenseBenefit,-618341.000,-339974.000
InterestAndDividendIncomeOperating,5323835.000,5134300.000
InterestAndFeeIncomeLoansAndLeases,4627435.000,4490514.000
InterestExpense,2014880.000,1970165.000
InterestExpenseDeposits,1364505.000,1313099.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,4083.000,3967.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,560898.000,567033.000
InterestExpenseSubordinatedNotesAndDebentures,85394.000,86066.000
InterestIncomeExpenseAfterProvisionForLoanLoss,-14054533.000,-337865.000
InterestIncomeExpenseNet,3308955.000,3164135.000
InterestIncomeSecuritiesTaxExempt,58213.000,58515.000
InterestIncomeSecuritiesTaxable,628297.000,570823.000
LaborAndRelatedExpense,2016320.000,2039091.000
NetIncomeLoss,-21854599.000,-3220946.000
NoninterestExpense,4719857.000,4372852.000
NoninterestIncome,-3698550.000,1149797.000
NoninterestIncomeOther,191139.000,276155.000
OccupancyNet,449375.000,447883.000
OtherNoninterestExpense,1810237.000,1454507.000
ProvisionForLoanAndLeaseLosses,17363488.000,3502000.000
