,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,44451000.000,59526000.000,65960000.000,70900000.000,63268000.000,71961000.000,66765000.000,74271000.000,52872000.000,50395000.000,60342000.000,51220000.000,65263000.000,82329000.000,104005000.000,48162000.000,77948000.000,89527000.000,99651000.000,69563000.000,67649000.000,70408000.000,107184000.000,72776000.000,70981000.000
AccountsReceivableGrossCurrent,230434000.000,258811000.000,209266000.000,256461000.000,179006000.000,171492000.000,170543000.000,266424000.000,361924000.000,290364000.000,240281000.000,371164000.000,487941000.000,276409000.000,189970000.000,314139000.000,331378000.000,197086000.000,155273000.000,168729000.000,148822000.000,144077000.000,142658000.000,252755000.000,242698000.000
AccruedEnvironmentalLossContingenciesNoncurrent,201600000.000,201600000.000,182900000.000,182900000.000,182900000.000,182900000.000,182000000.000,182000000.000,182000000.000,182000000.000,183600000.000,183600000.000,183600000.000,183600000.000,177000000.000,177000000.000,177000000.000,177000000.000,180400000.000,180400000.000,178512000.000,175310000.000,172000000.000,168506000.000,165849000.000
AccruedIncomeTaxesCurrent,45572000.000,27695000.000,778000.000,5505000.000,17295000.000,3392000.000,2072000.000,5005000.000,16845000.000,15705000.000,4040000.000,4314000.000,26914000.000,12330000.000,2721000.000,5882000.000,23572000.000,1350000.000,1326000.000,1338000.000,11024000.000,813000.000,1080000.000,1246000.000,8258000.000
AccumulatedDeferredInvestmentTaxCredit,6388000.000,6308000.000,6227000.000,6146000.000,6066000.000,5985000.000,5905000.000,5824000.000,5744000.000,5664000.000,5584000.000,5503000.000,5423000.000,5342000.000,5262000.000,5181000.000,5101000.000,5021000.000,4940000.000,4859000.000,4779000.000,4698000.000,4619000.000,4538000.000,4458000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,402935000.000,407156000.000,410237000.000,414639000.000,417563000.000,418253000.000,421659000.000,422271000.000,430271000.000,408746000.000,412039000.000,,,,449433000.000,,,53449000.000,494024000.000,62213000.000,68354000.000,74666000.000,547478000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,4530000.000,5398000.000,4600000.000,4700000.000,4921000.000,4600000.000,5200000.000,5300000.000,5399000.000,5100000.000,5100000.000,5600000.000,4800000.000,5400000.000,4900000.000,4300000.000,4400000.000,4000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,173000.000,,,,51000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,15307000.000,,,,15743000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-10604000.000,,,,-10771000.000,,-9752000.000,-9470000.000,-1621000.000,-1804000.000,-1780000.000,-946000.000,-5594000.000,-4719000.000,-4912000.000,-5230000.000,-9394000.000,-5470000.000,-675000.000,-5737000.000,-15155000.000,-9323000.000,-7597000.000
