,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableAndOtherAccruedLiabilities,,,,2093636.000
AccountsPayableTrade,60176.000,145103.000,60458.000,52411.000
AccruedFeesAndOtherRevenueReceivable,37774.000,48154.000,54858.000,29507.000
AccruedIncomeTaxesPayable,,210202.000,171363.000,104533.000
AccruedSalesCommission,,,,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,836937.000,887189.000,933242.000,941751.000
AdditionalPaidInCapital,2970045.000,2970045.000,2970045.000,2970045.000
Assets,36148656.000,35596235.000,36095395.000,38052566.000
AssetsCurrent,35628552.000,35023074.000,35472012.000,37339633.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,-153704.000,-1394398.000,,
CashAndCashEquivalentsAtCarryingValue,8171638.000,1544199.000,1108216.000,92768.000
CashEquivalentsAtCarryingValue,,,1108216.000,
CommonStockValue,60200.000,60200.000,60200.000,60200.000
CustomerDepositsCurrent,,,,86752.000
CustomerFunds,,,,21334579.000
DeferredRevenue,1646051.000,1972424.000,2247120.000,-641856.000
DeferredRevenueCurrent,,,,2567425.000
DeferredTaxAssetsGross,,,,-655856.000
DeferredTaxAssetsLiabilitiesNet,,,,1071923.000
DeferredTaxAssetsNet,,,,-641856.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,1713779.000
DeferredTaxLiabilities,2061562.000,1221740.000,1150645.000,1071923.000
DueToRelatedParties,,,,64461.000
EscrowDeposit,,,,3164707.000
LiabilitiesAndStockholdersEquity,36148656.000,35596235.000,36095395.000,38052566.000
LiabilitiesCurrent,23605967.000,25047474.000,25530025.000,27288968.000
LoansReceivableNet,5998310.000,10716525.000,11643734.000,12035582.000
MarketableSecurities,156206.000,1416810.000,,0.000
OperatingLossCarryforwards,,,,-14000.000
OperatingLossCarryforwardsValuationAllowance,,,,14000.000
OtherAccountsPayableAndAccruedLiabilities,2051827.000,3651371.000,2833759.000,
OtherNotesPayable,,,,13675.000
OtherReceivables,,,,682490.000
PrepaidExpense,402790.000,366416.000,500729.000,
PropertyPlantAndEquipmentNet,520104.000,573161.000,623383.000,712933.000
ReceivablesFromCustomers,17722717.000,17782504.000,19002270.000,
RelatedPartyTransactionDueFromToRelatedParty,63634.000,64130.000,64410.000,
RestrictedCashAndCashEquivalents,20861834.000,20930970.000,22164475.000,24499286.000
RetainedEarningsAppropriated,8343354.000,6133789.000,6104345.000,6294064.000
StockholdersEquity,12542689.000,10548761.000,10565370.000,10763598.000
ValuationAllowancesAndReservesBalance,332153.000,497538.000,497538.000,497538.000
