,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
IncreaseDecreaseInDeferredRevenue,-587000.000,,1688000.000,,,,182000.000,,,,0.000,,,,-81000.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,,,,,1103000.000,,,,,,
IncreaseDecreaseInIncomeTaxes,-604000.000,,112000.000,,,,-6000.000,,,,243000.000,,,,-23000.000,,
IncreaseDecreaseInInventories,133000.000,,67000.000,,,,7000.000,,,,116000.000,,,,-19000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,-18000.000,,9000.000,,,,-11000.000,,,,127000.000,,,,-85000.000,,
IncreaseDecreaseInOtherReceivables,26000.000,,-111000.000,,,,450000.000,,,,-279000.000,,,,-468000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-134000.000,,21000.000,,,,49000.000,,,,-80000.000,,,,-21000.000,,
IncreaseDecreaseInPrepaidTaxes,132000.000,,-10000.000,,,,2000.000,,,,224000.000,,,,27000.000,,
IncreaseDecreaseInRetailRelatedInventories,-40000.000,,0.000,,,,,,,,,,,,,,
InterestExpense,1656000.000,1707000.000,1853000.000,1680000.000,1677000.000,2775000.000,2000000.000,1973000.000,2101000.000,2019000.000,2238000.000,2235000.000,2340000.000,2337000.000,2675000.000,2427000.000,2471000.000
InterestExpenseOther,,,-457000.000,-458000.000,-445000.000,-802000.000,-538000.000,-531000.000,-558000.000,-556000.000,-584000.000,-571000.000,-617000.000,-616000.000,-654000.000,-644000.000,-693000.000
InterestPaidNet,0.000,,800000.000,,,,200000.000,,,,300000.000,,,,100000.000,,
InvestmentIncomeInterest,22000.000,72000.000,26000.000,12000.000,12000.000,12000.000,12000.000,11000.000,12000.000,-35000.000,0.000,0.000,0.000,,,,
MinorityInterestInNetIncomeLossOtherMinorityInterests,-50000.000,-467000.000,18000.000,-475000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-2000000.000,,-800000.000,,,,-200000.000,,,,-300000.000,,,,-100000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2000000.000,,-800000.000,,,,-200000.000,,,,-300000.000,,,,-100000.000,,
NetCashProvidedByUsedInInvestingActivities,-311000.000,,1872000.000,,,,-1959000.000,,,,-15000.000,,,,-719000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-311000.000,,1872000.000,,,,-1959000.000,,,,-15000.000,,,,-719000.000,,
NetCashProvidedByUsedInOperatingActivities,815000.000,,-1391000.000,,,,3658000.000,,,,1841000.000,,,,282000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,815000.000,,-1391000.000,,,,3658000.000,,,,1841000.000,,,,282000.000,,
NetIncomeLoss,-4490000.000,-3765000.000,-3015000.000,-2723000.000,-3491000.000,-2599000.000,-699000.000,-10957000.000,-1984000.000,-5120000.000,-2863000.000,-6129000.000,-3483000.000,-20699000.000,-16809000.000,-2339000.000,-263000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,-478000.000,,-25000.000,-1830000.000,-535000.000,272000.000,-519000.000,-130000.000,3000.000,-4563000.000,-3434000.000,13000.000,160000.000
NonoperatingIncomeExpense,-2470000.000,-1152000.000,-556000.000,-1848000.000,-1652000.000,-2577000.000,-1879000.000,-8515000.000,-2370000.000,-2693000.000,-2268000.000,-3144000.000,-2410000.000,-20112000.000,-15846000.000,-1519000.000,-1216000.000
OperatingCostsAndExpenses,10302000.000,7234000.000,7688000.000,10259000.000,8077000.000,10216000.000,8316000.000,7344000.000,7470000.000,10474000.000,6715000.000,6116000.000,4979000.000,5312000.000,4585000.000,3771000.000,3920000.000
OperatingIncomeLoss,-2069000.000,-2845000.000,-2665000.000,-1278000.000,1364000.000,-573000.000,1442000.000,-2782000.000,704000.000,-3037000.000,-618000.000,-3451000.000,-1711000.000,-897000.000,-930000.000,-1314000.000,1091000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,165.000,125000.000,,130000.000,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,0.000,-4593000.000,-221000.000,-773000.000,12000.000,72000.000,10000.000,786000.000,5720000.000,-620000.000,-845000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,494000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,-3176000.000,-1946000.000,-3507000.000,-3678000.000,-674000.000,-13720000.000,-1670000.000,-6165000.000,-2332000.000,-5927000.000,-3476000.000,-15350000.000,-7655000.000,-2972000.000,-1268000.000
OtherDepreciationAndAmortization,,,0.000,-1000.000,0.000,0.000,0.000,0.000,0.000,-1000.000,0.000,-1000.000,0.000,0.000,-0.000,0.000,-1000.000
OtherNonoperatingIncome,-227000.000,283000.000,1352000.000,-111000.000,272000.000,437000.000,94000.000,-75000.000,32000.000,-48000.000,60000.000,-18000.000,77000.000,297000.000,-29000.000,-279000.000,487000.000
OtherNonrecurringIncomeExpense,,,-746000.000,-828000.000,-225000.000,-1429000.000,-708000.000,-1012000.000,-699000.000,-604000.000,-727000.000,-925000.000,-669000.000,-549000.000,-1047000.000,-920000.000,-524000.000
OtherTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,-2000.000,0.000,0.000,-2000.000,0.000,0.000,0.000,0.000,0.000
PaymentsToAcquireInvestments,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,311000.000,,1022000.000,,,,1959000.000,,,,15000.000,,,,885000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,2894000.000,,,,0.000,,,,,,,,,,
ProfitLoss,-4490000.000,,-746000.000,-828000.000,-2516000.000,-646000.000,-708000.000,-1012000.000,-701000.000,-604000.000,-727000.000,-927000.000,-669000.000,-158000.000,-1047000.000,-920000.000,-524000.000
RelatedPartiesAmountInCostOfSales,,,,,,,,,,,15000.000,,,,,,
RelatedPartyTransactionAmountsOfTransaction,,,,,,,,,,,-5000.000,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,198000.000,,,,,,,,37000.000,,10000.000,,0.000
RepaymentsOfDebt,2000000.000,,800000.000,,,,200000.000,,,,300000.000,,,,100000.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,,-166000.000,,
RevenueFromRelatedParties,118000.000,166000.000,,,,,,,,,0.000,880000.000,746000.000,451000.000,54000.000,,
Revenues,8233000.000,4389000.000,5023000.000,8981000.000,9441000.000,9643000.000,9758000.000,4562000.000,8174000.000,7437000.000,6097000.000,2665000.000,3268000.000,4415000.000,3655000.000,2457000.000,5011000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,-2600000.000,-738000.000,,,,,,,,,,,,,
SalesRevenueGoodsNet,,,,,9801000.000,,12238000.000,4830000.000,8623000.000,11281000.000,6553000.000,5638000.000,5571000.000,7036000.000,5164000.000,4303000.000,7287000.000
SalesRevenueNet,8233000.000,4389000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SegmentReportingInformationRevenue,,,7623000.000,9719000.000,,,,,,,,,,,,,
ShareBasedCompensation,14000.000,,8000.000,8000.000,9000.000,3000.000,1000.000,,,,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,0.000,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,0.000,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,0.000,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,0.000,,,,0.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,52657574.000,52657574.000,52657574.000,-105315148.000,52657574.000,52657574.000,52657574.000,-105315148.000,52657574.000,52657574.000,52657574.000,-105315148.000,52657574.000,52657574.000,52657574.000
