,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-2235.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-9.520
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,287854.000
InterestExpense,6719.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,43269.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,43269.000
NetCashProvidedByUsedInOperatingActivities,-45504.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-45504.000
NetIncomeLoss,-333358.000
OfficersCompensation,4000.000
OtherGeneralAndAdministrativeExpense,10511.000
ProceedsFromRepaymentsOfRelatedPartyDebt,1269.000
ProceedsFromShortTermDebt,42000.000
ProfessionalFees,295944.000
ProfitLoss,-333358.000
