,2011-12-31
CashPeriodIncreaseDecrease,-26969.000
Depreciation,520.000
EarningsPerShareBasicAndDiluted,-0.009
GeneralAndAdministrativeExpense,314403.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-345552.000
IncreaseDecreaseInInventories,241541.000
IncreaseDecreaseInOperatingLiabilities,-16621.000
InterestExpense,16026.000
InterestPaid,16026.000
LaborAndRelatedExpense,15123.000
NetCashProvidedByUsedInFinancingActivities,602672.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,602672.000
NetCashProvidedByUsedInInvestingActivities,-26447.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-26447.000
NetCashProvidedByUsedInOperatingActivities,-603194.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-603194.000
NetIncomeLoss,-345552.000
NonoperatingIncomeExpense,-2465.000
OperatingExpenses,329526.000
OperatingIncomeLoss,-329526.000
PaymentsForCapitalImprovements,8141.000
PaymentsForProceedsFromOtherInvestingActivities,18306.000
