,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,1200000.000,,,,,,,,,
EquityMethodInvestments,,160700000.000,157500000.000,155300000.000,186700000.000,185000000.000,181900000.000,177500000.000,174200000.000,262400000.000,256800000.000
Land,1100000.000,1100000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
Liabilities,,44800000.000,37500000.000,130500000.000,452000000.000,508400000.000,96200000.000,390900000.000,396800000.000,745700000.000,761300000.000
LiabilitiesAndStockholdersEquity,320800000.000,623700000.000,618300000.000,575000000.000,608700000.000,715500000.000,752800000.000,783100000.000,797200000.000,865600000.000,898800000.000
LiabilitiesCurrent,17400000.000,44800000.000,37500000.000,130500000.000,452000000.000,26100000.000,23400000.000,20600000.000,26500000.000,31300000.000,47400000.000
LiabilitiesNoncurrent,,,,,,482300000.000,72800000.000,370300000.000,370300000.000,714400000.000,713900000.000
LimitedPartnersCapitalAccountUnitsOutstanding,,,,,,,97767376.000,109842376.000,109842376.000,,177317444.000
LineOfCredit,,,,,420800000.000,458200000.000,47700000.000,344400000.000,343900000.000,686000000.000,685300000.000
LitigationReserve,,,,1500000.000,1500000.000,2300000.000,,,,,
LossContingencyRangeOfPossibleLossMaximum,,15000000.000,,,,15000000.000,15000000.000,10700000.000,10700000.000,10700000.000,10700000.000
MachineryAndEquipmentGross,294600000.000,313600000.000,320000000.000,320100000.000,328300000.000,572400000.000,572100000.000,572400000.000,578900000.000,589700000.000,591400000.000
MembersEquity,,0.000,,,,0.000,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,70800000.000,420800000.000,458200000.000,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,458200000.000,47700000.000,344400000.000,343900000.000,686000000.000,685300000.000
OperatingLeasesFutureMinimumPaymentsDue,1900000.000,1800000.000,,,,1200000.000,,,,700000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,500000.000,,,,,500000.000,,,,500000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,300000.000,200000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,200000.000,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,1100000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,500000.000,,,,200000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,0.000,,,,,,,,,0.000,
OtherAccruedLiabilitiesCurrent,900000.000,100000.000,500000.000,3300000.000,4000000.000,600000.000,800000.000,1900000.000,100000.000,1200000.000,700000.000
OtherAssetsNoncurrent,,4200000.000,4200000.000,6900000.000,6800000.000,6800000.000,6200000.000,11400000.000,37700000.000,,39800000.000
PartnersCapital,303400000.000,417000000.000,426200000.000,345500000.000,52600000.000,98700000.000,547900000.000,370000000.000,378400000.000,98300000.000,116900000.000
PartnersCapitalAccountUnits,,,,145553514.000,145553514.000,154941269.000,168614739.000,180936167.000,180936167.000,180936167.000,180936167.000
PartnersCapitalAttributableToNoncontrollingInterest,,161900000.000,154600000.000,99000000.000,104100000.000,108400000.000,108700000.000,22200000.000,22000000.000,21600000.000,20600000.000
PrepaidExpenseAndOtherAssetsCurrent,0.000,,,,,,,,,,
PrepaidExpenseCurrent,,3600000.000,2500000.000,1400000.000,1300000.000,5000000.000,3400000.000,1800000.000,700000.000,6000000.000,6500000.000
PrepaidInsurance,0.000,,,,,,,,,,
PropertyPlantAndEquipmentGross,309100000.000,330700000.000,337400000.000,337500000.000,345700000.000,598900000.000,599100000.000,599200000.000,605700000.000,617300000.000,620200000.000
PropertyPlantAndEquipmentNet,269300000.000,275000000.000,273600000.000,272700000.000,271800000.000,392900000.000,392100000.000,394400000.000,395500000.000,398000000.000,403800000.000
PropertyPlantAndEquipmentOther,5200000.000,5500000.000,5500000.000,5500000.000,5500000.000,5600000.000,6000000.000,5900000.000,5900000.000,6000000.000,6700000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,578900000.000,580800000.000,444500000.000,156700000.000,207100000.000,656600000.000,392200000.000,400400000.000,119900000.000,137500000.000
UnamortizedDebtIssuanceExpense,,,,,,,500000.000,500000.000,1000000.000,900000.000,1600000.000
