,2011-07-31,2011-10-30,2012-04-29,2012-07-29,2012-10-28,2013-05-05,2013-08-04,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,17000000.000,,,,,525000000.000,367000000.000,,,,,,
EarningsPerShareBasic,,,,,,,,0.270,,,0.250,0.310,,1.240,0.550,1.270,4.410,-0.070,0.490,0.300,0.260,0.420
EarningsPerShareBasicAndDiluted,,,,,,,-0.470,,,-0.060,,,,,,,,,,,,
EarningsPerShareDiluted,,,,,,,,0.260,,,0.240,0.300,,1.210,0.540,1.240,4.320,-0.070,0.490,0.300,0.250,0.420
EffectOfExchangeRateOnCashAndCashEquivalents,,,1000000.000,,,,,,,1000000.000,,,,2000000.000,,,,2000000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.484,,,,,,,,2.950,,,,0.379,,,,0.303
GainsLossesOnExtinguishmentOfDebt,,,-220000000.000,,,-40000000.000,,,,,,,,,,,,-115000000.000,,,,-3000000.000
GrossProfit,601000000.000,580000000.000,523000000.000,594000000.000,616000000.000,598000000.000,661000000.000,668000000.000,545000000.000,631000000.000,722000000.000,726000000.000,479000000.000,649000000.000,665000000.000,666000000.000,476000000.000,609000000.000,680000000.000,683000000.000,560000000.000,631000000.000
IncomeLossFromContinuingOperations,-101000000.000,-106000000.000,-376000000.000,-56000000.000,-53000000.000,-131000000.000,-72000000.000,51000000.000,-57000000.000,-1000000.000,48000000.000,60000000.000,-111000000.000,242000000.000,102000000.000,15000000.000,967000000.000,-14000000.000,102000000.000,64000000.000,52000000.000,85000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-88000000.000,-60000000.000,42000000.000,-41000000.000,,70000000.000,91000000.000,,61000000.000,115000000.000,30000000.000,35000000.000,-22000000.000,168000000.000,107000000.000,90000000.000,122000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-86000000.000,-82000000.000,-343000000.000,-55000000.000,-51000000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,-0.470,,,-0.010,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,0.270,,,0.250,0.310,,1.240,0.520,0.080,4.890,-0.070,0.510,0.320,0.260,0.420
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,0.260,,,0.240,0.300,,1.210,0.510,0.070,4.800,-0.070,0.510,0.320,0.250,0.420
IncomeLossFromDiscontinuedOperationsNetOfTax,,1000000.000,16000000.000,,3000000.000,,,,,-11000000.000,,,,,7000000.000,235000000.000,,,-4000000.000,-4000000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,-0.060,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,0.040,1.190,,,-0.020,-0.020,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,0.030,1.170,,,-0.020,-0.020,,
IncomeTaxExpenseBenefit,15000000.000,24000000.000,33000000.000,1000000.000,2000000.000,43000000.000,12000000.000,-9000000.000,16000000.000,1000000.000,22000000.000,31000000.000,2000000.000,-181000000.000,13000000.000,15000000.000,-932000000.000,-8000000.000,66000000.000,43000000.000,38000000.000,37000000.000
IncomeTaxesPaidNet,,,,,,2000000.000,,,,1000000.000,,,,3000000.000,,,,1000000.000,,,,3000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-50000000.000,,,-42000000.000,,,,22000000.000,,,,66000000.000,,,,140000000.000,,,,129000000.000
IncreaseDecreaseInIncomeTaxes,,,,5000000.000,1000000.000,37000000.000,9000000.000,-11000000.000,,,18000000.000,23000000.000,,6000000.000,11000000.000,11000000.000,,,,,,
IncreaseDecreaseInInventories,,,122000000.000,,,94000000.000,,,,108000000.000,,,,112000000.000,,,,91000000.000,,,,83000000.000
IncreaseDecreaseInOtherCurrentAssets,,,11000000.000,,,-4000000.000,,,,-5000000.000,,,,14000000.000,,,,20000000.000,,,,3000000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,-1000000.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,2000000.000,,,3000000.000,,,,3000000.000,,,,-182000000.000,,,,,,,,
IncreaseDecreaseInReceivables,,,72000000.000,,,82000000.000,,,,108000000.000,,,,76000000.000,,,,81000000.000,,,,113000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,6227000.000,5863000.000,,5369000.000,4916000.000,4017000.000,-10005000.000,,2728000.000,2414000.000,,2309000.000
InterestExpense,159000000.000,160000000.000,166000000.000,158000000.000,165000000.000,147000000.000,144000000.000,118000000.000,119000000.000,116000000.000,116000000.000,115000000.000,114000000.000,106000000.000,106000000.000,99000000.000,83000000.000,85000000.000,69000000.000,65000000.000,50000000.000,49000000.000
InterestPaidNet,,,,,,260000000.000,,,,206000000.000,,,,154000000.000,,,,119000000.000,,,,44000000.000
NetCashProvidedByUsedInFinancingActivities,,,-163000000.000,,,-401000000.000,,,,204000000.000,,,,114000000.000,,,,-127000000.000,,,,-66000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-163000000.000,,,-401000000.000,,,,204000000.000,,,,114000000.000,,,,-127000000.000,,,,-66000000.000
NetCashProvidedByUsedInInvestingActivities,,,440000000.000,,,905000000.000,,,,-28000000.000,,,,-23000000.000,,,,-17000000.000,,,,-22000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,440000000.000,,,905000000.000,,,,-28000000.000,,,,-23000000.000,,,,-17000000.000,,,,-22000000.000
NetCashProvidedByUsedInOperatingActivities,,,-264000000.000,,,-557000000.000,,,,-119000000.000,,,,-23000000.000,,,,76000000.000,,,,83000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-264000000.000,,,-557000000.000,,,,-119000000.000,,,,-23000000.000,,,,76000000.000,,,,83000000.000
NetIncomeLoss,-101000000.000,-105000000.000,-360000000.000,-56000000.000,-50000000.000,-131000000.000,-72000000.000,51000000.000,-66000000.000,-12000000.000,48000000.000,60000000.000,-93000000.000,242000000.000,109000000.000,250000000.000,871000000.000,-14000000.000,98000000.000,60000000.000,52000000.000,85000000.000
OperatingExpenses,528000000.000,502000000.000,480000000.000,491000000.000,502000000.000,498000000.000,511000000.000,508000000.000,467000000.000,512000000.000,536000000.000,524000000.000,368000000.000,482000000.000,443000000.000,437000000.000,358000000.000,431000000.000,443000000.000,452000000.000,415000000.000,455000000.000
OperatingIncomeLoss,73000000.000,78000000.000,43000000.000,103000000.000,114000000.000,100000000.000,150000000.000,160000000.000,78000000.000,119000000.000,186000000.000,202000000.000,111000000.000,167000000.000,222000000.000,229000000.000,118000000.000,178000000.000,237000000.000,231000000.000,145000000.000,176000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,3000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,-1000000.000,-3000000.000,,,1000000.000,1000000.000,-3000000.000,-12000000.000,5000000.000,-7000000.000,18000000.000,-4000000.000,4000000.000,-2000000.000,-1000000.000,0.000,1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-3000000.000,,,,,,,,,,,,,,,,,,
OtherDepreciationAndAmortization,,,,24000000.000,24000000.000,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,-1000000.000,-20000000.000,,,-1000000.000,,4000000.000,,,-1000000.000,,,,,,,-2000000.000
OtherOperatingActivitiesCashFlowStatement,,,1000000.000,,,1000000.000,,,,1000000.000,,,,-2000000.000,,,,,,,,-1000000.000
OtherOperatingIncomeExpenseNet,,,,2000000.000,-1000000.000,,,,,,2000000.000,-2000000.000,,,-1000000.000,1000000.000,,1000000.000,-1000000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,,,2000000.000,,,,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,8000000.000,,,,9000000.000,,,,9000000.000
PaymentsOfDebtIssuanceCosts,,,,,,32000000.000,,,,3000000.000,,,,,,,,14000000.000,,,,5000000.000
PaymentsOfDebtRestructuringCosts,,,63000000.000,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,,,22000000.000,,,32000000.000,,,,28000000.000,,,,24000000.000,,,,17000000.000,,,,24000000.000
ProceedsFromDivestitureOfBusinesses,,,463000000.000,,13000000.000,,,,,,,,,,,,,,,,,
ProceedsFromIncomeTaxRefunds,,,,,,2000000.000,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,2817000000.000,,,79000000.000,,,,20000000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,,,,,,,,,,,,,,1000000000.000,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,,,,,,,,20000000.000,,,,19000000.000,,,,,,,,
ProceedsFromLongTermLinesOfCredit,,,625000000.000,,,348000000.000,,,,275000000.000,,,,307000000.000,,,,,,,,75000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,-1000000.000,,,,,,,,-2000000.000,,,,3000000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,936000000.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1000000.000,,,1000000.000,,,,,,,,1000000.000,,,,,,,,2000000.000
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,,,,,,6000000.000,,,,25000000.000
ProvisionForDoubtfulAccounts,,,1000000.000,,,,,,,3000000.000,,,,1000000.000,,,,1000000.000,,,,2000000.000
RepaymentsOfLongTermDebt,,,3287000000.000,,,638000000.000,,,,22000000.000,,,,16000000.000,,,,,,,,
RepaymentsOfLongTermLinesOfCredit,,,255000000.000,,,158000000.000,,,,85000000.000,,,,188000000.000,,,,,,,,55000000.000
RepaymentsOfSeniorDebt,,,,,,,,,,,,,,,,,,1108000000.000,,,,100000000.000
RestructuringCharges,,,,,,,,,,3000000.000,4000000.000,,,,,4000000.000,,7000000.000,5000000.000,4000000.000,-7000000.000,
RestructuringReserveSettledWithoutCash,,,,,2000000.000,,,,,,,,,,,,,,,,,
Revenues,2157000000.000,2075000000.000,1836000000.000,2059000000.000,2146000000.000,2068000000.000,2257000000.000,2297000000.000,1865000000.000,2161000000.000,2447000000.000,2488000000.000,1786000000.000,2221000000.000,2006000000.000,2012000000.000,1149000000.000,1781000000.000,2016000000.000,2008000000.000,1634000000.000,1873000000.000
SalesRevenueNet,2157000000.000,2075000000.000,1836000000.000,2059000000.000,2146000000.000,2068000000.000,2257000000.000,2297000000.000,1865000000.000,2161000000.000,2447000000.000,2488000000.000,1786000000.000,2221000000.000,2006000000.000,2012000000.000,1149000000.000,1781000000.000,2016000000.000,2008000000.000,1634000000.000,1873000000.000
SellingGeneralAndAdministrativeExpense,440000000.000,417000000.000,397000000.000,408000000.000,418000000.000,439000000.000,450000000.000,447000000.000,397000000.000,447000000.000,468000000.000,467000000.000,344000000.000,447000000.000,415000000.000,405000000.000,332000000.000,401000000.000,414000000.000,424000000.000,398000000.000,431000000.000
ShareBasedCompensation,,,5000000.000,5000000.000,3000000.000,3000000.000,,,,5000000.000,4000000.000,3000000.000,5000000.000,5000000.000,5000000.000,4000000.000,2000000.000,6000000.000,5000000.000,4000000.000,5000000.000,6000000.000
SponsorFees,,,,2000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,,,,,,,
TreasuryStockRetiredParValueMethodAmount,,,,,,,,,,,,,,17000000.000,,46000000.000,,9400000.000,,,,23000000.000
TreasuryStockSharesRetired,,,,,,,,,,,,,,591431.000,,1384622.000,,319093.000,,,,611433.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,,,,,1000000.000,,,,178000000.000,,,,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,3000000.000,3000000.000,2000000.000,3000000.000,1000000.000,,,,,,,,,,,,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,,,,,,,,,,2000000.000,2000000.000,,28000000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,197392000.000,,,200454000.000,200151000.000,,200716000.000,201809000.000,201546000.000,-402763000.000,198808000.000,201978000.000,202007000.000,-400793000.000,203017000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,153433000.000,,,192859000.000,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,191750000.000,,,194227000.000,194288000.000,,195347000.000,196893000.000,197529000.000,-392758000.000,198808000.000,199250000.000,199593000.000,-398266000.000,200708000.000
