,2017-03-31
AllocatedShareBasedCompensationExpense,3000000.000
AmortizationOfFinancingCosts,1000000.000
CostOfReimbursableExpense,34000000.000
CostsAndExpenses,316000000.000
DebtInstrumentInterestRateDuringPeriod,0.050
DeferredIncomeTaxExpenseBenefit,6000000.000
DepreciationDepletionAndAmortization,7000000.000
EarningsPerShareBasic,0.510
EarningsPerShareBasicAndDiluted,0.510
EarningsPerShareDiluted,0.510
EffectiveIncomeTaxRateContinuingOperations,0.340
FinancialServicesCosts,10000000.000
FinancialServicesRevenue,35000000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,7000000.000
GeneralAndAdministrativeExpense,23000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,76000000.000
IncomeTaxExpenseBenefit,26000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,36000000.000
IncreaseDecreaseInAccountsReceivable,-8000000.000
IncreaseDecreaseInCustomerDeposits,4000000.000
IncreaseDecreaseInDeferredRevenue,36000000.000
IncreaseDecreaseInFinanceReceivables,4000000.000
IncreaseDecreaseInInventories,-6000000.000
IncreaseDecreaseInOtherOperatingAssets,29000000.000
InterestExpense,7000000.000
LicenseCosts,20000000.000
NetCashProvidedByUsedInFinancingActivities,-2000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2000000.000
NetCashProvidedByUsedInInvestingActivities,-10000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10000000.000
NetCashProvidedByUsedInOperatingActivities,135000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,135000000.000
NetIncomeLoss,50000000.000
OtherOperatingActivitiesCashFlowStatement,0.000
PaymentsForSoftware,2000000.000
PaymentsOfDebtIssuanceCosts,5000000.000
PaymentsToAcquirePropertyPlantAndEquipment,8000000.000
ProceedsFromIssuanceOfSecuredDebt,350000000.000
ProvisionForLoanAndLeaseLosses,11000000.000
ReimbursementRevenue,34000000.000
RepaymentsOfLongTermDebt,3000000.000
RepaymentsOfSecuredDebt,344000000.000
Revenues,399000000.000
SalesRevenueNet,364000000.000
ShareBasedCompensation,3000000.000
TimeShareCosts,33000000.000
TimeShareRevenue,118000000.000
