,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,321894000.000,362700000.000,575776000.000,463638000.000,407437000.000,704459000.000,759698000.000,947555000.000,764061000.000,769693000.000,781119000.000,599043000.000,513836000.000,545749000.000,456619000.000,307520000.000,332412000.000,314779000.000,303781000.000,255798000.000,286807000.000,231241000.000,320262000.000,232125000.000
AccountsReceivableNetCurrent,415790000.000,438331000.000,621670000.000,542518000.000,449947000.000,680438000.000,696762000.000,842875000.000,745846000.000,781800000.000,686392000.000,644244000.000,545696000.000,529147000.000,457730000.000,410881000.000,375573000.000,376509000.000,311354000.000,308359000.000,358142000.000,281008000.000,421360000.000,312314000.000
AccrualForEnvironmentalLossContingencies,,,,,51300000.000,50795000.000,44172000.000,43232000.000,42666000.000,41922000.000,41139000.000,40612000.000,40239000.000,39853000.000,37563000.000,75271000.000,75005000.000,74667000.000,73233000.000,72140000.000,70481000.000,65881000.000,63065000.000,60444000.000
AccrualForEnvironmentalLossContingenciesGross,,,,,,,600000.000,,,,,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,2973000.000,2948000.000,2936000.000,4431000.000,4402000.000,4373000.000,4341000.000,4337000.000,4286000.000,4271000.000,3377000.000,3360000.000,3340000.000,3320000.000,3101000.000,3085000.000,3067000.000,3059000.000,5350000.000,5345000.000,5337000.000,5329000.000,5341000.000,5339000.000
AccruedEnvironmentalLossContingenciesNoncurrent,28132000.000,27837000.000,27303000.000,47557000.000,46898000.000,46422000.000,39831000.000,38895000.000,38380000.000,37651000.000,37762000.000,37252000.000,36899000.000,36533000.000,34462000.000,72186000.000,71938000.000,71608000.000,67883000.000,66795000.000,65144000.000,60552000.000,57724000.000,55105000.000
AccruedLiabilitiesCurrent,45392000.000,41510000.000,41307000.000,36789000.000,47657000.000,59967000.000,71442000.000,54798000.000,50205000.000,46403000.000,65963000.000,56963000.000,54950000.000,63484000.000,82820000.000,60918000.000,60709000.000,71715000.000,60328000.000,44584000.000,48471000.000,63107000.000,70443000.000,59171000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,94102000.000,103690000.000,114775000.000,126993000.000,140429000.000,156155000.000,170322000.000,182588000.000,198796000.000,213888000.000,231276000.000,252892000.000,275643000.000,300503000.000,327157000.000,348751000.000,373009000.000,358990000.000,435519000.000,456578000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,1000000.000,900000.000,,,300000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-13657000.000,-19570000.000,-20495000.000,-19466000.000,-19598000.000,-18710000.000,-19670000.000,-17431000.000,-14123000.000,-13877000.000,-11310000.000,-11260000.000,-10705000.000,-9371000.000,-13252000.000,-12978000.000,-11952000.000,-12747000.000,-8094000.000,-7765000.000,-6867000.000,-6038000.000,-5441000.000,-4724000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,4375000.000,,,,4732000.000,,,,7114000.000,,,,4818000.000,,,,5942000.000,,,,5942000.000,
AssetRetirementObligationsNoncurrent,,,,,,1000000.000,,1900000.000,1900000.000,1900000.000,2100000.000,2100000.000,2100000.000,2300000.000,3800000.000,5700000.000,,,,,,,,
Assets,1629176000.000,1617860000.000,1868851000.000,2161743000.000,1869794000.000,2207296000.000,2329752000.000,2433647000.000,2223295000.000,2364641000.000,2427922000.000,2306503000.000,2207882000.000,2177694000.000,2039977000.000,2568784000.000,2781710000.000,2714742000.000,2663675000.000,2655438000.000,2702969000.000,2384520000.000,2564020000.000,2328329000.000
