,2013-06-30,2013-09-30
AccountsPayableCurrent,30676.000,102995.000
AccountsReceivableNetCurrent,114889.000,251459.000
AccruedIncomeTaxesCurrent,18545.000,45932.000
AccruedLiabilitiesCurrent,14326.000,15826.000
AccruedPayrollTaxesCurrent,6211.000,5323.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,20066.000,24086.000
AdditionalPaidInCapital,20819.000,20819.000
Assets,253012.000,428159.000
AssetsCurrent,192686.000,371853.000
AssetsNoncurrent,60326.000,56306.000
CashAndCashEquivalentsAtCarryingValue,77797.000,120394.000
CommonStockValue,10.000,10.000
ConvertibleNotesPayableCurrent,100000.000,100000.000
DebtInstrumentCarryingAmount,100000.000,100000.000
DebtInstrumentInterestRateStatedPercentage,0.060,0.060
Liabilities,169758.000,270076.000
LiabilitiesAndStockholdersEquity,253012.000,428159.000
LiabilitiesCurrent,169758.000,270076.000
PreferredStockSharesAuthorized,5000000.000,5000000.000
PropertyPlantAndEquipmentGross,80392.000,80392.000
RetainedEarningsAccumulatedDeficit,66929.000,141158.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,363333.000,363333.000
StockholdersEquity,83254.000,158083.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,83254.000,158083.000
