,2017-03-31
CashAcquiredFromAcquisition,1943000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,66900000.000
ComprehensiveIncomeNetOfTax,-6737000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-106000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-6843000.000
CostsAndExpenses,57708000.000
CostsAndExpensesRelatedParty,76000.000
DeferredRevenueAdditions,1536000.000
DepreciationDepletionAndAmortization,12503000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-89000.000
EarningsPerShareBasic,-0.420
EarningsPerShareDiluted,-0.420
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,269000.000
EffectiveIncomeTaxRateContinuingOperations,-0.299
EquityMethodInvestmentDividendsOrDistributions,7350000.000
ForeignCurrencyTransactionGainLossBeforeTax,-189000.000
GainLossOnDerivativeInstrumentsNetPretax,-89000.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,4819000.000
GeneralAndAdministrativeExpense,11826000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8037000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-11459000.000
IncomeLossFromEquityMethodInvestments,438000.000
IncomeTaxExpenseBenefit,-3422000.000
IncreaseDecreaseInRestrictedCash,349000.000
InterestCostsIncurredCapitalized,1300000.000
InterestExpense,3182000.000
InvestmentIncomeInterest,850000.000
ManagementFeeExpense,1925000.000
MarketableSecuritiesGainLoss,11738000.000
NetCashProvidedByUsedInFinancingActivities,2223000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2223000.000
NetCashProvidedByUsedInInvestingActivities,-888000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-888000.000
NetCashProvidedByUsedInOperatingActivities,65296000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,65296000.000
NetIncomeLoss,-7395000.000
NetIncomeLossAttributableToNoncontrollingInterest,-204000.000
NoncontrollingInterestIncreaseFromBusinessCombination,17374000.000
NonoperatingIncomeExpense,7126000.000
OperatingCostsAndExpenses,33379000.000
OperatingExpenses,29788000.000
OperatingIncomeLoss,-18585000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToNoncontrollingInterest,16000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,175000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToNoncontrollingInterest,0.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,-61000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,837000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,82000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,919000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToNoncontrollingInterest,0.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,-293000.000
OtherComprehensiveIncomeLossBeforeTax,1110000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,1012000.000
OtherComprehensiveIncomeLossNetOfTax,756000.000
OtherComprehensiveIncomeLossTax,354000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,-354000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,-9000.000
OtherCostAndExpenseOperating,27920000.000
OtherNonoperatingIncomeExpense,-1000.000
PaymentsForProceedsFromHedgeInvestingActivities,324000.000
PaymentsForProceedsFromLoansAndLeases,0.000
PaymentsForProceedsFromOtherInvestingActivities,5268000.000
PaymentsToAcquireEquityMethodInvestments,2394000.000
PaymentsToAcquirePropertyPlantAndEquipment,10143000.000
ProceedsFromIssuanceOfLongTermDebt,3396000.000
ProceedsFromPaymentsToMinorityShareholders,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,8297000.000
ProfitLoss,-7599000.000
RepaymentsOfDebtAndCapitalLeaseObligations,1173000.000
Revenues,34304000.000
SalesRevenueNet,34304000.000
WeightedAverageNumberOfDilutedSharesOutstanding,17671356.000
WeightedAverageNumberOfSharesOutstandingBasic,17671356.000
