,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2800000.000
AmortizationOfDebtDiscountPremium,2500000.000
AmortizationOfFinancingCosts,8600000.000
AmortizationOfIntangibleAssets,38700000.000
AssetImpairmentCharges,66000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-173900000.000
CostOfGoodsAndServicesSold,2247200000.000
CostOfGoodsSold,2087600000.000
CostOfServices,159600000.000
Depreciation,89000000.000
GainLossOnSaleOfPropertyPlantEquipment,-400000.000
GrossProfit,187900000.000
ImpairmentOfIntangibleAssetsFinitelived,226600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-615400000.000
IncomeTaxExpenseBenefit,16500000.000
IncomeTaxesPaidNet,1500000.000
IncreaseDecreaseInAccountsPayable,96200000.000
IncreaseDecreaseInAccountsReceivable,-5300000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-100000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-52000000.000
IncreaseDecreaseInDeferredIncomeTaxes,-4200000.000
IncreaseDecreaseInInventories,-9300000.000
IncreaseDecreaseInOtherAccruedLiabilities,-100700000.000
IncreaseDecreaseInOtherCurrentAssets,-4900000.000
IncreaseDecreaseInPensionAndPostretirementObligations,29900000.000
InterestExpense,135600000.000
InterestPaidNet,121500000.000
InventoryWriteDown,32900000.000
InvestmentIncomeInterest,300000.000
NetCashProvidedByUsedInFinancingActivities,43600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,43600000.000
NetCashProvidedByUsedInInvestingActivities,-53700000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53700000.000
NetCashProvidedByUsedInOperatingActivities,-163800000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-163800000.000
NetIncomeLoss,-632800000.000
NetIncomeLossAttributableToNoncontrollingInterest,900000.000
NoncashOrPartNoncashAcquisitionInventoryAcquired1,158200000.000
NonoperatingIncomeExpense,-133600000.000
OperatingIncomeLoss,-481800000.000
OtherAssetImpairmentCharges,226600000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-137600000.000
OtherComprehensiveIncomeDefinedBenefitPlansTax,-1500000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,800000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,6200000.000
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,3600000.000
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,0.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-700000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,500000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,20500000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,-14700000.000
OtherNonoperatingIncome,1700000.000
PaymentsToAcquirePropertyPlantAndEquipment,38400000.000
PaymentsToAcquireSoftware,15700000.000
ProceedsFromLinesOfCredit,239000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,400000.000
ProfitLoss,-631900000.000
RepaymentsOfBankDebt,44500000.000
RepaymentsOfNotesPayable,150900000.000
ResearchAndDevelopmentExpense,94300000.000
RestructuringCharges,12300000.000
Revenues,2435100000.000
SalesRevenueGoodsNet,2254800000.000
SalesRevenueNet,2435100000.000
SalesRevenueServicesNet,180300000.000
SellingGeneralAndAdministrativeExpense,270500000.000
ShareBasedCompensation,2800000.000
