,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2013-03-31,2013-09-30,2014-03-31,2014-05-05,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
NotesPayableCurrent,170000.000,,,,,,,,,,,,,,477500.000,523500.000,523500.000,523500.000,523500.000,542500.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,64538.000,67563.000,,72938.000,82238.000,91313.000,91313.000,57313.000,12638.000,15263.000,11700.000,15825.000,20700.000,26688.000,26688.000
OperatingLossCarryforwards,,,,,,,,,,,5481000.000,,,,5645000.000,,,,5742000.000,
OtherAssets,,,,0.000,0.000,206526.000,,,,,,,,,,,,,,
OtherAssetsCurrent,44531.000,,,,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,613052.000,44328.000,,,,,,,,,,,,,,,,,,
OtherLongTermDebtCurrent,1892259.000,1025000.000,675000.000,650000.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,2268000.000,0.000,,1371000.000,,,,,,,,,,,,,,,,
PrepaidExpenseNoncurrent,567000.000,0.000,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNet,5682163.000,5379698.000,,0.000,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-17120028.000,-21232772.000,-21343473.000,-21771461.000,-23382139.000,-24345865.000,-24512126.000,,-24756090.000,-24784014.000,-24811419.000,-24838697.000,-24882749.000,-24935796.000,-24975253.000,-25028480.000,-25047399.000,-25070253.000,-25071691.000,-25137573.000
ShortTermBankLoansAndNotesPayable,,,,,,,,,,,,,75000.000,257500.000,,,,,,
StockholdersEquity,1881734.000,,-1009144.000,,,,,,,,-1446286.000,,,,-1610120.000,-1663347.000,-1682266.000,-1705120.000,-1570364.000,-1586025.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1881734.000,-2257154.000,-1009144.000,-1355441.000,-1019836.000,-1003495.000,-1162756.000,,-1390957.000,-1418881.000,-1446286.000,-1473564.000,-1517616.000,-1570663.000,-1610120.000,-1663347.000,-1682266.000,-1705120.000,-1570364.000,-1586025.000
UnsecuredDebtCurrent,,,,,,,,,,,,,,,77062.000,327062.000,327062.000,327062.000,344562.000,327062.000
