,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,462495.000,689956.000,549532.000,826467.000,496280.000,506423.000,593922.000,742807.000,317071.000,660054.000,532294.000,878692.000,511723.000,797080.000,371181.000,857707.000,596217.000,,,,,,,842140.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,451813.000,420245.000,591050.000,510715.000,747241.000,730386.000,
AccountsReceivableNetCurrent,2226709.000,2268314.000,2180947.000,2219045.000,2417389.000,2268076.000,2060312.000,2184653.000,2383791.000,1899714.000,2050853.000,2213073.000,2244039.000,2049053.000,2096328.000,1750431.000,2154908.000,2282611.000,2165194.000,2221256.000,1811231.000,2154232.000,2336501.000,1930959.000
AccruedIncomeTaxesCurrent,0.000,2879.000,0.000,,46469.000,88633.000,82152.000,,,,,77601.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4404526.000,4506669.000,4464110.000,4580108.000,4699125.000,4825921.000,4759235.000,4894358.000,5031197.000,5171831.000,5230837.000,5372156.000,5507780.000,5664928.000,5789070.000,5949913.000,6116830.000,6279345.000,6407304.000,6546593.000,6691206.000,6892090.000,7001162.000,7213464.000
AdditionalPaidInCapital,,,,,111000.000,111000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,2337017.000,2345481.000,2363150.000,2371697.000,2384187.000,2407805.000,2470507.000,2521287.000,2551870.000,2555861.000,2592038.000,2615772.000,2670714.000,2674171.000,2681307.000,2686085.000,2691740.000,2697395.000,2703050.000,2712247.000,2718762.000,2725384.000,2732006.000,2737467.000
AllowanceForDoubtfulAccountsReceivableCurrent,54000.000,52000.000,51000.000,54000.000,53000.000,60000.000,43000.000,43000.000,43000.000,42000.000,62000.000,46000.000,49000.000,53000.000,49000.000,57000.000,56000.000,66000.000,122000.000,70000.000,60000.000,52000.000,54000.000,60000.000
Assets,13662750.000,14093159.000,14167458.000,14501725.000,14354546.000,14794165.000,13184276.000,13339675.000,13113856.000,13724361.000,14001803.000,14742010.000,14432428.000,15043435.000,14627962.000,15149210.000,14644390.000,15301065.000,15210317.000,14875460.000,18006956.000,18173783.000,18295994.000,17882047.000
AssetsCurrent,8398280.000,8352285.000,8404194.000,8651668.000,8535161.000,9054045.000,7417041.000,7477807.000,7252171.000,7779227.000,8045060.000,8817377.000,8379175.000,9146667.000,8857243.000,9151714.000,8662610.000,8278003.000,6916891.000,5964907.000,8499835.000,8799697.000,9045472.000,8782208.000
Cash,1103355.000,1489786.000,1867165.000,1990366.000,1537842.000,2249335.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1103355.000,1489786.000,1867165.000,1990366.000,1537842.000,2249335.000,967943.000,516746.000,1269476.000,1179498.000,1704300.000,2143245.000,1129716.000,2203954.000,1936214.000,1938280.000,2368778.000,3036527.000,2248466.000,1065364.000,800889.000,917032.000,1048713.000,608340.000
CertificatesOfDepositAtCarryingValue,,,,,1447000.000,1647000.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000,4750000.000
CommonStockSharesIssued,1983587.000,1983887.000,1984587.000,1985337.000,1986837.000,1990287.000,1998475.000,2005585.000,2008836.000,2008836.000,2012170.000,2014253.000,,,2018253.000,2018253.000,2018253.000,2018253.000,2018253.000,2018753.000,2018753.000,2018753.000,2018753.000,2018753.000
CommonStockSharesOutstanding,1983587.000,1983887.000,1984587.000,1985337.000,1986837.000,1990287.000,1998475.000,2005585.000,2008836.000,2008836.000,2012170.000,2014253.000,2018086.000,2018086.000,2018253.000,2018253.000,2018253.000,2018253.000,2018253.000,2018753.000,2018753.000,2018753.000,2018753.000,2018753.000
CommonStockValue,198359.000,198389.000,198459.000,198534.000,198684.000,199029.000,199848.000,200559.000,200884.000,200884.000,201217.000,201425.000,201809.000,201809.000,201825.000,201825.000,201825.000,201825.000,201825.000,201875.000,201875.000,201875.000,201875.000,201875.000
ConstructionInProgressGross,,,,,,,,,,,,,,,,,,1110433.000,2491432.000,3103129.000,361381.000,398725.000,,
ConstructionPayableCurrent,,,,,,,,,,,,,,,,,,569843.000,333339.000,96166.000,60166.000,8778.000,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,3404000.000,,,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,,,,,385000.000,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,323000.000,,,,309000.000,,,,,,,,,,,,,
DeferredTaxAssetsInventory,,,,,,,101000.000,,,,105000.000,,,,129000.000,,,,126000.000,,,,66000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,142000.000,142000.000,142000.000,142000.000,150000.000,150000.000,150000.000,150000.000,178000.000,178000.000,178000.000,178000.000,195000.000,,,,,
