,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,60000.000,60000.000,60000.000,60000.000,50000.000,-1000.000,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3552359.000,4730168.000,,4498944.000,6329032.000,6038066.000,-10921056.000,7182520.000,7669984.000,6765071.000,-14717847.000,7471394.000,9750787.000,8435765.000,-18122274.000,8354267.000,9457198.000,4955422.000,-17160140.000,4671427.000
CapitalExpendituresIncurredButNotYetPaid,,,511000.000,,,,296000.000,,,,217000.000,,,,239000.000,,,,61000.000,,,,73000.000
CapitalizedComputerSoftwareAdditions,,,,,,,3400000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,373000.000,,,,-2012000.000,,,,-3928000.000,,,,-5214000.000,,,,-3126000.000,,,,-2600000.000
ComprehensiveIncomeNetOfTax,,,-1275000.000,-881000.000,-771000.000,-1451000.000,-3375000.000,-1586000.000,-2842000.000,-4509000.000,-5549000.000,20877000.000,-4409000.000,-3945000.000,-3440000.000,-6375000.000,-3428000.000,-2250000.000,-3730000.000,-1377000.000,-1341000.000,-1322000.000,-4315000.000
CostOfServices,17209000.000,15647000.000,14640000.000,13835000.000,12574000.000,12591000.000,12757000.000,12384000.000,12062000.000,12287000.000,11853000.000,7671000.000,7584000.000,2500000.000,6675000.000,7038000.000,7186000.000,7573000.000,7442000.000,8466000.000,8452000.000,8790000.000,9559000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,-6000.000,,,,-2000.000,,,,1000.000,,,,0.000
Depreciation,,,,500000.000,500000.000,,600000.000,600000.000,600000.000,1000000.000,800000.000,800000.000,800000.000,800000.000,700000.000,,,,,,,,
DepreciationAmortizationAndAccretionNet,,,623000.000,,,,624000.000,,,,803000.000,,,,746000.000,,,,706000.000,,,,454000.000
DirectOperatingCosts,,,,,,,,,4717000.000,,5417000.000,3336000.000,3093000.000,,2950000.000,2510000.000,2169000.000,,2098000.000,1780000.000,1838000.000,,1692000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,0.330,-0.020,,0.000,0.000,0.000,0.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,0.330,-0.020,,0.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,0.320,-0.070,,-0.050,-0.100,-0.050,-0.050,-0.060,-0.020,-0.020,-0.020,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,100000.000,100000.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.010,-0.020,-0.010,-0.010,-0.030,-0.050,-0.030,-0.040,-0.070,-0.090,0.320,-0.070,-0.050,-0.050,-0.100,-0.050,-0.050,-0.060,-0.020,-0.020,-0.020,-0.070
EntityWideRevenueMajorCustomerPercentage,,,,,0.100,,0.100,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,,,,,,,,63000.000,,,,-61000.000,,,,-39000.000
ForeignCurrencyTransactionGainLossBeforeTax,-119000.000,66000.000,-29000.000,-34000.000,-66000.000,-159000.000,-73000.000,-114000.000,-155000.000,-165000.000,-71000.000,-106000.000,45000.000,65000.000,189000.000,-118000.000,-72000.000,-86000.000,-110000.000,-120000.000,-45000.000,41000.000,-49000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,-4000.000,,,,0.000,,,,
GeneralAndAdministrativeExpense,5203000.000,5092000.000,5259000.000,5244000.000,5645000.000,5505000.000,6179000.000,5258000.000,4886000.000,5017000.000,5042000.000,4230000.000,4286000.000,4515000.000,4236000.000,3971000.000,3067000.000,3388000.000,2990000.000,2765000.000,2555000.000,2482000.000,2772000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,2300000.000,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,-715000.000,-3113000.000,,-3440000.000,-6375000.000,-3428000.000,-2250000.000,-3730000.000,-1377000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1043000.000,-802000.000,-1138000.000,-871000.000,-496000.000,-1231000.000,-3348000.000,-1627000.000,-2501000.000,-4267000.000,-5427000.000,-4719000.000,-4468000.000,-4692000.000,-3340000.000,-6308000.000,-3399000.000,-2139000.000,-3639000.000,-1315000.000,-1280000.000,-1313000.000,-4200000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,-0.010,-0.050,,-0.050,-0.100,-0.050,-0.050,-0.060,-0.020,,,-0.070
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,21592000.000,-1296000.000,,0.000,0.000,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,15000.000,1000.000,137000.000,10000.000,275000.000,220000.000,27000.000,-41000.000,341000.000,242000.000,122000.000,-4004000.000,-1355000.000,-1864000.000,100000.000,67000.000,29000.000,111000.000,91000.000,62000.000,61000.000,9000.000,115000.000
IncomeTaxesPaidNet,,,223000.000,,,,44000.000,,,,47000.000,,,,50000.000,,,,45000.000,,,,46000.000
IncreaseDecreaseInAccountsPayable,,,637000.000,,,,2041000.000,,,,-935000.000,,,,-1152000.000,,,,613000.000,,,,-435000.000
IncreaseDecreaseInAccountsReceivable,,,-334000.000,,,,3981000.000,,,,-1096000.000,,,,1024000.000,,,,432000.000,,,,-1388000.000
IncreaseDecreaseInAccruedLiabilities,,,238000.000,,,,1675000.000,,,,792000.000,,,,-669000.000,,,,-284000.000,,,,-265000.000
IncreaseDecreaseInDeferredRevenue,,,356000.000,,,,-318000.000,,,,-459000.000,,,,930000.000,,,,-204000.000,,,,738000.000
IncreaseDecreaseInOtherOperatingAssets,,,-125000.000,,,,-286000.000,,,,-31000.000,,,,-3000.000,,,,16000.000,,,,21000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-52000.000,,,,-55000.000,,,,-63000.000,,,,11000.000,,,,24000.000,,,,-89000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-248000.000,,,,-421000.000,,,,-527000.000,,,,-254000.000,,,,-388000.000,,,,232000.000
InterestAndOtherIncome,,,,,,,,3000.000,2000.000,,-33000.000,-33000.000,-29000.000,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,21000.000,17000.000,12000.000,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,,,5000.000,6000.000,12000.000,13000.000,14000.000
InvestmentIncomeInterest,15000.000,5000.000,3000.000,3000.000,4000.000,9000.000,4000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,420000.000,,,,530000.000,,,,-227000.000,,,,-275000.000,,,,-440000.000,,,,10000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,420000.000,,,,530000.000,,,,-227000.000,,,,-275000.000,,,,-440000.000,,,,10000.000
NetCashProvidedByUsedInInvestingActivities,,,-1783000.000,,,,-568000.000,,,,-457000.000,,,,-175000.000,,,,-1000.000,,,,-222000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1783000.000,,,,-568000.000,,,,-457000.000,,,,-175000.000,,,,-1000.000,,,,-222000.000
NetCashProvidedByUsedInOperatingActivities,,,1736000.000,,,,-1974000.000,,,,-3244000.000,,,,-4764000.000,,,,-2685000.000,,,,-2388000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1736000.000,,,,-1974000.000,,,,-3244000.000,,,,-4764000.000,,,,-2685000.000,,,,-2388000.000
