,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2014-04-30,2014-07-31,2014-10-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2308.000,5098.000,1846.000,1846.000,2846.000,13106.000,9006.000,11006.000,12206.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,96354.000,137476.000,120149.000,94617.000,119082.000,110561.000,122179.000,206575.000,221210.000,284295.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,572743.000,372090.000,356300.000,354750.000,461290.000,386232.000,448034.000,537769.000,595432.000,432820.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,538511.000,340657.000,315588.000,301487.000,447169.000,376704.000,438517.000,527963.000,585968.000,422727.000
AccruedBonusesCurrent,,,,,,,,,,,,,78041.000,74923.000,38463.000,58514.000,123771.000,95302.000,102951.000,122183.000,156269.000,50158.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,110305.000,155313.000,94220.000,75709.000,75795.000,74157.000,66992.000,54296.000,62736.000,107537.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,0.000,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,560705.000,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,32091.000,57935.000,5200.000,560705.000,624276.000,453724.000,419947.000,484371.000,411638.000,3414572.000,3425878.000,528310.000,547070.000
AccruedProfessionalFeesCurrent,,,,,,,,,,1800.000,2000.000,5000.000,108705.000,149973.000,71996.000,95913.000,111253.000,69003.000,96760.000,44903.000,108923.000,27168.000
AccruedSalariesCurrent,,,,,,,,,,,,,112315.000,136885.000,140573.000,115064.000,96383.000,117030.000,108235.000,135633.000,142037.000,187571.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,618695.000,530908.000,128839.000,67781.000,83711.000,99446.000,112883.000,130363.000,103528.000,126062.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-56180.000,-60553.000,-65362.000,27564.000,24556.000,27028.000,28034.000,31850.000,26011.000,216034.000
