,2011-06-30,2011-09-30
DepreciationAndAmortization,1721.000,480.000
EarningsPerShareBasicAndDiluted,-0.007,0.000
GeneralAndAdministrativeExpense,38372.000,4883.000
IncomeLossFromContinuingOperations,-119909.000,-8354.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-119909.000,-8354.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.002,-0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-337189.000,1558.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.005,0.000
InterestExpense,208.000,1766.000
InterestIncomeOther,17.000,
NetIncomeLoss,-457098.000,-6796.000
NonoperatingIncomeExpense,-466.000,-1491.000
OperatingExpenses,119443.000,6863.000
OperatingIncomeLoss,-119443.000,-6863.000
OtherExpenses,275.000,-275.000
SalariesAndWages,79350.000,1500.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,69601556.000,69896237.000
