,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,391000.000,528000.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,34000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3049000.000,6154000.000,7960000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2181627.000,2345529.000,2864377.000
CashAndCashEquivalentsPeriodIncreaseDecrease,28936000.000,24247000.000,-37801000.000
ComprehensiveIncomeNetOfTax,-20700000.000,-35864000.000,-72403000.000
Depreciation,30000.000,17000.000,77000.000
EarningsPerShareBasicAndDiluted,-3.060,-2.120,-3.460
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.395,-0.430,-0.406
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.007,-0.007,-0.004
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,-0.001,-0.001,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.030,0.065,0.042
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.033,0.033,0.031
GeneralAndAdministrativeExpense,6175000.000,10508000.000,14903000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,20700000.000,-36075000.000,-72400000.000
IncreaseDecreaseInAccountsPayable,18000.000,30000.000,792000.000
IncreaseDecreaseInAccruedLiabilities,1136000.000,1073000.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,11499000.000
IncreaseDecreaseInPrepaidExpense,1244000.000,1971000.000,-224000.000
IncreaseDecreaseInSecurityDeposits,-12000.000,,
InterestIncomeExpenseNet,18000.000,199000.000,780000.000
NetCashProvidedByUsedInFinancingActivities,115711000.000,71606000.000,40006000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,115711000.000,71606000.000,40006000.000
NetCashProvidedByUsedInInvestingActivities,-69080000.000,-17177000.000,-26489000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-69080000.000,-17177000.000,-26489000.000
NetCashProvidedByUsedInOperatingActivities,-17695000.000,-30182000.000,-51318000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17695000.000,-30182000.000,-51318000.000
NetIncomeLoss,-20672000.000,-35876000.000,-72398000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-20706000.000,-35876000.000,-72398000.000
OperatingIncomeLoss,-20690000.000,,-73178000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,55667.000
OperatingLeasesRentExpenseNet,55614000.000,147668.000,689035.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,28000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,12000.000,-5000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-28000.000,,
PaymentsOfFinancingCosts,1798000.000,,
PaymentsToAcquireAvailableForSaleSecurities,74566000.000,133730000.000,163290000.000
PaymentsToAcquirePropertyPlantAndEquipment,14000.000,93000.000,237000.000
ProceedsFromIssuanceOfCommonStock,74331000.000,71299000.000,38733000.000
ProceedsFromIssuanceOfConvertiblePreferredStock,43178000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,5500000.000,116646000.000,137038000.000
ProceedsFromStockOptionsExercised,,307000.000,1273000.000
ReclassificationsOfTemporaryToPermanentEquity,,37000.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,7568000.000,11611000.000,
ResearchAndDevelopmentExpense,6947000.000,13956000.000,58275000.000
ShareBasedCompensation,3049000.000,6154000.000,7960000.000
StockIssued1,68055000.000,,
StockIssuedDuringPeriodValueNewIssues,72366000.000,71299000.000,38733000.000
StockIssuedDuringPeriodValueStockOptionsExercised,167000.000,307000.000,1273000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,34000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,8200000.000,15400000.000,29400000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6773673.000,16894549.000,20905448.000
