,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,3023400.000,2594758.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-46902.000,-39796.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,2554962.000
CostOfGoodsSold,7266144.000,7782332.000
EarningsPerShareBasic,0.350,0.230
EarningsPerShareDiluted,0.330,0.220
ForeignCurrencyTransactionGainLossUnrealized,595548.000,814918.000
GeneralAndAdministrativeExpense,1678138.000,1583385.000
GrossProfit,6073223.000,5757721.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3557496.000,2514635.000
IncomeTaxExpenseBenefit,-1082742.000,-734795.000
InterestExpense,-399014.000,-422446.000
InvestmentIncomeInterest,16960.000,25402.000
NetIncomeLoss,2435689.000,1746736.000
NetIncomeLossAttributableToNoncontrollingInterest,-39065.000,-33104.000
OperatingExpenses,2134982.000,2688820.000
OperatingIncomeLoss,3938241.000,3068901.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,3070302.000,
OtherNonoperatingIncomeExpense,1309.000,-157222.000
ProfitLoss,2474754.000,1779840.000
ResearchAndDevelopmentExpense,77778.000,85011.000
SalesRevenueGoodsNet,13339367.000,13540053.000
SellingAndMarketingExpense,379066.000,275922.000
WeightedAverageNumberOfDilutedSharesOutstanding,7459890.000,8113047.000
WeightedAverageNumberOfSharesOutstandingBasic,6928523.000,7636568.000
