,2011-03-31
AssetManagementFees,32920000.000
BankOwnedLifeInsuranceIncome,11180000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-22616000.000
CommonStockDividendsPerShareDeclared,0.010
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,0.000
EarningsPerShareBasic,-0.270
EarningsPerShareDiluted,-0.270
GainLossOnSaleOfMortgageLoans,7087000.000
GainLossOnSaleOfSecuritiesNet,7212000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-211291000.000
IncomeTaxExpenseBenefit,-95028000.000
IncomeTaxesPaid,510000.000
IncreaseDecreaseInDeposits,-855738000.000
InformationTechnologyAndDataProcessing,-30638000.000
InterestAndDividendIncomeOperating,470233000.000
InterestAndDividendIncomeSecuritiesTradingOrMeasuredAtFairValue,168000.000
InterestAndFeeIncomeLoansAndLeases,424034000.000
InterestExpense,123499000.000
InterestExpenseDeposits,-76614000.000
InterestExpenseLongTermDebtAndCapitalSecurities,-46739000.000
InterestExpenseShortTermBorrowings,-146000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,-72069000.000
InterestIncomeExpenseNet,346734000.000
InterestIncomeSecuritiesTaxExempt,8245000.000
InterestIncomeSecuritiesTaxable,36067000.000
InterestPaid,131236000.000
LaborAndRelatedExpense,-155491000.000
NetCashProvidedByUsedInFinancingActivities,-966713000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-966713000.000
NetCashProvidedByUsedInInvestingActivities,686276000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,686276000.000
NetCashProvidedByUsedInOperatingActivities,257821000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,257821000.000
NetIncomeLoss,-116594000.000
NetIncomeLossAttributableToNoncontrollingInterest,331000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-142009000.000
NoninterestExpense,325678000.000
NoninterestIncome,186456000.000
NoninterestIncomeOtherOperatingIncome,53257000.000
OtherNoninterestExpense,-23144000.000
PaymentsForProceedsFromLoansAndLeases,-1221115000.000
PaymentsForProceedsFromShortTermInvestments,895669000.000
PaymentsOfDividendsCommonStock,5288000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,21438000.000
PaymentsToAcquireAvailableForSaleSecurities,17782000.000
PaymentsToAcquireHeldToMaturitySecurities,1900000.000
PaymentsToAcquirePropertyPlantAndEquipment,3905000.000
PreferredStockDividends,25415000.000
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,0.000
ProceedsFromIssuanceOfCommonStock,261000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,276467000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,5180000.000
ProceedsFromOtherEquity,138000.000
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,-28089000.000
ProceedsFromSaleOfAvailableForSaleSecurities,2816000.000
ProceedsFromSaleOfWhollyOwnedRealEstateAndRealEstateAcquiredInSettlementOfLoans,92958000.000
ProfessionalAndContractServicesExpense,-22290000.000
ProfitLoss,-116263000.000
ProfitLossFromRealEstateOperations,15757000.000
ProvisionForLoanAndLeaseLosses,418803000.000
RepaymentsOfLongTermDebt,56559000.000
WeightedAverageNumberOfDilutedSharesOutstanding,526020000.000
WeightedAverageNumberOfSharesOutstandingBasic,526020000.000
