,2012-04-29,2013-04-28,2014-04-27
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,800000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,24800000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,9400000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,8900000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,5500000.000
OtherNonoperatingIncomeExpense,,12500000.000,12100000.000
OtherOperatingActivitiesCashFlowStatement,,,-1300000.000
PaymentsOfFinancingCosts,,,23700000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,334600000.000
PaymentsToAcquireEquityMethodInvestments,,,18500000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,79600000.000
PaymentsToDevelopSoftware,,,9900000.000
ProceedsFromContributedCapital,,,700000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,1740800000.000
ProceedsFromShortTermDebt,,,239900000.000
RedemptionPremium,,,15300000.000
RelatedPartyTransactionPurchasesFromRelatedParty,,,82800000.000
RepaymentsOfLongTermDebt,,,1355500000.000
RepaymentsOfShortTermDebt,,,240900000.000
ResearchAndDevelopmentExpense,,,25800000.000
RestructuringCharges,,13900000.000,
RestructuringReserveAcceleratedDepreciation,,7800000.000,
SalesRevenueGoodsNet,,3819400000.000,2190100000.000
SellingGeneralAndAdministrativeExpense,,716200000.000,526500000.000
SeveranceCosts,,4400000.000,
ShareBasedCompensation,,,14500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,573015.000,701867.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,4440404.000,5077715.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,3975000.000,1690000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,1.250,1.250
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,5.000,5.180
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,5.000,5.960
UnrealizedGainLossOnDerivatives,,,33100000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,1200000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,1400000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,600000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,2500000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,200000.000,300000.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,1900000.000,2000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,300000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,1400000.000,
WriteOffOfDeferredDebtIssuanceCost,,25200000.000,32700000.000
