,2011-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-4394.000
DepreciationAndAmortization,175646.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,-1291920.000
EarningsPerShareBasicAndDiluted,-0.120
GainsLossesOnRestructuringOfDebt,-498612.000
GeneralAndAdministrativeExpense,28524.000
IncomeLossFromContinuingOperations,-884960.000
IncomeLossFromContinuingOperationsPerDilutedShare,-0.050
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.070
IncreaseDecreaseInAccountsPayable,439124.000
IncreaseDecreaseInAccountsPayableRelatedParties,-4717.000
IncreaseDecreaseInAccruedLiabilities,34353.000
IncreaseDecreaseInDeposits,-42578.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,18686.000
IncreaseDecreaseInInventories,77825.000
IncreaseDecreaseInOtherAccruedLiabilities,-16930.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,23304.000
IncreaseDecreaseInPrepaidRent,193101.000
InterestPaidNet,203139.000
MarketingAndAdvertisingExpense,21035.000
NetCashProvidedByUsedInFinancingActivities,1253555.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1253555.000
NetCashProvidedByUsedInInvestingActivities,-497495.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-497495.000
NetCashProvidedByUsedInOperatingActivities,-760454.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-760454.000
NetIncomeLoss,-2176880.000
NonoperatingIncomeExpense,-498612.000
OccupancyNet,288775.000
OperatingExpenses,386348.000
OperatingIncomeLoss,-386348.000
PaymentsToAcquirePropertyPlantAndEquipment,497495.000
ProceedsFromIssuanceOfCommonStock,700000.000
ProceedsFromNotesPayable,554897.000
ProceedsFromRelatedPartyDebt,120000.000
ProfessionalFees,48014.000
RepaymentsOfNotesPayable,68842.000
RepaymentsOfRelatedPartyDebt,52500.000
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,20000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,1014125.000
StockIssuedDuringPeriodValueNewIssues,700000.000
StockIssuedDuringPeriodValueOther,515513.000
StockIssuedDuringPeriodValueShareBasedCompensation,20000.000
WeightedAverageNumberOfSharesOutstandingBasic,18242656.000
