,2011-10-31,2012-01-31,2012-04-30,2013-01-31,2013-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,241976.000,,,,
CostOfGoodsSold,28420.000,84065.000,119568.000,205192.000,146057.000
CostOfRevenue,28420.000,84065.000,119568.000,205192.000,146057.000
Depreciation,4166.000,,,,
EarningsPerShareBasic,,,-0.020,-0.010,-0.010
EarningsPerShareBasicAndDiluted,-0.040,-0.020,,,
GeneralAndAdministrativeExpense,615043.000,582594.000,462279.000,450182.000,329181.000
GrossProfit,30017.000,111727.000,120547.000,148123.000,110510.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-621011.000,-607308.000,-405961.000,-352359.000,-238956.000
IncomeTaxExpenseBenefit,-2639.000,-234445.000,-818.000,-88293.000,1778.000
IncreaseDecreaseInAccountsPayable,-110499.000,,,,
IncreaseDecreaseInAccountsReceivable,456981.000,,,,
IncreaseDecreaseInAccruedLiabilities,147489.000,,,,
IncreaseDecreaseInInventories,-73789.000,,,,
IncreaseDecreaseInOtherCurrentAssets,259.000,,,,
IncreaseDecreaseInPrepaidExpense,10684.000,,,,
InterestExpense,6025.000,5122.000,3035.000,3000.000,3000.000
InvestmentIncomeInterest,47.000,28.000,,7.000,1.000
NetCashProvidedByUsedInFinancingActivities,425057.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,425057.000,,,,
NetCashProvidedByUsedInOperatingActivities,-183081.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-183081.000,,,,
NetIncomeLoss,-618372.000,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-618372.000,-372863.000,-405143.000,-264066.000,-240734.000
NonoperatingIncomeExpense,-5978.000,-16364.000,-3035.000,-2841.000,33931.000
OperatingExpenses,645050.000,702671.000,523473.000,497641.000,383397.000
OperatingIncomeLoss,-615033.000,-590944.000,-402926.000,-349518.000,-272887.000
OtherNonoperatingExpense,,11461.000,,,
OtherNonoperatingIncome,,191.000,,152.000,36930.000
PaymentsOfLoanCosts,86350.000,,,,
ProceedsFromSaleOfNotesReceivable,511407.000,,,,
ResearchAndDevelopmentExpense,14295.000,31945.000,14730.000,6049.000,2300.000
SalesRevenueGoodsNet,58437.000,195792.000,240115.000,353315.000,256567.000
SellingAndMarketingExpense,15712.000,88132.000,46464.000,41410.000,51916.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,,,10000.000,
StockIssuedDuringPeriodValueNewIssues,511407.000,,10000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,20241119.000,21657153.000,21778666.000
