,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,111000000.000,155000000.000,40000000.000,144000000.000,182000000.000,68000000.000,67000000.000,163000000.000,172000000.000,123000000.000,87000000.000,150000000.000,189000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,28000000.000,110000000.000,112000000.000,47000000.000,39000000.000,121000000.000,132000000.000,145000000.000,51000000.000,76000000.000,94000000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-3000000.000,307000000.000,,,0.000,,
IncomeLossFromEquityMethodInvestments,3000000.000,-2000000.000,-2000000.000,4000000.000,-1000000.000,4000000.000,-1000000.000,4000000.000,,,1000000.000,1000000.000,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,-5000000.000,,,,-2000000.000,,,,1000000.000,,
IncomeTaxExpenseBenefit,39000000.000,44000000.000,10000000.000,38000000.000,69000000.000,25000000.000,27000000.000,46000000.000,40000000.000,-23000000.000,37000000.000,75000000.000,95000000.000
IncomeTaxesPaidNet,,,23000000.000,,,,-29000000.000,,,,-32000000.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,-51000000.000,,,,-27000000.000,,,,-20000000.000,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,-13000000.000,,,,-4000000.000,,,,5000000.000,,
IncreaseDecreaseInInterestPayableNet,,,30000000.000,,,,30000000.000,,,,43000000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-1000000.000,,,,-3000000.000,,,,3000000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,27000000.000,,,,31000000.000,,,,48000000.000,,
InterestExpense,109000000.000,108000000.000,100000000.000,101000000.000,100000000.000,89000000.000,81000000.000,73000000.000,78000000.000,76000000.000,77000000.000,78000000.000,74000000.000
InterestPaidNet,,,71000000.000,,,,-52000000.000,,,,34000000.000,,
InvestmentIncomeNet,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,1000000.000,,1000000.000,1000000.000,1000000.000
NetCashProvidedByUsedInFinancingActivities,,,60000000.000,,,,-10000000.000,,,,-62000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,60000000.000,,,,-10000000.000,,,,-62000000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-98000000.000,,,,-82000000.000,,,,-267000000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-98000000.000,,,,-82000000.000,,,,-267000000.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,52000000.000,,,,92000000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,52000000.000,,,,92000000.000,,
NetIncomeLoss,75000000.000,108000000.000,28000000.000,111000000.000,111000000.000,47000000.000,37000000.000,428000000.000,135000000.000,146000000.000,54000000.000,74000000.000,93000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,1000000.000,,-1000000.000,1000000.000,,-1000000.000,,-3000000.000,,-3000000.000,2000000.000,1000000.000
NonoperatingIncomeExpense,,,-6000000.000,10000000.000,-1000000.000,-121000000.000,-12000000.000,,12000000.000,,-3000000.000,-45000000.000,-52000000.000
OperatingIncomeLoss,219000000.000,265000000.000,155000000.000,237000000.000,281000000.000,281000000.000,171000000.000,240000000.000,244000000.000,210000000.000,193000000.000,278000000.000,313000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,2000000.000,,2000000.000,,4000000.000,16000000.000,3000000.000,7000000.000,3000000.000,-1000000.000,3000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,-10000000.000,-6000000.000,0.000,34000000.000,-1000000.000,1000000.000,-1000000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,-1000000.000,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,87000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-4000000.000,-1000000.000,,3000000.000,3000000.000,3000000.000,0.000,2000000.000,2000000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,-4000000.000,-2000000.000,,-2000000.000,-1000000.000,0.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,2000000.000,6000000.000,-2000000.000,2000000.000,,-1000000.000,4000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,-2000000.000,-3000000.000,1000000.000,9000000.000,0.000,0.000,-2000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-85000000.000,64000000.000,,-27000000.000,-107000000.000,51000000.000,-16000000.000,-7000000.000,40000000.000,-169000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,11000000.000,-2000000.000,-2000000.000,-4000000.000,1000000.000,-2000000.000,-4000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-89000000.000,65000000.000,,-18000000.000,-82000000.000,55000000.000,-7000000.000,-2000000.000,40000000.000,-162000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,88000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,2000000.000,,2000000.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-18000000.000,-82000000.000,55000000.000,-7000000.000,-2000000.000,,
OtherNonoperatingIncomeExpense,9000000.000,,,,,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,,,,,-3000000.000,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,22000000.000,-65000000.000,,-20000000.000,,53000000.000,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,1000000.000,,,,6000000.000,,
PaymentsForRestructuring,,,,,,,,,,,43000000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,4000000.000,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,11000000.000,,,,184000000.000,,
PaymentsToAcquireIntangibleAssets,,,40000000.000,,,,61000000.000,,,,63000000.000,,
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,16000000.000,,,,11000000.000,,,,184000000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,42000000.000,,,,9000000.000,,,,14000000.000,,
ProceedsFromContributionsFromParent,,,,,,,,,,,-65000000.000,,
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,1867000000.000,,,,,,
ProceedsFromIssuanceOfDebt,,,1209000000.000,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,-4000000.000,,,,,,,,-2000000.000,,
ProceedsFromRepaymentsOfLinesOfCredit,,,120000000.000,,,,55000000.000,,,,30000000.000,,
ProceedsFromRepaymentsOfOtherDebt,,,6000000.000,,,,1000000.000,,,,,,
ProfitLoss,75000000.000,109000000.000,28000000.000,110000000.000,112000000.000,47000000.000,36000000.000,428000000.000,132000000.000,146000000.000,51000000.000,76000000.000,94000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,4000000.000
RepaymentsOfDebt,,,1271000000.000,,,,1889000000.000,,,,24000000.000,,
RestructuringCharges,,,37000000.000,16000000.000,3000000.000,28000000.000,35000000.000,8000000.000,20000000.000,56000000.000,24000000.000,13000000.000,6000000.000
RestructuringCosts,23000000.000,9000000.000,,,,,,,,,,,
RestructuringReserveSettledWithCash,,,,,,,21000000.000,,,,,,
RestructuringReserveTranslationAndOtherAdjustment,,,,,,,1000000.000,,,,2000000.000,,
Revenues,1396000000.000,1413000000.000,1340000000.000,1385000000.000,1423000000.000,1464000000.000,1376000000.000,1386000000.000,1387000000.000,1554000000.000,1489000000.000,1594000000.000,1572000000.000
SalesRevenueNet,1396000000.000,1413000000.000,1340000000.000,1385000000.000,1423000000.000,1464000000.000,1376000000.000,1386000000.000,1387000000.000,1554000000.000,1489000000.000,1594000000.000,1572000000.000
SellingGeneralAndAdministrativeExpense,449000000.000,460000000.000,452000000.000,441000000.000,444000000.000,439000000.000,451000000.000,432000000.000,433000000.000,495000000.000,489000000.000,481000000.000,466000000.000
ShareBasedCompensation,,,8000000.000,6000000.000,10000000.000,9000000.000,10000000.000,11000000.000,11000000.000,14000000.000,12000000.000,12000000.000,12000000.000
