,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
DueFromRelatedPartiesCurrent,632800.000,606300.000,421100.000,323800.000,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesNoncurrent,217800.000,171100.000,102300.000,78300.000,,,,,,,,,,,,,,,,,
DueToAffiliateCurrent,,,,,,,,,,,,,,,,291500.000,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,4113400.000,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,1079900.000,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,3033500.000,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,304600.000,,,,,,
GeneralPartnersCapitalAccount,2628600.000,1918200.000,1871500.000,1810600.000,1731000.000,1662500.000,1332000.000,1186700.000,1033500.000,886400.000,798700.000,777300.000,770700.000,692300.000,-856500.000,-929700.000,-1007200.000,-1449700.000,-1517100.000,-1566900.000,-1633400.000
LiabilitiesAndStockholdersEquity,6933100.000,6719300.000,6336000.000,6111900.000,5808300.000,5580100.000,5126700.000,4894800.000,4678000.000,4478700.000,4209100.000,4233000.000,4286600.000,4154300.000,2934300.000,2912500.000,3075500.000,2457500.000,2613100.000,2736100.000,2864200.000
LiabilitiesCurrent,17800.000,14800.000,8600.000,19400.000,20500.000,12000.000,1800.000,4300.000,3300.000,13100.000,8800.000,18900.000,6000.000,10800.000,123100.000,222300.000,523500.000,755600.000,1019700.000,1235200.000,1513800.000
LiabilitiesFairValueDisclosureNonrecurring,,,,,,,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,,,
LimitedPartnersCapitalAccount,891900.000,1376200.000,1017900.000,814100.000,557700.000,381700.000,378600.000,244900.000,129800.000,15700.000,38700.000,28500.000,54200.000,-54800.000,-1610000.000,-1730500.000,-1863800.000,-2344200.000,-2458400.000,-2546800.000,-2676400.000
LimitedPartnersCapitalAccountUnitsOutstanding,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000,4024.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,,,,,47872600.000,48017200.000,48277800.000,48481400.000,48735200.000,48973800.000,49013700.000,49046400.000,49089800.000,49132600.000,52104800.000,52127800.000,52150000.000,52882500.000,52564000.000,52564000.000,52564000.000
OilAndGasPropertySuccessfulEffortMethodNet,5952800.000,5803200.000,5755500.000,5626000.000,5483500.000,5338900.000,4962400.000,4750000.000,4501900.000,4263300.000,3969800.000,3937100.000,3893700.000,3850900.000,2593100.000,2570100.000,2547900.000,1815400.000,1815400.000,1815400.000,1815400.000
PartnersCapital,3721900.000,3464600.000,2962100.000,2684300.000,2336800.000,2074200.000,1701200.000,1418800.000,1154600.000,897200.000,834500.000,800000.000,818300.000,632700.000,-2462200.000,-2656800.000,-2868600.000,-3792300.000,-3974500.000,-4113000.000,-4309400.000
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,53356100.000,53356100.000,53240200.000,53231400.000,53237100.000,53237100.000,52983500.000,52983500.000,52983500.000,52983500.000,54697900.000,54697900.000,54697900.000,54697900.000,54379400.000,54379400.000,54379400.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,152900.000,116300.000,100600.000,98000.000,142400.000,191000.000,214100.000,239500.000,202500.000,22900.000,,,56600.000,37700.000,50900.000,46400.000,58300.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,775300.000,,,,,,
UnbilledReceivablesCurrent,,,,,162000.000,190000.000,206000.000,151900.000,220600.000,,170800.000,185000.000,189400.000,98700.000,116900.000,87200.000,56600.000,37700.000,50900.000,,
