,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,0.000,,,,-84.000,,,,-51.000,,,,-286.000,,,,0.000
CurrentFederalTaxExpenseBenefit,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
DeferredOtherTaxExpenseBenefit,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.000,-0.000,-0.020,-0.000,-0.010,-0.000,-0.010,-0.010,-0.000,-0.010,0.000,-0.000,-0.010,-0.010,-0.010,-0.000,-0.010,-0.010,0.000,-0.010
GeneralAndAdministrativeExpense,4670.000,4129.000,5774.000,5055.000,6735.000,5201.000,2282.000,10811.000,5719.000,4977.000,7230.000,3467.000,7472.000,5977.000,4075.000,17468.000,7762.000,5538.000,2396.000,9293.000,5333.000,3641.000,3702.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-5831.000,-5378.000,-7181.000,-6586.000,-8400.000,-6973.000,-4121.000,-12869.000,-7911.000,-7339.000,-9648.000,-6057.000,-10207.000,-11853.000,-7816.000,-21662.000,-12180.000,-10248.000,-7214.000,-14323.000,-10591.000,,-9315.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,-1401.000,,,,-3280.000,,,,-1385.000,,,,-814.000,,,,-1259.000
