,2014-11-30,2015-11-30,2016-11-30,2017-02-28
AccountsPayableCurrent,106770.000,5000.000,87594.000,64967.000
AccountsReceivableNet,,,175438.000,105509.000
AccruedLiabilitiesCurrent,277305.000,209856.000,0.000,0.000
AdditionalPaidInCapital,876770.000,3625105.000,4807068.000,5531847.000
AllowanceForNotesAndLoansReceivableCurrent,0.000,878354.000,,
Assets,25010.000,16562.000,638170.000,529966.000
AssetsCurrent,0.000,1710.000,631057.000,524073.000
BankOverdrafts,150.000,,,
Cash,0.000,1710.000,34189.000,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,1710.000,34189.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,5000000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,63100000.000,2632502507.000,315885847.000,315885847.000
CommonStockSharesOutstanding,63100000.000,2632502507.000,315885847.000,315885847.000
CommonStockValue,67100.000,26319.000,3159.000,6929.000
DebtCurrent,,,,580006.000
DeferredRevenue,,,586013.000,478491.000
DerivativeLiabilitiesCurrent,118782.000,62591.000,34600.000,99210.000
DueFromRelatedPartiesCurrent,,,50014.000,54014.000
DueToRelatedPartiesCurrent,1324848.000,967149.000,0.000,0.000
InterestPayableCurrent,416328.000,566783.000,607078.000,391095.000
InventoryNet,,,369436.000,362570.000
Liabilities,2630270.000,2484446.000,2604278.000,1936005.000
LiabilitiesAndStockholdersEquity,25010.000,16562.000,638170.000,529966.000
LiabilitiesCurrent,2630270.000,2484446.000,2604278.000,1936005.000
LoansPayableCurrent,1324848.000,,,
LongTermNotesPayable,0.000,0.000,0.000,0.000
NotesPayableCurrent,386087.000,115192.000,708987.000,320550.000
PreferredStockValue,,1.000,9144.000,9144.000
PropertyPlantAndEquipmentNet,,14852.000,7113.000,5893.000
ReceivablesNetCurrent,0.000,0.000,1980.000,1980.000
RetainedEarningsAccumulatedDeficit,-3539130.000,-6109309.000,-6808029.000,-6976509.000
StockholdersEquity,-2605260.000,-2467884.000,-1966108.000,-1406039.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2605260.000,-2467884.000,-1966108.000,-1406039.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,25010.000,,,
