,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,2000000.000,1000000.000,1000000.000,,,
AmortizationOfFinancingCosts,,1000000.000,1000000.000,1000000.000,1000000.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,,2000000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,25000000.000,,,
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,-13600000.000,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,-1000000.000,
ComprehensiveIncomeNetOfTax,171300000.000,137000000.000,155000000.000,171000000.000,13000000.000,246000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,36000000.000,32000000.000,7000000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,191000000.000,203000000.000,20000000.000,246000000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,8000000.000,,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,10000000.000,
Depreciation,15200000.000,11000000.000,86000000.000,86000000.000,85000000.000,86000000.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,3.180,3.300,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,199000000.000,
GasDomesticRegulatedRevenue,70400000.000,65000000.000,341000000.000,336000000.000,344000000.000,357000000.000
GeneralAndAdministrativeExpense,8700000.000,6000000.000,9000000.000,9000000.000,9000000.000,7000000.000
GoodwillImpairmentLoss,,,,,,0.000
IncomeLossAttributableToNoncontrollingInterest,,,36000000.000,,7000000.000,
IncomeLossAttributableToParent,157400000.000,137000000.000,155000000.000,172000000.000,13000000.000,244000000.000
IncomeLossFromEquityMethodInvestments,153500000.000,129000000.000,67000000.000,88000000.000,97000000.000,116000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,3000000.000,-163000000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,191000000.000,,20000000.000,244000000.000
IncreaseDecreaseDueFromAffiliates,,,-21000000.000,,,
