,2011-12-31,2012-12-31,2014-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,66613.000,114345.000,-215691.000
DeferredFederalIncomeTaxExpenseBenefit,,,0.000
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,,44161.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,182739.000
ForeignCurrencyTransactionGainLossBeforeTax,,,-9125.000
GeneralAndAdministrativeExpense,178787.000,482182.000,537504.000
GoodwillTranslationAdjustments,,,-9125.000
IncomeLossFromContinuingOperations,,,-537504.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-537469.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-546594.000
IncreaseDecreaseInDeposits,,36073.000,
IncreaseDecreaseInOtherAccountsPayable,,-120400.000,
InvestmentIncomeInterest,,,35.000
LeaseAndRentalExpense,,20787.000,23911.000
NetCashProvidedByUsedInFinancingActivities,245400.000,632600.000,207617.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,245400.000,632600.000,207617.000
NetCashProvidedByUsedInOperatingActivities,-178787.000,-518255.000,-467469.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-178787.000,-518255.000,-467469.000
NetIncomeLoss,-178787.000,-482182.000,-537469.000
NoncashContributionExpense,,,3125000.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,1650000.000
OtherIncome,,,35.000
PartnersCapitalAccountContributions,,,775480.000
ProceedsFromContributedCapital,125000.000,203800.000,3900480.000
ProceedsFromLoans,120400.000,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,753000.000,534551.000
ProfitLoss,,,-537469.000
RepaymentsOfOtherDebt,,,3125000.000
RepaymentsOfRelatedPartyDebt,,203800.000,1102414.000
ShareBasedCompensation,,,-70000.000
StockIssuedDuringPeriodValueIssuedForServices,,,70000.000
ValuationAllowancesAndReservesAdjustments,,,-182739.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,30108921.000
WeightedAverageNumberOfSharesOutstandingBasic,,28256578.000,
