,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetRetirementObligationAccretionExpense,10050.000,11224.000,12227.000,13324.000,14566.000,15099.000
AssetRetirementObligationLiabilitiesIncurred,,2103.000,6552.000,5212.000,8167.000,1140.000
AssetRetirementObligationLiabilitiesSettled,,-565.000,-97.000,-515.000,,
CapitalLeaseObligationsIncurred,,,,89.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,10997.000,-11600.000,25448.000,-5504.000,-10287.000
CashPeriodIncreaseDecrease,1468.000,,,,,
CostsAndExpenses,1180585.000,1034716.000,939458.000,916364.000,2882547.000,1010001.000
CostsIncurredDevelopmentCosts,,534.000,59594.000,22844.000,,
DepreciationDepletionAndAmortization,422714.000,347612.000,296708.000,288998.000,274930.000,127164.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,27.220,33.730,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,28.500,,,,
GeneralAndAdministrativeExpense,133664.000,92088.000,85023.000,92618.000,70637.000,62352.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-163839.000,-124685.000,19011.000,-4642.000,-152032.000,39278.000
IncreaseDecreaseInDueToAffiliatesCurrent,-55994.000,-14990.000,-1006.000,5091.000,4152.000,-17458.000
IncreaseDecreaseInPrepaidTaxes,3380.000,-3380.000,-2964.000,,881.000,-3455.000
InterestIncomeOperating,,,,4.000,,
InvestmentIncomeInterest,5706.000,,,,,
LeaseOperatingExpense,432798.000,488563.000,451524.000,418412.000,428550.000,368345.000
NaturalGasProductionRevenue,1933558.000,896083.000,1001434.000,1067847.000,482449.000,422694.000
NetCashProvidedByUsedInFinancingActivities,-1934888.000,-854853.000,-816580.000,-1011826.000,-416621.000,-167554.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1934888.000,-854853.000,-816580.000,-1011826.000,-416621.000,-167554.000
NetCashProvidedByUsedInInvestingActivities,-1729.000,-534.000,-59594.000,-22844.000,-7067.000,-5995.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1729.000,-534.000,-59594.000,-22844.000,-7067.000,-5995.000
NetCashProvidedByUsedInOperatingActivities,1938085.000,866384.000,864574.000,1060118.000,418184.000,163262.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1938085.000,866384.000,864574.000,1060118.000,418184.000,163262.000
NetIncomeLoss,1400856.000,394473.000,572692.000,749729.000,-2069201.000,-319472.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,46.700,13.150,19.090,24.990,,
OilAndCondensateRevenue,642177.000,533106.000,510716.000,598242.000,330897.000,267835.000
PartnersCapitalAccountDistributions,1934888.000,845853.000,816580.000,1011826.000,416621.000,167554.000
PaymentsOfCapitalDistribution,1934888.000,854853.000,816580.000,1011826.000,416621.000,167554.000
PaymentsToExploreAndDevelopOilAndGasProperties,,534.000,59594.000,22844.000,11780.000,6281.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,4713.000,286.000
ProductionTaxExpense,181359.000,95229.000,93976.000,103012.000,51278.000,43289.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,,11224.000,12227.000,13324.000,14566.000,15099.000
Revenues,2581441.000,1429189.000,1512150.000,1666093.000,813346.000,690529.000
SalesRevenueNet,2581441.000,1429189.000,1512150.000,1666093.000,813346.000,690529.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,,,,2042586.000,393752.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,30000.000,30000.000,30000.000,30000.000,,
