,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,6011.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-337670.000,
AdvertisingExpense,36254.000,
CashAcquiredFromAcquisition,199617.000,
CashPeriodIncreaseDecrease,2345812.000,
CostOfGoodsSold,30944.000,28648.000
Depreciation,570.000,
EarningsPerShareBasicAndDiluted,-0.120,-0.110
GainLossOnSaleOfPropertyPlantEquipment,,-1349.000
GeneralAndAdministrativeExpense,475845.000,385072.000
GrossProfit,22578.000,8328.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxesPaidNet,0.000,
IncreaseDecreaseInAccountsReceivable,19070.000,
IncreaseDecreaseInDepositsOutstanding,18925.000,
IncreaseDecreaseInInventories,175.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-199320.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,12148.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,1414075.000,
InterestAndOtherIncome,576.000,430.000
InterestExpense,90137.000,21026.000
InterestPaidNet,100000.000,
LossContingencyDamagesAwardedValue,,72617.000
NetCashProvidedByUsedInFinancingActivities,3990255.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3990255.000,
NetCashProvidedByUsedInInvestingActivities,184871.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,184871.000,
NetCashProvidedByUsedInOperatingActivities,-1829314.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1829314.000,
NetIncomeLoss,-1595611.000,-1882580.000
OperatingExpenses,1528628.000,1796046.000
OperatingIncomeLoss,-1506050.000,-1787718.000
OtherNonoperatingExpense,,300.000
OtherNonoperatingIncomeExpense,-89561.000,-94862.000
PaymentsForCommissions,315897.000,
PaymentsForLegalSettlements,100000.000,
PaymentsOfStockIssuanceCosts,332220.000,
PaymentsToAcquirePropertyPlantAndEquipment,14746.000,
ProceedsFromConvertibleDebt,0.000,
ProceedsFromIssuanceOfCommonStock,2530234.000,
ProfessionalFees,187789.000,370867.000
ProfitLoss,-1595611.000,-1882580.000
ProvisionForDoubtfulAccounts,0.000,
RepaymentsOfConvertibleDebt,450000.000,
ResearchAndDevelopmentExpense,387790.000,509846.000
Revenues,53522.000,36976.000
SalariesAndWages,477204.000,530261.000
SalesRevenueGoodsNet,38851.000,18596.000
SalesRevenueNet,53522.000,36976.000
SalesRevenueServicesNet,10000.000,17790.000
ShareBasedCompensation,6011.000,
ShippingAndHandlingRevenue,4671.000,590.000
StockIssuedDuringPeriodSharesAcquisitions,7578651.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,229998.000,
StockIssuedDuringPeriodValueNewIssues,2530234.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,13036691.000,17115059.000
