,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,8456000.000,7312000.000,12664000.000,18089000.000,5302000.000,6547000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,39342000.000,31688000.000,21614000.000,16048000.000,17022000.000,16941000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,2115000.000,7011000.000,,
AllocatedShareBasedCompensationExpense,,31700000.000,21600000.000,16000000.000,17000000.000,16900000.000
AmortizationOfFinancingCosts,9481000.000,16994000.000,23627000.000,27772000.000,30507000.000,30942000.000
CommonStockDividendsPerShareDeclared,,,0.105,0.130,0.170,0.225
CurrentFederalTaxExpenseBenefit,,,,8092000.000,,
CurrentForeignTaxExpenseBenefit,,4000.000,71000.000,551000.000,1003000.000,848000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,39000.000,,30000.000
DeferredFederalIncomeTaxExpenseBenefit,,71932000.000,102887000.000,129943000.000,138517000.000,203882000.000
DeferredIncomeTaxExpenseBenefit,29567000.000,72050000.000,102636000.000,137107000.000,138608000.000,205313000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,118000.000,147000.000,153000.000,42000.000,553000.000
Depreciation,112307000.000,216219000.000,280037000.000,336657000.000,397760000.000,452682000.000
DividendsCommonStockCash,,,10663000.000,13284000.000,17438000.000,23140000.000
EarningsPerShareBasic,0.590,1.310,1.880,2.510,2.470,3.650
EarningsPerShareDiluted,0.590,1.280,1.800,2.380,2.340,3.440
EffectiveIncomeTaxRateContinuingOperations,,0.353,0.352,0.352,0.355,0.354
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.002,0.001,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.001,0.001,0.002,0.005,0.004
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,2115000.000,7011000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,56457000.000,33898000.000,61494000.000
GainsLossesOnExtinguishmentOfDebt,-3349000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,580238000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,82841000.000,203973000.000,293442000.000,394776000.000,392953000.000,
IncomeTaxExpenseBenefit,29609000.000,72054000.000,103031000.000,138778000.000,139562000.000,205313000.000
