,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
EarningsPerShareBasic,0.970,1.140,1.260,1.360,1.430,1.420,1.440,1.570,1.180,1.250,1.490,1.540,1.380,1.450,1.630,1.390,0.760,0.750,0.410,-3.910,-0.320,-0.580,-3.620,-1.890,-0.320,-0.200
EarningsPerShareDiluted,0.960,1.130,1.250,1.360,1.420,1.420,1.430,1.560,1.170,1.240,1.490,1.540,1.370,1.440,1.620,1.390,0.760,0.740,0.410,-3.900,-0.320,-0.580,-3.620,-1.890,-0.320,-0.200
EffectOfExchangeRateOnCashAndCashEquivalents,19000000.000,,,,21000000.000,,,,-11000000.000,,,,-5000000.000,,,,-41000000.000,,,,22000000.000,,,,15000000.000,
EffectiveIncomeTaxRateContinuingOperations,0.319,0.032,0.323,,0.308,0.321,0.303,,0.309,0.310,0.308,,0.306,0.318,0.288,,0.376,0.269,0.188,,0.500,0.358,-0.096,-0.683,0.070,0.159
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,0.350,,,,0.350,,,,,,,,0.350,,,,0.350,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,,,,0.289,0.299,0.203,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,5000000.000,6000000.000,6000000.000,0.000,3000000.000,8000000.000,6000000.000,7000000.000,5000000.000,8000000.000,8000000.000,7000000.000,8000000.000,9000000.000,7000000.000,11000000.000,7000000.000,,,,7000000.000,5000000.000,5000000.000,13000000.000,4000000.000,5000000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,208000000.000,247000000.000,273000000.000,295000000.000,306000000.000,310000000.000,306000000.000,305000000.000,253000000.000,270000000.000,322000000.000,326000000.000,297000000.000,312000000.000,344000000.000,270000000.000,176000000.000,137000000.000,67000000.000,-586000000.000,-83000000.000,-118000000.000,-436000000.000,-281000000.000,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,-24000000.000,-41000000.000,-29000000.000,-58000000.000,-23000000.000,-57000000.000,-29000000.000,-45000000.000,-57000000.000,-65000000.000,-50000000.000,-49000000.000,-47000000.000,-51000000.000,-91000000.000,-72000000.000,-46000000.000,-41000000.000,-30000000.000,7000000.000,-27000000.000,3000000.000,38000000.000,18000000.000,,
GainLossOnFairValueHedgeIneffectivenessNet,-3000000.000,,,,-1000000.000,,,,,,,,,,,,-2000000.000,,,,-16000000.000,,,,15000000.000,
GainOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,,,,,,,,,972000000.000,,,
GrossProfit,975000000.000,1083000000.000,1164000000.000,1275000000.000,1267000000.000,1306000000.000,1371000000.000,1395000000.000,1264000000.000,1266000000.000,1462000000.000,1497000000.000,1396000000.000,1455000000.000,1528000000.000,1430000000.000,1177000000.000,855000000.000,672000000.000,359000000.000,244000000.000,35000000.000,79000000.000,-459000000.000,209000000.000,231000000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,,,,55000000.000,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,609000000.000,701000000.000,,310000000.000,289000000.000,155000000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,893000000.000,984000000.000,,502000000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,391000000.000,192000000.000,,-236000000.000,-338000000.000,-1244000000.000,-805000000.000,-129000000.000,-88000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,608000000.000,699000000.000,,313000000.000,286000000.000,156000000.000,-1522000000.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,1.420,1.630,,0.760,0.750,0.410,-3.910,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,1.420,1.620,,0.760,0.740,0.410,-3.900,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,11000000.000,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,0.030,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,0.020,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,13000000.000,10000000.000,11000000.000,12000000.000,17000000.000,19000000.000,7000000.000,15000000.000,19000000.000,15000000.000,13000000.000,16000000.000,10000000.000,23000000.000,9000000.000,16000000.000,9000000.000,7000000.000,,,-6000000.000,-7000000.000,-6000000.000,-2000000.000,,-2000000.000
IncomeTaxExpenseBenefit,189000000.000,226000000.000,252000000.000,270000000.000,269000000.000,285000000.000,265000000.000,203000000.000,224000000.000,239000000.000,283000000.000,272000000.000,260000000.000,284000000.000,283000000.000,212000000.000,189000000.000,105000000.000,36000000.000,-152000000.000,-118000000.000,-121000000.000,120000000.000,-88000000.000,-9000000.000,-14000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,32000000.000,,,,-94000000.000,,,,,,10000000.000,11000000.000,238000000.000,217000000.000,,
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,,,,,-16000000.000,,,,,,-4000000.000,,,,2000000.000,-5000000.000,-2000000.000,-3000000.000,,
IncomeTaxReconciliationDeductionsDividends,-5000000.000,-5000000.000,-33000000.000,34000000.000,-6000000.000,-14000000.000,15000000.000,120000000.000,4000000.000,-8000000.000,-12000000.000,-15000000.000,-9000000.000,-12000000.000,-113000000.000,2000000.000,7000000.000,8000000.000,-1000000.000,14000000.000,,,,,,
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,6000000.000,6000000.000,14000000.000,11000000.000,9000000.000,9000000.000,-2000000.000,13000000.000,8000000.000,8000000.000,4000000.000,13000000.000,8000000.000,10000000.000,13000000.000,6000000.000,10000000.000,,-7000000.000,,,,,,,
IncomeTaxReconciliationNondeductibleExpense,10000000.000,14000000.000,9000000.000,9000000.000,13000000.000,10000000.000,,,8000000.000,8000000.000,4000000.000,8000000.000,11000000.000,8000000.000,1000000.000,4000000.000,5000000.000,12000000.000,,,12000000.000,9000000.000,2000000.000,7000000.000,,
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,,,,,,,,,,,,,,,,,273000000.000,,,
IncomeTaxReconciliationTaxSettlements,,,,,,,,,,,,,,,,,69000000.000,,-2000000.000,,-25000000.000,3000000.000,39000000.000,-6000000.000,,
IncomeTaxesPaidNet,266000000.000,,,,224000000.000,,,,171000000.000,,,,314000000.000,,,,96000000.000,,,,-32000000.000,,,,56000000.000,
IncreaseDecreaseInAccountsPayable,15000000.000,,,,102000000.000,,,,-8000000.000,,,,116000000.000,,,,-201000000.000,,,,-157000000.000,,,,-26000000.000,
IncreaseDecreaseInAccountsReceivable,321000000.000,,,,40000000.000,,,,-208000000.000,,,,418000000.000,,,,-369000000.000,,,,-706000000.000,,,,-101000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,,,-72000000.000,,,,1000000.000,,,,-65000000.000,,,,-41000000.000,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,-231000000.000,,,,-61000000.000,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,,,,,,,,,,,,,,,,,-81000000.000,,,,-77000000.000,
IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,,,,,,,,,,,,,,,,,,,,,-210000000.000,,,,-12000000.000,
IncreaseDecreaseInInventories,200000000.000,,,,492000000.000,,,,13000000.000,,,,90000000.000,,,,126000000.000,,,,-112000000.000,,,,-65000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,231000000.000,,,,272000000.000,,,,246000000.000,,,,115000000.000,,,,216000000.000,,,,-127000000.000,,,,-8000000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,51000000.000,,,,99000000.000,,,,-130000000.000,,,,133000000.000,,,,-34000000.000,,,,11000000.000,,,,-16000000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,3000000.000,3000000.000,3000000.000,-7000000.000,3000000.000,2000000.000,2000000.000,-5000000.000,2000000.000,2000000.000,2000000.000,-4000000.000,1000000.000,2000000.000,2000000.000,-3000000.000,2000000.000,1000000.000,1000000.000,,,,,,0.000,0.000
InterestExpense,14000000.000,9000000.000,8000000.000,9000000.000,8000000.000,9000000.000,11000000.000,21000000.000,28000000.000,30000000.000,26000000.000,27000000.000,26000000.000,27000000.000,26000000.000,26000000.000,26000000.000,26000000.000,24000000.000,27000000.000,25000000.000,30000000.000,25000000.000,25000000.000,25000000.000,26000000.000
InterestPaidNet,12000000.000,,,,6000000.000,,,,7000000.000,,,,7000000.000,,,,6000000.000,,,,3000000.000,,,,3000000.000,
InvestmentIncomeInterest,4000000.000,4000000.000,5000000.000,5000000.000,3000000.000,3000000.000,2000000.000,2000000.000,3000000.000,3000000.000,2000000.000,4000000.000,4000000.000,5000000.000,4000000.000,5000000.000,5000000.000,2000000.000,2000000.000,5000000.000,5000000.000,3000000.000,3000000.000,4000000.000,4000000.000,4000000.000
LossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,,,,,,,,,,,,,,,,,,20000000.000,5000000.000,,16000000.000,1000000.000,2000000.000,,,2000000.000
NetCashProvidedByUsedInFinancingActivities,-144000000.000,,,,58000000.000,,,,1162000000.000,,,,-105000000.000,,,,-436000000.000,,,,-861000000.000,,,,-13000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-144000000.000,,,,58000000.000,,,,1162000000.000,,,,-105000000.000,,,,-436000000.000,,,,-861000000.000,,,,-13000000.000,
NetCashProvidedByUsedInInvestingActivities,-123000000.000,,,,-160000000.000,,,,-2535000000.000,,,,-126000000.000,,,,-149000000.000,,,,-103000000.000,,,,-42000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-123000000.000,,,,-160000000.000,,,,-2535000000.000,,,,-126000000.000,,,,-149000000.000,,,,-103000000.000,,,,-42000000.000,
NetCashProvidedByUsedInOperatingActivities,-25000000.000,,,,-64000000.000,,,,506000000.000,,,,488000000.000,,,,114000000.000,,,,621000000.000,,,,111000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-25000000.000,,,,-64000000.000,,,,506000000.000,,,,488000000.000,,,,114000000.000,,,,621000000.000,,,,111000000.000,
NetIncomeLoss,407000000.000,481000000.000,532000000.000,574000000.000,606000000.000,605000000.000,612000000.000,668000000.000,502000000.000,531000000.000,636000000.000,658000000.000,589000000.000,619000000.000,699000000.000,595000000.000,310000000.000,289000000.000,155000000.000,-1523000000.000,-119000000.000,-217000000.000,-1362000000.000,-714000000.000,-122000000.000,-75000000.000
NetIncomeLossAttributableToNoncontrollingInterest,-3000000.000,-1000000.000,-4000000.000,-1000000.000,-2000000.000,-3000000.000,-3000000.000,0.000,-2000000.000,,,,,1000000.000,2000000.000,,3000000.000,-3000000.000,1000000.000,1000000.000,1000000.000,,-2000000.000,,2000000.000,1000000.000
OperatingIncomeLoss,609000000.000,708000000.000,772000000.000,848000000.000,877000000.000,879000000.000,898000000.000,903000000.000,751000000.000,769000000.000,946000000.000,957000000.000,861000000.000,913000000.000,988000000.000,851000000.000,570000000.000,438000000.000,234000000.000,-1632000000.000,-189000000.000,-270000000.000,-1186000000.000,-766000000.000,-97000000.000,-62000000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,37000000.000,5000000.000,-71000000.000,-34000000.000,63000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,14000000.000,2000000.000,28000000.000,-19000000.000,25000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,65000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,64000000.000,28000000.000,-117000000.000,,65000000.000,-121000000.000,84000000.000,,-117000000.000,-121000000.000,154000000.000,-31000000.000,-51000000.000,114000000.000,-310000000.000,-285000000.000,-418000000.000,107000000.000,-339000000.000,-114000000.000,143000000.000,-46000000.000,-18000000.000,-176000000.000,90000000.000,76000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,-30000000.000,,,,-530000000.000,,,,193000000.000,,,,101000000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,,,,,,,,,,,,,137000000.000,,,,44000000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,-53000000.000,64000000.000,,-48000000.000,-22000000.000,48000000.000,-15000000.000,14000000.000,-25000000.000,-99000000.000,-123000000.000,-66000000.000,92000000.000,-19000000.000,16000000.000,102000000.000,29000000.000,60000000.000,-25000000.000,5000000.000,23000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,22000000.000,23000000.000,,19000000.000,8000000.000,17000000.000,-26000000.000,6000000.000,-10000000.000,-38000000.000,-47000000.000,21000000.000,34000000.000,5000000.000,-46000000.000,40000000.000,12000000.000,20000000.000,-7000000.000,1000000.000,6000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-121000000.000,84000000.000,,,-25000000.000,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,,25000000.000,25000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,-2000000.000,-2000000.000,,7000000.000,10000000.000,-2000000.000,-27000000.000,-46000000.000,-61000000.000,-51000000.000,-41000000.000,-52000000.000,-32000000.000,-36000000.000,-14000000.000,5000000.000,-7000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,,,,,,,0.000,0.000,0.000,4000000.000,0.000,0.000,0.000,3000000.000,0.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,,-4000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,-34000000.000,,,,-6000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,-44000000.000,,,,,,,,,,,,,,,,,
OtherCostAndExpenseOperating,,,,,,,48000000.000,,65000000.000,57000000.000,9000000.000,,19000000.000,32000000.000,1000000.000,,122000000.000,17000000.000,112000000.000,,141000000.000,117000000.000,1078000000.000,,27000000.000,
OtherNoncashIncomeExpense,,,,,,,,,-18000000.000,,,,-61000000.000,,,,-91000000.000,,,,-83000000.000,,,,-55000000.000,
OtherNonoperatingIncomeExpense,-19000000.000,-7000000.000,,,-16000000.000,-5000000.000,-22000000.000,-28000000.000,-21000000.000,13000000.000,-16000000.000,-17000000.000,,-21000000.000,9000000.000,,-56000000.000,-30000000.000,-20000000.000,-17000000.000,-21000000.000,-34000000.000,-30000000.000,-16000000.000,-11000000.000,-2000000.000
OtherTaxExpenseBenefit,3000000.000,2000000.000,-21000000.000,64000000.000,-2000000.000,-4000000.000,6000000.000,-48000000.000,-2000000.000,1000000.000,-10000000.000,-17000000.000,,-2000000.000,-1000000.000,,-13000000.000,8000000.000,-1000000.000,3000000.000,,,-13000000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,-7000000.000,,,,-11000000.000,,,,-8000000.000,,,,-7000000.000,,,,-4000000.000,,,,-2000000.000,,,,-6000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,,,1330000000.000,447000000.000,444000000.000,0.000,,,,,,
PaymentsOfDividendsCommonStock,46000000.000,,,,51000000.000,,,,56000000.000,,,,111000000.000,198000000.000,198000000.000,196000000.000,185000000.000,,,,173000000.000,,,,19000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,51000000.000,,,,58000000.000,,,,2375000000.000,,,,2000000.000,,,,23000000.000,,,,21000000.000,,,,6000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,79000000.000,,,,113000000.000,,,,168000000.000,,,,131000000.000,,,,130000000.000,,,,84000000.000,,,,42000000.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,1386000000.000,,,,,,,,1871000000.000,,,,2368000000.000,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,,,,,,,,,,,,,,,,,,,,,,,9000000.000,
ProceedsFromLegalSettlements,,,,,,,,,,,102000000.000,,,,,,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,14000000.000,,,,22000000.000,,,,13000000.000,,,,2000000.000,,,,-3000000.000,,,,-5000000.000,,,,-1000000.000,
ProceedsFromStockOptionsExercised,58000000.000,,,,88000000.000,,,,5000000.000,,,,5000000.000,,,,3000000.000,,,,1000000.000,,,,,
ProfitLoss,404000000.000,480000000.000,528000000.000,573000000.000,604000000.000,602000000.000,609000000.000,668000000.000,500000000.000,531000000.000,636000000.000,661000000.000,589000000.000,620000000.000,701000000.000,597000000.000,313000000.000,286000000.000,156000000.000,-1522000000.000,-118000000.000,-217000000.000,-1364000000.000,-717000000.000,-120000000.000,-74000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,7000000.000,,,,-46000000.000,,,,-52000000.000,,,,5000000.000,
RepaymentsOfLongTermDebt,170000000.000,,,,1000000.000,,,,186000000.000,,,,1000000.000,,,,792000000.000,,,,3052000000.000,,,,2000000.000,
Revenues,3146000000.000,3513000000.000,3740000000.000,4259000000.000,4303000000.000,4734000000.000,5319000000.000,5685000000.000,5307000000.000,5601000000.000,5789000000.000,6172000000.000,5777000000.000,5255000000.000,5587000000.000,4821000000.000,4820000000.000,3909000000.000,3306000000.000,2722000000.000,2189000000.000,1724000000.000,1646000000.000,1692000000.000,1741000000.000,1759000000.000
SalesRevenueNet,3146000000.000,3513000000.000,3740000000.000,4259000000.000,4303000000.000,4734000000.000,5319000000.000,5685000000.000,5307000000.000,5601000000.000,5789000000.000,6172000000.000,5777000000.000,5255000000.000,5587000000.000,4821000000.000,4820000000.000,3909000000.000,3306000000.000,2722000000.000,2189000000.000,1724000000.000,1646000000.000,1692000000.000,1741000000.000,1759000000.000
SellingGeneralAndAdministrativeExpense,366000000.000,375000000.000,392000000.000,427000000.000,390000000.000,427000000.000,473000000.000,492000000.000,513000000.000,497000000.000,516000000.000,540000000.000,535000000.000,542000000.000,540000000.000,475000000.000,607000000.000,417000000.000,383000000.000,357000000.000,433000000.000,305000000.000,293000000.000,307000000.000,306000000.000,293000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,2255322.000,,,,2239088.000,,,,,,,,,,,,,,,,,,,,,
StandardProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,1000000.000,,,,1000000.000,,,,-1000000.000,,,,2000000.000,,,,-2000000.000,,,,1000000.000,,,,,
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,6000000.000,
StandardProductWarrantyAccrualPayments,-9000000.000,,,,-10000000.000,,,,23000000.000,,,,11000000.000,,,,13000000.000,,,,37000000.000,,,,25000000.000,
StandardProductWarrantyAccrualWarrantiesIssued,6000000.000,,,,7000000.000,,,,18000000.000,,,,29000000.000,,,,27000000.000,,,,18000000.000,,,,16000000.000,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,6000000.000,5000000.000,6000000.000,5000000.000,8000000.000,9000000.000,7000000.000,7000000.000,8000000.000,4000000.000,5000000.000,13000000.000,6000000.000,9000000.000,8000000.000,2000000.000,4000000.000,,,,-4000000.000,-1000000.000,,,,
TranslationAdjustmentFunctionalToReportingCurrencyTaxBenefitExpense,,,,,,,,,,,,,,,,,,-19000000.000,4000000.000,,8000000.000,,,,,
TranslationAdjustmentFunctionalToReportingCurrencyTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,1000000.000,9000000.000,,,
TreasuryStockAcquiredAverageCostPerShare,,,,,,,,,,,,,,,,,54.350,51.730,40.980,-96.530,,,,,,
TreasuryStockSharesAcquired,,,,,,,,,,,,,,,,,,8600000.000,10900000.000,,,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,-1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,,,,,,,55000000.000,,,,,,,,,,,,,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,,,,,,,,,,,,69000000.000,,,,,,,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,,0.000,0.000,,0.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,423000000.000,425000000.000,425000000.000,-849000000.000,426000000.000,427000000.000,427000000.000,-853000000.000,428000000.000,428000000.000,428000000.000,-856000000.000,429000000.000,430000000.000,431000000.000,-860000000.000,409000000.000,388000000.000,381000000.000,-791000000.000,375000000.000,375000000.000,376000000.000,-750000000.000,376000000.000,377000000.000
WeightedAverageNumberOfSharesOutstandingBasic,420000000.000,422000000.000,422000000.000,-842000000.000,423000000.000,425000000.000,425000000.000,-848000000.000,426000000.000,426000000.000,426000000.000,-852000000.000,428000000.000,428000000.000,429000000.000,-857000000.000,407000000.000,387000000.000,380000000.000,-787000000.000,375000000.000,375000000.000,376000000.000,-750000000.000,376000000.000,377000000.000
