,2011-12-31
AmortizationOfFinancingCosts,494000.000
AmortizationOfIntangibleAssets,323000.000
BusinessCombinationAcquisitionRelatedCosts,200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-50000.000
CostOfGoodsAndServicesSold,47860000.000
DeferredIncomeTaxExpenseBenefit,333000.000
Depreciation,3598000.000
DepreciationNonproduction,109000.000
EffectOfExchangeRateOnCashAndCashEquivalents,14000.000
ForeignCurrencyTransactionGainLossBeforeTax,-17000.000
GrossProfit,7139000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3073000.000
IncomeTaxExpenseBenefit,629000.000
IncomeTaxesPaid,65000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-4398000.000
IncreaseDecreaseInAccountsReceivable,-3390000.000
IncreaseDecreaseInInterestPayableNet,-4334000.000
IncreaseDecreaseInInventories,469000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-29000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-630000.000
InterestAndDebtExpense,4935000.000
InterestExpense,4935000.000
InterestPaid,8759000.000
NetCashProvidedByUsedInFinancingActivities,6729000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6729000.000
NetCashProvidedByUsedInInvestingActivities,-2673000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2673000.000
NetCashProvidedByUsedInOperatingActivities,-4106000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4106000.000
NetIncomeLoss,-3702000.000
OperatingExpenses,5277000.000
OperatingIncomeLoss,1862000.000
PaidInKindInterest,0.000
PaymentsOfFinancingCosts,16000.000
PaymentsToAcquirePropertyPlantAndEquipment,2673000.000
ProceedsFromLinesOfCredit,23011000.000
ProceedsFromOtherEquity,0.000
RepaymentsOfLinesOfCredit,16225000.000
RepaymentsOfLongTermDebt,0.000
RepaymentsOfOtherDebt,41000.000
RestructuringCharges,0.000
Revenues,54999000.000
SalesRevenueNet,54999000.000
SellingGeneralAndAdministrativeExpense,4628000.000
