,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,128500.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-102255.000,,
CostOfGoodsSold,90020.000,8619.000,56835.000
DividendsSharebasedCompensationStock,49704.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.010
ExtendedProductWarrantyAccrualWarrantiesIssued,191969.000,,
GainLossOnDispositionOfAssets,35000.000,,
GainLossOnSaleOfDerivatives,-480764.000,813522.000,2464439.000
GeneralAndAdministrativeExpense,864549.000,988540.000,1248202.000
GrossProfit,205567.000,-12705.000,60979.000
IncomeTaxExpenseBenefit,-730277.000,-2410416.000,-4469320.000
IncreaseDecreaseInAccountsPayable,305482.000,,
IncreaseDecreaseInAccountsReceivable,-244503.000,,
IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,102255.000,,
IncreaseDecreaseInDerivativeLiabilities,-480764.000,,
IncreaseDecreaseInInventories,30738.000,,
IncreaseDecreaseInPrepaidExpense,84540.000,,
InterestExpense,234519.000,164129.000,133051.000
InventoryWriteDown,,28837.000,
MarketingAndAdvertisingExpense,317540.000,431520.000,684607.000
NetCashProvidedByUsedInContinuingOperations,-566056.000,,
NetCashProvidedByUsedInFinancingActivities,505210.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,505210.000,,
NetCashProvidedByUsedInInvestingActivities,-41409.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-41409.000,,
NetInvestmentIncome,-730277.000,-2410416.000,-4469320.000
NoninterestExpense,233826.000,,
NonoperatingIncomeExpense,-246245.000,977651.000,2597490.000
OperatingExpenses,1182289.000,1420060.000,1932809.000
OperatingIncomeLoss,-976522.000,-1432765.000,-1871830.000
OtherAssetImpairmentCharges,18430.000,,
PaymentsToAcquireIntangibleAssets,39774.000,,
PaymentsToAcquireMachineryAndEquipment,36635.000,,
ProceedsFromIssuanceOfCommonStock,214250.000,,
ProceedsFromIssuanceOfConvertiblePreferredStock,220000.000,,
ProceedsFromRelatedPartyDebt,35000.000,,
ProfitLoss,-730277.000,,
Revenues,-434690.000,-2385665.000,-4351506.000
SalesRevenueNet,295587.000,24751.000,117814.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,594531676.000,664048113.000,756596375.000
