,2011-06-30,2011-09-30
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,186280000.000,207904000.000
CostsAndExpenses,209876000.000,233980000.000
DepreciationDepletionAndAmortization,5303000.000,5296000.000
IncomeLossFromEquityMethodInvestments,993000.000,1220000.000
IncomeTaxExpenseBenefit,1566000.000,1193000.000
InterestRevenueExpenseNet,-16345000.000,-15051000.000
NetIncomeLoss,-3922000.000,-4429000.000
NetIncomeLossAttributableToNoncontrollingInterest,54000.000,166000.000
OperatingIncomeLoss,12673000.000,10858000.000
OtherNonoperatingIncomeExpense,377000.000,-97000.000
ProfitLoss,-3868000.000,-4263000.000
Revenues,222549000.000,244838000.000
SalesRevenueNet,222549000.000,244838000.000
