,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,588000000.000,555000000.000,553000000.000,470000000.000,499000000.000,413000000.000,389000000.000,389000000.000,407000000.000,354000000.000,381000000.000,316000000.000,364000000.000,434000000.000,382000000.000,290000000.000,357000000.000,361000000.000,394000000.000,351000000.000,397000000.000
AccountsPayableRelatedPartiesCurrent,233000000.000,244000000.000,209000000.000,189000000.000,222000000.000,194000000.000,139000000.000,144000000.000,160000000.000,205000000.000,164000000.000,166000000.000,150000000.000,181000000.000,165000000.000,115000000.000,160000000.000,177000000.000,119000000.000,103000000.000,125000000.000
AccountsReceivableGrossCurrent,,,,,780000000.000,827000000.000,719000000.000,567000000.000,754000000.000,813000000.000,724000000.000,639000000.000,784000000.000,940000000.000,603000000.000,554000000.000,692000000.000,786000000.000,542000000.000,454000000.000,665000000.000
AccountsReceivableNetCurrent,1026000000.000,1014000000.000,760000000.000,574000000.000,762000000.000,812000000.000,710000000.000,557000000.000,743000000.000,796000000.000,710000000.000,622000000.000,771000000.000,923000000.000,588000000.000,539000000.000,680000000.000,770000000.000,533000000.000,447000000.000,658000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,,0.000,,
AccruedIncomeTaxesCurrent,430000000.000,371000000.000,74000000.000,76000000.000,47000000.000,6000000.000,31000000.000,44000000.000,109000000.000,0.000,21000000.000,27000000.000,11000000.000,17000000.000,16000000.000,21000000.000,1000000.000,0.000,10000000.000,14000000.000,2000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,6141000000.000,6465000000.000,5845000000.000,7100000000.000,7500000000.000,7700000000.000,6957000000.000,8400000000.000,8700000000.000,9000000000.000,3948000000.000,4600000000.000,4800000000.000,4100000000.000,2654000000.000,4177000000.000,4334000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-49000000.000,,,,-42000000.000,,,,-36000000.000,,,,-35000000.000,,,,-33000000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,18000000.000,15000000.000,9000000.000,10000000.000,11000000.000,17000000.000,14000000.000,17000000.000,13000000.000,17000000.000,15000000.000,15000000.000,12000000.000,16000000.000,9000000.000,7000000.000,7000000.000
AssetRetirementObligation,,,,,517000000.000,506000000.000,536000000.000,525000000.000,514000000.000,504000000.000,524000000.000,512000000.000,506000000.000,496000000.000,614000000.000,612000000.000,733000000.000,736000000.000,830000000.000,846000000.000,858000000.000
AssetRetirementObligationCurrent,,,,,51000000.000,48000000.000,84000000.000,76000000.000,68000000.000,60000000.000,84000000.000,66000000.000,49000000.000,33000000.000,54000000.000,58000000.000,61000000.000,65000000.000,66000000.000,60000000.000,56000000.000
