,2016-12-31
CashPeriodIncreaseDecrease,-3519.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-230547.000
CostOfGoodsSold,20160.000
Depreciation,394.000
DepreciationAndAmortization,394.000
EarningsPerShareBasicAndDiluted,-0.090
EffectOfExchangeRateOnCashAndCashEquivalents,-1252.000
GeneralAndAdministrativeExpense,11078.000
GrossProfit,10592.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-229295.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,8833.000
InterestExpense,77.000
LaborAndRelatedExpense,49513.000
NetCashProvidedByUsedInFinancingActivities,117467.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,117467.000
NetCashProvidedByUsedInInvestingActivities,5017.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5017.000
NetCashProvidedByUsedInOperatingActivities,-124751.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-124751.000
NetIncomeLoss,-229295.000
OperatingExpenses,243810.000
OperatingIncomeLoss,-229218.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-1252.000
ProceedsFromRepaymentsOfRelatedPartyDebt,61639.000
ProfessionalFees,182825.000
RepaymentsOfNotesPayable,-8293.000
Revenues,30752.000
SalesRevenueNet,30752.000
ShareBasedCompensation,95317.000
StockIssued1,95317.000
StockIssuedDuringPeriodValueIssuedForServices,5017.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,95317.000
TemporaryEquityForeignCurrencyTranslationAdjustments,-1252.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2558855.000
