,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredRentCredit,,,96000.000,138000.000,138000.000,138000.000,138000.000,172000.000,181000.000,254000.000,268000.000,284000.000,304000.000,320000.000,336000.000,363000.000,49000.000
DeferredRentCreditNoncurrent,1393000.000,1417000.000,1440000.000,1734000.000,1835000.000,1936000.000,2037000.000,2090000.000,2391000.000,2264000.000,2195000.000,2127000.000,2070000.000,2084000.000,2118000.000,2080000.000,287000.000
DeferredTaxAssetsGross,,,,18695000.000,,,,20702000.000,,,,34035000.000,,,,62295000.000,
DeferredTaxAssetsLiabilitiesNet,,,,897000.000,,,,1887000.000,,,,2850000.000,,,,5913000.000,
DeferredTaxAssetsNet,,,,897000.000,,,,1887000.000,,,,2850000.000,,,,5913000.000,
DeferredTaxAssetsNetCurrent,73000.000,73000.000,267000.000,81000.000,77000.000,82000.000,89000.000,167000.000,163000.000,165000.000,174000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,62000.000,607000.000,678000.000,816000.000,979000.000,1298000.000,1496000.000,1720000.000,2093000.000,2148000.000,2417000.000,2850000.000,3294000.000,3693000.000,5988000.000,5913000.000,5176000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,15457000.000,,,,16322000.000,,,,26676000.000,,,,47218000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,1310000.000,,,,1139000.000,,,,2473000.000,,,,4937000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,779000.000,,,,2225000.000,,,,3769000.000,,,,8966000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,1149000.000,,,,1016000.000,,,,1117000.000,,,,1174000.000,
DeferredTaxAssetsValuationAllowance,,,,17798000.000,,,,18815000.000,,,,31185000.000,,,,56382000.000,
DeferredTaxLiabilities,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxLiabilitiesNoncurrent,,201000.000,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,261000.000,55000.000,54000.000,58000.000,46000.000,46000.000,92000.000,30000.000,30000.000,0.000,0.000,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,822000.000,1185000.000,1716000.000,2800000.000,1266000.000,1787000.000,2315000.000,3138000.000,2784000.000,2748000.000,3500000.000,3774000.000,2083000.000,3035000.000,5615000.000,6629000.000,3835000.000
FiniteLivedComputerSoftwareGross,85000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,41000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,16000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,7000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,21000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,44000.000,,,,,,,,,,,,,,,,
LeaseholdImprovementsGross,1513000.000,1920000.000,1927000.000,1927000.000,1927000.000,2131000.000,2211000.000,2214000.000,2217000.000,2220000.000,2254000.000,2828000.000,3040000.000,2764000.000,2770000.000,2769000.000,580000.000
Liabilities,6479000.000,10701000.000,9155000.000,9140000.000,10799000.000,13266000.000,12036000.000,14227000.000,12159000.000,15944000.000,20977000.000,24567000.000,25528000.000,71697000.000,78482000.000,94573000.000,85702000.000
LiabilitiesAndStockholdersEquity,124268000.000,117930000.000,107936000.000,182410000.000,203810000.000,311685000.000,313597000.000,304116000.000,289585000.000,411164000.000,398930000.000,385236000.000,491308000.000,502562000.000,479582000.000,459976000.000,581950000.000
LiabilitiesCurrent,5086000.000,9083000.000,7715000.000,7406000.000,8964000.000,11311000.000,9971000.000,12039000.000,9544000.000,13456000.000,18558000.000,22216000.000,23234000.000,33456000.000,36908000.000,41075000.000,33680000.000
LiabilitiesNoncurrent,,,,,,1955000.000,2065000.000,2188000.000,2615000.000,2488000.000,2419000.000,2351000.000,2294000.000,38241000.000,41574000.000,53498000.000,52022000.000
MachineryAndEquipmentGross,5697000.000,5633000.000,5622000.000,5649000.000,5660000.000,5735000.000,5789000.000,5481000.000,5505000.000,5557000.000,5653000.000,6210000.000,6311000.000,6323000.000,8090000.000,9629000.000,8802000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,13316000.000,12994000.000,12680000.000,12490000.000,12109000.000,,,,12433000.000,51042000.000,11432000.000,10913000.000,10237000.000,1861000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1302000.000,980000.000,661000.000,368000.000,1821000.000,,,,2126000.000,1633000.000,1090000.000,552000.000,2235000.000,166000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,2089000.000,2089000.000,2089000.000,2096000.000,2180000.000,,,,2283000.000,8271000.000,2287000.000,2289000.000,217000.000,221000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,2009000.000,2009000.000,2009000.000,2017000.000,2096000.000,,,,2406000.000,8218000.000,2410000.000,2412000.000,2275000.000,221000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1930000.000,1930000.000,1930000.000,1938000.000,2017000.000,,,,2322000.000,7246000.000,2326000.000,2328000.000,2398000.000,221000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1756000.000,1756000.000,1761000.000,1834000.000,1938000.000,,,,2242000.000,5527000.000,2246000.000,2249000.000,2314000.000,221000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,4230000.000,4230000.000,4230000.000,4237000.000,2057000.000,,,,1054000.000,20147000.000,1073000.000,1083000.000,798000.000,811000.000
OtherAssetsNoncurrent,,,739000.000,,,28000.000,,,117000.000,,7000.000,1121000.000,1998000.000,2363000.000,2162000.000,2193000.000,2430000.000
OtherLiabilitiesCurrent,2418000.000,2306000.000,3085000.000,3890000.000,2477000.000,3692000.000,3814000.000,4975000.000,3892000.000,4192000.000,4978000.000,4903000.000,3837000.000,5214000.000,8251000.000,8555000.000,5331000.000
OtherLiabilitiesNoncurrent,,,,,,,,,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000,0.000,0.000,
OtherSundryLiabilitiesCurrent,375000.000,530000.000,396000.000,254000.000,342000.000,450000.000,346000.000,496000.000,537000.000,721000.000,768000.000,520000.000,516000.000,1244000.000,1481000.000,1128000.000,1036000.000
PrepaidExpenseAndOtherAssetsCurrent,894000.000,959000.000,758000.000,1406000.000,2262000.000,1549000.000,1518000.000,3770000.000,3012000.000,2685000.000,4786000.000,6308000.000,6837000.000,7286000.000,6655000.000,4261000.000,7383000.000
PropertyPlantAndEquipmentGross,7210000.000,7638000.000,7634000.000,7661000.000,7697000.000,7986000.000,8120000.000,7832000.000,7860000.000,7915000.000,8066000.000,9205000.000,9518000.000,47866000.000,58582000.000,64120000.000,61673000.000
PropertyPlantAndEquipmentNet,3371000.000,3729000.000,3581000.000,3372000.000,3233000.000,3340000.000,3282000.000,3121000.000,2956000.000,2816000.000,2930000.000,3862000.000,3924000.000,41852000.000,51738000.000,56452000.000,56084000.000
PurchaseObligation,,,,2723000.000,4741000.000,4154000.000,3170000.000,3197000.000,1200000.000,2600000.000,3034000.000,7081000.000,12672000.000,17181000.000,21559000.000,22917000.000,20757000.000
PurchaseObligationDueAfterFifthYear,,,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PurchaseObligationDueInFifthYear,,,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,32000.000,32000.000,32000.000,0.000,0.000
PurchaseObligationDueInFourthYear,,,,0.000,0.000,0.000,0.000,0.000,,,9000.000,0.000,30000.000,30000.000,59000.000,32000.000,32000.000
PurchaseObligationDueInNextTwelveMonths,,,,2723000.000,,,,3197000.000,,,,7028000.000,12504000.000,,,22716000.000,20554000.000
PurchaseObligationDueInSecondYear,,,,0.000,0.000,0.000,0.000,0.000,,,9000.000,44000.000,70000.000,86000.000,144000.000,111000.000,112000.000
PurchaseObligationDueInThirdYear,,,,0.000,0.000,0.000,0.000,0.000,,,9000.000,9000.000,36000.000,53000.000,107000.000,58000.000,59000.000
PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,,,,,4741000.000,4154000.000,3170000.000,,,,3007000.000,,,16980000.000,21217000.000,,
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,,,,4056000.000,4056000.000,4056000.000,4056000.000
RetainedEarningsAccumulatedDeficit,-9296000.000,-20598000.000,-30287000.000,-41341000.000,-23489000.000,-22199000.000,-35381000.000,-48491000.000,-63693000.000,-81970000.000,-104946000.000,-129103000.000,-156624000.000,-197069000.000,-240308000.000,-289211000.000,-324497000.000
StockholdersEquity,117789000.000,107229000.000,98781000.000,173270000.000,193011000.000,298419000.000,301561000.000,289889000.000,277426000.000,395220000.000,377953000.000,360669000.000,465780000.000,430865000.000,401100000.000,365403000.000,496248000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,117789000.000,107229000.000,98781000.000,173270000.000,193011000.000,298419000.000,301561000.000,289889000.000,277426000.000,395220000.000,377953000.000,360669000.000,465780000.000,430865000.000,401100000.000,365403000.000,496248000.000
UnrecognizedTaxBenefits,,,,480000.000,,,,383000.000,,,,1061000.000,,,,2406000.000,
