,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,,,,,,,54933.000,54793.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,,-1654722.000,,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,-1731381.000,,,,,,,,,,,,,,,,
FloorBrokerageExchangeAndClearanceFees,491951.000,457279.000,394047.000,348711.000,318607.000,284157.000,263326.000,250244.000,231562.000,213332.000,198386.000,137741.000,123663.000,0.000,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,-2785.000,15256.000,,-71943.000,-13160.000,83271.000,0.000,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,-1474266.000,693799.000,,,,,,,,,,,,5593830.000,,4679654.000,-2101071.000,-5491999.000,,
IncentiveFeeExpense,,,,,,,,,,,,,,,,,270499.000,,94111.000,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,-0.120,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,0.000,,,,
InterestIncomeOperating,,,,,,,,,,,,,,,,,1907.000,,7057.000,4738.000,5799.000,,9082.000
InvestmentIncomeInterest,1963.000,1379.000,3623.000,3886.000,5039.000,5156.000,3746.000,1629.000,1072.000,2702.000,1107.000,502.000,359.000,350.000,221.000,198.000,,,,,,,
InvestmentIncomeInterestAndDividend,,,,,,,12611.000,,,,,,,,,,,,,,,,
InvestmentIncomeNet,,,,,,,-76659.000,,,,,,,,,,-443321.000,,-256721.000,-156322.000,-137652.000,,-106213.000
ManagementFeeExpense,,,,,,,,,,,,,,,,,51391.000,,49902.000,47370.000,42190.000,37938.000,33910.000
NetIncomeLoss,-373369.000,851247.000,-850755.000,-1961052.000,250396.000,-1255019.000,128083.000,348139.000,-1689940.000,727387.000,-28864.000,-187148.000,1621372.000,502165.000,603644.000,51310.000,1534737.000,-47474.000,577029.000,-498027.000,-928992.000,-323491.000,735906.000
