,2011-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,49525.000
CashAndCashEquivalentsPeriodIncreaseDecrease,475.000
DebtConversionConvertedInstrumentAmount1,1782334.000
DebtConversionOriginalDebtAmount1,1782334.000
EarningsPerShareBasicAndDiluted,-2.890
GainsLossesOnExtinguishmentOfDebt,651758.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2462117.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-155683.000
IncreaseDecreaseInDueToRelatedParties,-115999.000
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,28500.000
InterestExpense,140411.000
InterestPaid,303.000
NetCashProvidedByUsedInFinancingActivities,233500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,233500.000
NetCashProvidedByUsedInInvestingActivities,-183500.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-183500.000
NetIncomeLoss,-2462117.000
OperatingIncomeLoss,-2973464.000
OtherNonoperatingIncomeExpense,511347.000
OtherSellingGeneralAndAdministrativeExpense,949.000
PaymentsToAcquireNotesReceivable,183500.000
ProceedsFromNotesPayable,220000.000
ProfessionalFees,222848.000
ProfitLoss,-2462117.000
RepaymentsOfNotesPayable,15000.000
SalariesWagesAndOfficersCompensation,2749667.000
SellingGeneralAndAdministrativeExpense,2973464.000
