,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockSharesOutstanding,20126500.000,20126500.000,20126500.000,20126500.000,20126500.000,20126500.000,21447247.000,21772567.000,21772567.000,21772567.000,21772567.000,23082567.000,23082567.000,23082567.000,23082567.000,23082567.000,23082567.000,23082567.000,23082567.000
CommonStockValue,166500.000,166500.000,166500.000,166500.000,346916.000,688635.000,1622125.000,1976595.000,1976595.000,1976595.000,1976595.000,2891995.000,2891995.000,2891995.000,2891995.000,2891995.000,2891995.000,2891995.000,2891995.000
ConvertibleDebt,,,,250000.000,,,,,,,,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,118680.000,1638.000,2454.000,3610.000,4766.000,7078.000,,,,,,,,
ConvertibleNotesPayable,,,,,,250000.000,50000.000,50000.000,50000.000,50000.000,50000.000,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,0.100,0.100,0.100,0.100,0.100,,,,0.100,0.100,0.100,,,,,,,,
DeferredCompensationLiabilityCurrent,,,,,,-66668.000,-41669.000,,,,,,,,,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,66668.000,,,,,,,,,,,,,
DeferredRevenue,,,,,-91667.000,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,3783.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,163000.000,,,,524000.000,,,,1124000.000,1129000.000,,,1148000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,142000.000,,,,457000.000,,,,979000.000,983000.000,,,1001000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,21000.000,,,,67000.000,,,,145000.000,146000.000,,,147000.000,,,
DeferredTaxAssetsValuationAllowance,,,,163000.000,,,,524000.000,,,,1124000.000,1129000.000,,,1148000.000,,,
Deposits,,,,,,,,470000.000,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,78921.000,150259.000,252339.000,451264.000,684580.000,1179154.000,4537229.000,,5849266.000,5934096.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,3909.000,,,,,,,
DueFromAffiliateCurrent,,,,75000.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,562096.000,618759.000,658759.000,658759.000,658759.000,658759.000,658759.000,696483.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,0.150,,0.150,0.300,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,24700.000,,,,72371.000,80538.000,80538.000,80538.000,80538.000,80538.000,80538.000,80538.000
FiniteLivedIntangibleAssetsGross,,,,,,,,98963.000,,,,99000.000,99000.000,99000.000,99000.000,99000.000,99000.000,99000.000,99000.000
FiniteLivedIntangibleAssetsNet,,,24000.000,24000.000,48000.000,73000.000,88531.000,74263.000,58996.000,48528.000,38060.000,26629.000,18462.000,,,,,,
Liabilities,22049.000,31338.000,200500.000,316222.000,653975.000,538382.000,388652.000,,938619.000,995679.000,995485.000,646784.000,675947.000,694668.000,695868.000,697068.000,698268.000,699468.000,747777.000
LiabilitiesAndStockholdersEquity,113628.000,51579.000,118661.000,35458.000,228644.000,572595.000,257912.000,133546.000,114676.000,85145.000,116871.000,26629.000,18462.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,2049.000,6338.000,20500.000,36222.000,33975.000,74702.000,67015.000,529025.000,660009.000,581332.000,713407.000,646784.000,675947.000,,,,,,
LiabilitiesNoncurrent,,,,,,,,,278610.000,414347.000,282078.000,,,,,,,,
LongTermDebt,,70000.000,,,,,,,,,,,,,,,,,
LongTermNotesPayable,20000.000,25000.000,180000.000,280000.000,620000.000,345000.000,320000.000,275000.000,275000.000,275000.000,275000.000,,,,,,,,
NotesPayableCurrent,,,,,,,,,85000.000,,165581.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
OperatingLossCarryforwards,,,,420000.000,,,,1400000.000,,,,3000000.000,3037000.000,,,,,,
OtherLiabilitiesCurrent,,,,,,,,470000.000,470000.000,470000.000,470000.000,,,,,,,,
OtherLongTermNotesPayable,,,,,,,,,,134581.000,,,,,,,,,
PercentageOfInterestBearingDomesticDepositsToDepositsDemand,,,,0.100,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,5016.000,,89833.000,62606.000,43909.000,,32585.000,,,,,,,,,,
PrepaidExpenseCurrent,,4497.000,,,,,,32805.000,,25597.000,17171.000,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,16755.000,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,,,2958.000,4137.000,12928.000,7459.000,9627.000,8326.000,7024.000,4985.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,-5534892.000,,,,-6603222.000,-6640552.000,-6677735.000,-6678935.000,-6680135.000,-6681335.000,-6682535.000,-6730844.000
SaleOfStockPricePerShare,,,,,,,,2.010,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,614000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,3.370,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,2.500,2.500,2.500,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,0.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,0.000,,,,,,,,,,,
StockholdersEquity,,,,-280764.000,,,,-672933.000,,,,-620155.000,,,,-697068.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,91579.000,20241.000,-81839.000,-280764.000,-425331.000,34213.000,-130740.000,,-823943.000,-910534.000,-878614.000,-620155.000,-657485.000,-694668.000,-695868.000,-697068.000,-698268.000,-699468.000,-747777.000
WarrantsAndRightsOutstanding,,,,,,157584.000,157584.000,,,,,,,,,,,,
