,2011-06-30,2011-09-30,2012-03-31
ComprehensiveIncomeNetOfTax,27479.000,3014.000,-62810.000
CostsAndExpenses,71863.000,68502.000,63747.000
Depreciation,,,11869.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,
GeneralAndAdministrativeExpense,66667.000,53622.000,58017.000
IncomeLossFromContinuingOperations,-71863.000,-68502.000,-63747.000
IncreaseDecreaseInAccruedLiabilities,,,46148.000
InterestCostsIncurred,,,5730.000
InterestExpense,5196.000,14880.000,5730.000
NetIncomeLoss,-71863.000,-68502.000,-63747.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,99342.000,71516.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,937.000
WeightedAverageNumberOfDilutedSharesOutstanding,29748348.000,29748348.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,29748348.000
WeightedAverageNumberOfSharesOutstandingBasic,29748348.000,29748348.000,
