,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,41000.000,194800.000,425100.000,526700.000,1080900.000
AccruedLiabilitiesCurrent,30300.000,27700.000,38700.000,51200.000,51000.000,44200.000,5300.000,3600.000,300.000,11500.000,6700.000,18500.000,6000.000,10000.000,9300.000,11800.000,5300.000,13200.000,7400.000,13000.000,8600.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,1531300.000,1322000.000,22600.000,18100.000,5400.000,-42100.000,-127100.000,-122400.000,-95400.000,-67700.000,-44900.000,-47700.000,-47000.000,-32300.000,23900.000,18800.000,13400.000,8700.000,5400.000,3900.000,2100.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
AssetRetirementObligation,7259300.000,7365100.000,7878600.000,7978900.000,8079300.000,8168100.000,8117800.000,8228200.000,8316900.000,8423400.000,7692200.000,7806400.000,7920200.000,8034400.000,11050300.000,11208300.000,11366400.000,10823600.000,10947300.000,11037800.000,11130700.000
Assets,41348500.000,39841000.000,21900900.000,20983500.000,20132500.000,19647000.000,17674100.000,16956600.000,16413200.000,15707700.000,14538800.000,14486000.000,14305500.000,13576200.000,9102700.000,8951100.000,8678800.000,4802700.000,4808500.000,4741700.000,5040400.000
AssetsCurrent,3391900.000,3132600.000,2154800.000,1719900.000,1329000.000,1325700.000,1397000.000,1260400.000,1364000.000,1294700.000,1167400.000,1293600.000,1310700.000,764400.000,689100.000,636300.000,473700.000,434900.000,320700.000,261100.000,255300.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,0.000,,,,0.000,0.000,,0.000,0.000,0.000,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,172588000.000,,,,174241100.000,,,,182107300.000,,,,180275400.000,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,16218600.000,,,,13336000.000,,,,8370300.000,,,,4347300.000,,
CapitalizedCostsSupportEquipmentAndFacilities,,,,,,,4188000.000,,,,4179600.000,,,,4179600.000,,,,3944100.000,,
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,,,,184618600.000,,,,183397500.000,,,,186298000.000,,,,180678600.000,,
Cash,,,,,,,,,,,,,,,,,,,,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,402300.000,424200.000,290300.000,206500.000,75700.000,91700.000,102500.000,181400.000,115900.000,0.000,167100.000,100.000,,0.000,,16900.000,0.000,0.000,0.000,,
DerivativeAssetFairValueNet,,,,,,75400.000,72900.000,,,,,,,,,,,,,,
DerivativeAssets,,,,,,,,,,,,,,,,,,,,85500.000,32300.000
DerivativeAssetsCurrent,,,,,,,,,,,,,,,,,,,,85500.000,32300.000
DerivativeFairValueOfDerivativeNet,,,,,,,72900.000,50700.000,48200.000,51000.000,42100.000,35100.000,30500.000,40200.000,95000.000,101900.000,79600.000,84600.000,103600.000,,
DueFromRelatedPartiesCurrent,2989600.000,2708400.000,1864500.000,1513400.000,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesNoncurrent,1071000.000,841600.000,489900.000,374900.000,,,,,,,,,,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,30757500.000,,,,4001300.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,11625200.000,,,,850900.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,19132300.000,,,,3150400.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,4474500.000,,,,188000.000,,
GeneralPartnersCapitalAccount,8376800.000,8069800.000,4489300.000,4354400.000,4175500.000,4120000.000,3811900.000,3653700.000,3551000.000,3377700.000,3278400.000,3274300.000,3220100.000,2962000.000,269300.000,161300.000,10900.000,-1257700.000,-1382800.000,-1471000.000,-1573500.000
LiabilitiesAndStockholdersEquity,41348500.000,39841000.000,21900900.000,20983500.000,20132500.000,19647000.000,17674100.000,16956600.000,16413200.000,15707700.000,14538800.000,14486000.000,14305500.000,13576200.000,9102700.000,8951100.000,8678800.000,4802700.000,4808500.000,4741700.000,5040400.000
LiabilitiesCurrent,30300.000,27700.000,38700.000,51200.000,51000.000,44200.000,5300.000,3600.000,300.000,11500.000,6700.000,18500.000,6000.000,23000.000,42500.000,46300.000,81900.000,244900.000,480300.000,573800.000,1111400.000
LiabilitiesFairValueDisclosureNonrecurring,,,,,,,,,0.000,,,,0.000,0.000,,0.000,0.000,0.000,,,
LimitedPartnersCapitalAccount,24150800.000,23056400.000,9471700.000,8580900.000,7821300.000,7356800.000,5848900.000,5167400.000,4603200.000,3915300.000,3542800.000,3378300.000,3157400.000,2547600.000,-2321200.000,-2512100.000,-2812800.000,-5026300.000,-5241700.000,-5402800.000,-5630300.000
LimitedPartnersCapitalAccountUnitsOutstanding,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600,14772.600
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,,,,,171067100.000,170766600.000,172588000.000,173158200.000,173406400.000,174045000.000,174241100.000,174414900.000,174606600.000,174791500.000,182107300.000,182204900.000,182298000.000,180702800.000,180275400.000,180281600.000,180283100.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,,,,,,,,,389200.000,,,,,,,,,,,,
OilAndGasPropertySuccessfulEffortMethodNet,36885600.000,35866800.000,19256200.000,18888700.000,18545400.000,18190600.000,16218600.000,15649500.000,15011800.000,14373200.000,13336000.000,13162200.000,12970200.000,12784500.000,8370300.000,8272700.000,8179600.000,4352100.000,4347300.000,4340100.000,4338600.000
PartnersCapital,34058900.000,32448200.000,13983600.000,12953400.000,12002200.000,11434700.000,9533700.000,8698700.000,8058800.000,7225300.000,6776300.000,6604900.000,6330500.000,5477300.000,-2028000.000,-2332000.000,-2788500.000,-6275300.000,-6619100.000,-6869900.000,-7201700.000
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,189612500.000,188957200.000,188806600.000,,188418200.000,188418200.000,187577100.000,187577100.000,187576800.000,187576000.000,190477600.000,190477600.000,190477600.000,185054900.000,184622700.000,184621700.000,184621700.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,688100.000,766500.000,984100.000,854600.000,1089700.000,1192800.000,937400.000,1253700.000,1246800.000,668000.000,542300.000,402600.000,254700.000,201100.000,217100.000,175600.000,223000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,7150700.000,,,,662900.000,,
UnbilledReceivablesCurrent,,,,,551600.000,634100.000,790900.000,665600.000,917000.000,773100.000,738300.000,855700.000,828600.000,448800.000,505100.000,359100.000,254700.000,201100.000,217100.000,,
