,2011-06-30
CostOfGoodsSold,358200.000
EarningsPerShareBasic,-0.060
EarningsPerShareDiluted,-0.060
GeneralAndAdministrativeExpense,656697.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1150673.000
IncomeTaxExpenseBenefit,0.000
InvestmentIncomeInterest,4.000
OperatingIncomeLoss,-1150677.000
OtherCostOfOperatingRevenue,-64935.000
ProfitLoss,-1150673.000
ResearchAndDevelopmentExpense,207875.000
Revenues,19590.000
SalesRevenueNet,19590.000
SellingAndMarketingExpense,12430.000
WeightedAverageNumberOfDilutedSharesOutstanding,13755500.000
WeightedAverageNumberOfSharesOutstandingBasic,13755500.000
