,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
AdditionalPaidInCapital,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,608000000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,608000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,79000000.000
Assets,16859000000.000,17202000000.000,17480000000.000,17727000000.000,18684000000.000,19062000000.000,18846000000.000,18963000000.000,19042000000.000,19611000000.000,19527000000.000,19964000000.000,19958000000.000,20134000000.000,20121000000.000,20260000000.000,20587000000.000,20960000000.000,21023000000.000
AssetsCurrent,3484000000.000,3429000000.000,3521000000.000,3593000000.000,3558000000.000,3734000000.000,3581000000.000,3632000000.000,3807000000.000,4022000000.000,3796000000.000,3964000000.000,3987000000.000,4010000000.000,3803000000.000,3814000000.000,3810000000.000,3833000000.000,3895000000.000
AssetsNoncurrent,,,,,,,,15331000000.000,,,,16000000000.000,,,,16446000000.000,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,2314000000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,507000000.000,507000000.000,507000000.000,507000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,143000000.000,145000000.000,145000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,24000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,117000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,170000000.000,166000000.000,169000000.000,174000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,333000000.000,348000000.000,349000000.000,351000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,58000000.000,60000000.000,60000000.000,60000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,68000000.000,68000000.000,67000000.000,70000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,16000000.000,34000000.000,32000000.000,36000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,88000000.000,88000000.000,87000000.000,91000000.000,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,1000000.000,,,,,,,,7000000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,117000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,116000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,117000000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,637000000.000,675000000.000,747000000.000,712000000.000,777000000.000,789000000.000,784000000.000,769000000.000,805000000.000,898000000.000,749000000.000,858000000.000,810000000.000,848000000.000,843000000.000,884000000.000,823000000.000,922000000.000,981000000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesOutstanding,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtInstrumentCarryingAmount,,,,,239000000.000,239000000.000,239000000.000,,239000000.000,239000000.000,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.097,,,,,,,,,,,0.076,,,
DeferredRentCreditNoncurrent,740000000.000,812000000.000,663000000.000,695000000.000,750000000.000,821000000.000,674000000.000,683000000.000,697000000.000,782000000.000,635000000.000,643000000.000,634000000.000,713000000.000,566000000.000,572000000.000,614000000.000,682000000.000,549000000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,-2474000000.000,,,,-2715000000.000,,,,-1191000000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,359000000.000,,,,401000000.000,,,,378000000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,-2833000000.000,,,,-3196000000.000,,,,-1712000000.000,,,
DeferredTaxAssetsNet,,,,,,,,1314000000.000,,,,1319000000.000,,,,3134000000.000,,,
DeferredTaxAssetsNetCurrent,398000000.000,416000000.000,405000000.000,329000000.000,314000000.000,315000000.000,315000000.000,359000000.000,418000000.000,458000000.000,432000000.000,401000000.000,380000000.000,380000000.000,374000000.000,378000000.000,378000000.000,382000000.000,380000000.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,80000000.000,,,,143000000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,252000000.000,,,,275000000.000,,,,263000000.000,,,
DeferredTaxAssetsOther,,,,,,,,165000000.000,,,,200000000.000,,,,315000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,,566000000.000,,,,578000000.000,,,,2297000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,,,,338000000.000,,,,343000000.000,,,,366000000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,161000000.000,,,,194000000.000,,,,187000000.000,,,
DeferredTaxLiabilities,,,,,,,,3788000000.000,,,,4034000000.000,,,,4325000000.000,,,
DeferredTaxLiabilitiesNoncurrent,2069000000.000,2129000000.000,2491000000.000,2637000000.000,2639000000.000,2723000000.000,2825000000.000,2833000000.000,2974000000.000,3060000000.000,3125000000.000,3196000000.000,3197000000.000,3192000000.000,3411000000.000,1712000000.000,1717000000.000,1703000000.000,2078000000.000
DeferredTaxLiabilitiesOther,,,,,,,,983000000.000,,,,1140000000.000,,,,1423000000.000,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,35000000.000,,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,,,,,-599000000.000,,,,-364000000.000,,,,366000000.000,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,,,357000000.000,,,,98000000.000,,,,93000000.000,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,,,,,733000000.000,,,,515000000.000,,,,513000000.000,,,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateBenefitObligation,,,,,,,,763000000.000,,,,516000000.000,,,,513000000.000,,,
DefinedBenefitPlanPlansWithBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,,,386000000.000,,,,99000000.000,,,,93000000.000,,,
DueFromAffiliateCurrent,288000000.000,228000000.000,282000000.000,428000000.000,472000000.000,515000000.000,398000000.000,430000000.000,547000000.000,504000000.000,570000000.000,502000000.000,542000000.000,523000000.000,579000000.000,501000000.000,579000000.000,534000000.000,584000000.000
DueToAffiliateCurrent,500000000.000,456000000.000,397000000.000,153000000.000,1222000000.000,1279000000.000,1074000000.000,1064000000.000,1009000000.000,1057000000.000,1094000000.000,910000000.000,879000000.000,740000000.000,743000000.000,1932000000.000,2201000000.000,1998000000.000,1777000000.000
EmployeeRelatedLiabilitiesCurrent,842000000.000,906000000.000,895000000.000,991000000.000,805000000.000,898000000.000,909000000.000,990000000.000,850000000.000,935000000.000,836000000.000,902000000.000,842000000.000,924000000.000,890000000.000,1014000000.000,977000000.000,1078000000.000,971000000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,63000000.000,,,,56000000.000,,,,41000000.000,,,
Goodwill,1193000000.000,1158000000.000,1177000000.000,1155000000.000,1503000000.000,1527000000.000,1537000000.000,1526000000.000,1484000000.000,1509000000.000,1511000000.000,1561000000.000,1547000000.000,1506000000.000,1464000000.000,1448000000.000,1393000000.000,1383000000.000,1341000000.000
LiabilitiesAndStockholdersEquity,16859000000.000,17202000000.000,17480000000.000,17727000000.000,18684000000.000,19062000000.000,18846000000.000,18963000000.000,19042000000.000,19611000000.000,19527000000.000,19964000000.000,19958000000.000,20134000000.000,20121000000.000,20260000000.000,20587000000.000,20960000000.000,21023000000.000
LiabilitiesCurrent,3760000000.000,3971000000.000,3742000000.000,3645000000.000,4328000000.000,4397000000.000,4167000000.000,4296000000.000,4140000000.000,4282000000.000,4227000000.000,4225000000.000,4054000000.000,3997000000.000,3833000000.000,5266000000.000,5312000000.000,5238000000.000,4793000000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,,,,,,,,,,,,,5025000000.000
LongTermDebt,,,,,,,,,,,239000000.000,,239000000.000,239000000.000,239000000.000,,239000000.000,239000000.000,239000000.000
LongTermDebtAndCapitalLeaseObligations,355000000.000,239000000.000,239000000.000,239000000.000,239000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,239000000.000,239000000.000,239000000.000,239000000.000,239000000.000,239000000.000,239000000.000,239000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,301000000.000,428000000.000,418000000.000,416000000.000,116000000.000,1000000.000,1000000.000,,3000000.000,,,,,,,7000000.000,5000000.000,5000000.000,3000000.000
LongTermDebtFairValue,,,,,360000000.000,368000000.000,346000000.000,344000000.000,325000000.000,294000000.000,320000000.000,326000000.000,339000000.000,335000000.000,346000000.000,345000000.000,320000000.000,312000000.000,304000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,9606000000.000,10337000000.000,10152000000.000,10002000000.000,9870000000.000,9872000000.000,9589000000.000,9470000000.000,9269000000.000,8842000000.000,8308000000.000,8182000000.000,8006000000.000,7899000000.000,7512000000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,970000000.000,764000000.000,293000000.000,1195000000.000,973000000.000,775000000.000,293000000.000,1250000000.000,980000000.000,753000000.000,257000000.000,1137000000.000,932000000.000,732000000.000,498000000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,1047000000.000,1104000000.000,1129000000.000,770000000.000,780000000.000,804000000.000,821000000.000,719000000.000,728000000.000,715000000.000,715000000.000,584000000.000,592000000.000,608000000.000,614000000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,938000000.000,974000000.000,999000000.000,1142000000.000,1153000000.000,1180000000.000,1200000000.000,843000000.000,855000000.000,842000000.000,840000000.000,730000000.000,741000000.000,758000000.000,767000000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,1060000000.000,1099000000.000,1124000000.000,1013000000.000,1032000000.000,1060000000.000,1086000000.000,1223000000.000,1239000000.000,1226000000.000,1221000000.000,860000000.000,877000000.000,895000000.000,905000000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1111000000.000,1146000000.000,1174000000.000,1142000000.000,1163000000.000,1192000000.000,1221000000.000,1114000000.000,1131000000.000,1115000000.000,1109000000.000,1246000000.000,1263000000.000,1283000000.000,1292000000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,4480000000.000,5250000000.000,5433000000.000,4740000000.000,4769000000.000,4861000000.000,4968000000.000,4321000000.000,4336000000.000,4191000000.000,4166000000.000,3625000000.000,3601000000.000,3623000000.000,3436000000.000
OtherAccruedLiabilitiesCurrent,,,,,,,,393000000.000,,,,459000000.000,,,,485000000.000,,,
OtherAssetsNoncurrent,1399000000.000,1055000000.000,1176000000.000,1110000000.000,1107000000.000,944000000.000,902000000.000,959000000.000,945000000.000,740000000.000,830000000.000,959000000.000,1037000000.000,1029000000.000,1046000000.000,1104000000.000,963000000.000,893000000.000,973000000.000
OtherLiabilitiesNoncurrent,147000000.000,140000000.000,114000000.000,113000000.000,125000000.000,125000000.000,118000000.000,100000000.000,89000000.000,89000000.000,81000000.000,96000000.000,101000000.000,105000000.000,108000000.000,117000000.000,93000000.000,137000000.000,145000000.000
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,893000000.000,892000000.000,898000000.000,1052000000.000,1076000000.000,1085000000.000,1083000000.000,1120000000.000,1141000000.000,1156000000.000,1177000000.000,1208000000.000,1217000000.000,1205000000.000,1201000000.000,1251000000.000,1267000000.000,1266000000.000,1291000000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,,124000000.000
PropertyPlantAndEquipmentGross,22099000000.000,22990000000.000,23317000000.000,23378000000.000,24143000000.000,24584000000.000,24725000000.000,24384000000.000,24358000000.000,25133000000.000,25490000000.000,25752000000.000,25928000000.000,26182000000.000,26698000000.000,26286000000.000,27095000000.000,27747000000.000,28007000000.000
PropertyPlantAndEquipmentNet,10783000000.000,11560000000.000,11606000000.000,11869000000.000,12516000000.000,12857000000.000,12826000000.000,12846000000.000,12806000000.000,13340000000.000,13390000000.000,13480000000.000,13387000000.000,13589000000.000,13808000000.000,13894000000.000,14421000000.000,14851000000.000,14814000000.000
ReceivablesNetCurrent,1708000000.000,1648000000.000,1610000000.000,1660000000.000,1512000000.000,1646000000.000,1599000000.000,1595000000.000,1568000000.000,1694000000.000,1559000000.000,1705000000.000,1743000000.000,1763000000.000,1532000000.000,1549000000.000,1512000000.000,1493000000.000,1457000000.000
RetainedEarningsAccumulatedDeficit,7293000000.000,7514000000.000,7744000000.000,7916000000.000,8042000000.000,8185000000.000,8259000000.000,8246000000.000,8392000000.000,8590000000.000,8653000000.000,8944000000.000,9139000000.000,9413000000.000,9627000000.000,9839000000.000,10152000000.000,10522000000.000,10854000000.000
SaleLeasebackTransactionDeferredGainNet,238000000.000,232000000.000,242000000.000,249000000.000,244000000.000,237000000.000,230000000.000,223000000.000,217000000.000,211000000.000,204000000.000,203000000.000,196000000.000,190000000.000,184000000.000,178000000.000,171000000.000,165000000.000,158000000.000
SelfInsuranceReserve,621000000.000,633000000.000,641000000.000,643000000.000,663000000.000,656000000.000,659000000.000,,657000000.000,660000000.000,,,,,,,,,
SelfInsuranceReserveNoncurrent,,,,,,,,650000000.000,,,670000000.000,667000000.000,666000000.000,683000000.000,699000000.000,711000000.000,784000000.000,800000000.000,804000000.000
StockholdersEquity,8036000000.000,8154000000.000,8450000000.000,8454000000.000,8620000000.000,8778000000.000,8850000000.000,8818000000.000,8887000000.000,9131000000.000,9168000000.000,9487000000.000,9654000000.000,9810000000.000,9880000000.000,10214000000.000,10390000000.000,10730000000.000,10966000000.000
UnrecognizedTaxBenefits,,,,,,,,44000000.000,,,,33000000.000,,,,29000000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,27000000.000,,,,17000000.000,,,,17000000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,41000000.000,,,,30000000.000,,,,26000000.000,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,,,988000000.000,963000000.000,965000000.000,1401000000.000,1494000000.000,1467000000.000,1417000000.000,867000000.000,868000000.000,1032000000.000,1043000000.000,670000000.000,1647000000.000,1654000000.000,1642000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,,612000000.000,364000000.000,266000000.000,1012000000.000,890000000.000,444000000.000,249000000.000,1208000000.000,1050000000.000,757000000.000,446000000.000,1327000000.000,717000000.000,280000000.000,137000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,,,996000000.000,973000000.000,1156000000.000,981000000.000,913000000.000,926000000.000,980000000.000,1389000000.000,1361000000.000,1428000000.000,1415000000.000,1027000000.000,1594000000.000,1586000000.000,1581000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,,,596000000.000,678000000.000,746000000.000,1083000000.000,1152000000.000,1182000000.000,1197000000.000,1282000000.000,1279000000.000,1271000000.000,1289000000.000,1071000000.000,1283000000.000,1331000000.000,1330000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,,,981000000.000,904000000.000,1070000000.000,1168000000.000,1111000000.000,1158000000.000,1249000000.000,980000000.000,983000000.000,1065000000.000,1044000000.000,1439000000.000,1777000000.000,1795000000.000,1789000000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,,,,,,10223000000.000,10857000000.000,10560000000.000,10569000000.000,10305000000.000,10083000000.000,10105000000.000,9747000000.000,9392000000.000,13052000000.000,12586000000.000,12334000000.000
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,,,5897000000.000,6006000000.000,5907000000.000,4578000000.000,5297000000.000,5383000000.000,5477000000.000,4579000000.000,4542000000.000,4552000000.000,4510000000.000,3858000000.000,6034000000.000,5940000000.000,5855000000.000
