,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
NetIncomeLoss,-34000000.000,-93000000.000,,,,,,,,,-148000000.000,-213000000.000,,-140000000.000,-99000000.000,-167000000.000,276000000.000,-126000000.000,-95000000.000,-156000000.000,341000000.000,-164000000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,0.000,,,,,,,,,1000000.000,1000000.000,,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,3000000.000,1000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-41000000.000,-110000000.000,,,,,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-41000000.000,-110000000.000,,,,,,,,,,,,,,,,,
OperatingExpenses,977000000.000,1061000000.000,987000000.000,975000000.000,1042000000.000,973000000.000,966000000.000,1036000000.000,1764000000.000,1009000000.000,958000000.000,1001000000.000,1271000000.000,892000000.000,860000000.000,886000000.000,1210000000.000,853000000.000,844000000.000,852000000.000,1099000000.000,837000000.000
OperatingIncomeLoss,48000000.000,-75000000.000,10000000.000,43000000.000,-75000000.000,-73000000.000,-46000000.000,-140000000.000,-91000000.000,-91000000.000,-42000000.000,-93000000.000,417000000.000,-30000000.000,15000000.000,-54000000.000,447000000.000,-7000000.000,18000000.000,-31000000.000,480000000.000,-54000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,0.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,0.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-18000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,-35000000.000,23000000.000,-46000000.000,,,,22000000.000,-21000000.000,-64000000.000,-65000000.000,-13000000.000,-32000000.000,-1000000.000,-1000000.000,68000000.000,7000000.000,-11000000.000,-25000000.000,4000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,0.000,0.000,0.000,0.000,0.000,1000000.000,0.000,0.000,1000000.000,0.000,0.000,0.000,1000000.000,0.000,0.000,0.000,0.000,1000000.000,-1000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-35000000.000,23000000.000,-46000000.000,-10000000.000,11000000.000,-36000000.000,22000000.000,-21000000.000,-63000000.000,-98000000.000,-13000000.000,-33000000.000,0.000,20000000.000,68000000.000,9000000.000,-9000000.000,-38000000.000,2000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-18000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,1000000.000,1000000.000,,1000000.000,2000000.000,1000000.000,,1000000.000,2000000.000,1000000.000,,1000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,,,,2000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33000000.000,0.000,1000000.000,0.000,-21000000.000,0.000,-2000000.000,-2000000.000,14000000.000,1000000.000
OtherNoncashIncomeExpense,,,-4000000.000,,,-1000000.000,,,,-16000000.000,,,,0.000,,,,-16000000.000,,,,-3000000.000
OtherOperatingIncomeExpenseNet,10000000.000,11000000.000,11000000.000,12000000.000,17000000.000,13000000.000,19000000.000,15000000.000,-10000000.000,12000000.000,15000000.000,16000000.000,10000000.000,22000000.000,22000000.000,21000000.000,23000000.000,32000000.000,23000000.000,59000000.000,35000000.000,17000000.000
PaymentsForRepurchaseOfCommonStock,,,,,,6000000.000,,,,0.000,,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,,,,,,,,,,,,,,,,12000000.000,,,,0.000
PaymentsOfDebtIssuanceCosts,,,2000000.000,,,20000000.000,,,,12000000.000,,,,0.000,,,,1000000.000,,,,0.000
PaymentsOfDistributionsToAffiliates,,,,,,,,,,,,,,,,,,28000000.000,,,,
PaymentsToAcquireBusinessesGross,,,5000000.000,,,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquireMarketableSecurities,,,,,,20000000.000,,,,0.000,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,52000000.000,,,53000000.000,,,,39000000.000,,,,43000000.000,,,,50000000.000,,,,39000000.000
PaymentsToMinorityShareholders,,,0.000,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,412000000.000,,,705000000.000,,,,330000000.000,,,,478000000.000,,,,563000000.000,,,,554000000.000
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,,,3000000.000,,,-2000000.000,,,,-2000000.000,,,,6000000.000,,,,5000000.000,,,,4000000.000
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,,,,,,52000000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,,,,,,,,,,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,6000000.000,2000000.000,4000000.000,8000000.000,15000000.000,8000000.000,4000000.000,3000000.000,6000000.000,6000000.000,3000000.000,2000000.000,10000000.000,0.000,1000000.000,2000000.000,,,,
ProfitLoss,-34000000.000,-93000000.000,-60000000.000,-36000000.000,-105000000.000,-111000000.000,-113000000.000,-605000000.000,-207000000.000,-196000000.000,-147000000.000,-212000000.000,267000000.000,-139000000.000,-97000000.000,-166000000.000,278000000.000,-125000000.000,-93000000.000,-155000000.000,344000000.000,-163000000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,,107000000.000,,,814000000.000,,,,117000000.000,,,,54000000.000,,,,9000000.000,,,,130000000.000
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,,,,6000000.000,,,,0.000,,,,
Revenues,2648000000.000,2700000000.000,2612000000.000,2552000000.000,2609000000.000,2408000000.000,2377000000.000,2491000000.000,5267000000.000,2479000000.000,2440000000.000,2459000000.000,4983000000.000,2325000000.000,2293000000.000,2331000000.000,4853000000.000,2319000000.000,2282000000.000,2278000000.000,4661000000.000,2206000000.000
SalesRevenueNet,2648000000.000,2700000000.000,2612000000.000,2552000000.000,2609000000.000,2408000000.000,2377000000.000,2491000000.000,5267000000.000,2479000000.000,2440000000.000,2459000000.000,4983000000.000,2325000000.000,2293000000.000,2331000000.000,4853000000.000,2319000000.000,2282000000.000,2278000000.000,4661000000.000,2206000000.000
SellingGeneralAndAdministrativeExpense,885000000.000,973000000.000,898000000.000,887000000.000,962000000.000,886000000.000,890000000.000,959000000.000,1275000000.000,917000000.000,878000000.000,931000000.000,1189000000.000,827000000.000,796000000.000,827000000.000,1143000000.000,805000000.000,783000000.000,835000000.000,1057000000.000,779000000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,7000000.000,,,,,,,,,,,,,,,,
TemporaryEquityAccretionToRedemptionValue,,,-5000000.000,,,-6000000.000,,,,-5000000.000,,,,1000000.000,,,,,,,,
TemporaryEquityAccretionToRedemptionValueAdjustment,,,,5000000.000,5000000.000,,,,,,,,,,,,,,,,,
TreasuryStockValueAcquiredCostMethod,,,,,,14000000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,0.000,0.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,48972600.000,48989686.000,48995081.000,49074991.000,49098239.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,48972600.000,48989686.000,48995081.000,49074991.000,49098239.000,,,,,,,,,,,,,,,,,
