,2011-12-31,2012-12-31,2013-12-31,2014-12-31
OtherComprehensiveIncomeLossNetOfTax,,,-55000.000,20000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,-55000.000,20000.000
OwnedPropertyManagementCosts,1107000.000,944000.000,995000.000,415000.000
PartnersCapitalAccountDistributions,2618000.000,,,
PaymentsForLoans,,1000000.000,,
PaymentsOfCapitalDistribution,,,,3734000.000
PaymentsOfDividends,671000.000,,,
PaymentsOfFinancingCosts,360000.000,,,266000.000
PaymentsOfLoanCosts,540000.000,,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,1988000.000,,,
PaymentsToDevelopRealEstateAssets,254000.000,537000.000,369000.000,69000.000
PaymentsToMinorityShareholders,1946000.000,,,
ProceedsFromCollectionOfNotesReceivable,0.000,3000.000,14000.000,13000.000
ProceedsFromDistributionsReceivedFromRealEstatePartnerships,371000.000,700000.000,4654000.000,797000.000
ProceedsFromRealEstateAndRealEstateJointVentures,,1500000.000,,
ProceedsFromRelatedPartyDebt,1450000.000,501000.000,,
ProceedsFromRepaymentsOfNotesPayable,12800000.000,2200000.000,,
ProceedsFromSaleOfPropertyHeldForSale,,,,22700000.000
ProceedsFromSaleOfRealEstateHeldforinvestment,4493000.000,,,
ProfessionalFees,406000.000,352000.000,262000.000,287000.000
ProfitLoss,-4266000.000,-1674000.000,-1257000.000,4582000.000
ProfitLossFromRealEstateOperations,,-5000.000,,
ProvisionForDoubtfulAccounts,25000.000,-32000.000,-63000.000,
RealEstateAccumulatedDepreciationDepreciationExpense,,931539.000,,
RealEstateAccumulatedDepreciationRealEstateSold,,2176682.000,,4420236.000
RealEstateCostOfRealEstateSold,,11465558.000,,19350133.000
RealEstateOtherAcquisitions,,516632.000,333911.000,54952.000
ReimbursementRevenue,,882000.000,1000000000.000,752000.000
RepaymentsOfNotesPayable,13629000.000,148000.000,172000.000,15607000.000
RepaymentsOfRelatedPartyDebt,0.000,1000000.000,5872000.000,549000.000
Revenues,3823000.000,3067000.000,3436000.000,1272000.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,,879243.000,595309.000
SalesRevenueNet,3823000.000,3067000.000,3436000.000,1272000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,2833000.000,2833.000,2833.000,2833.000
