,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-1764738.000,-13653313.000,16031873.000,37938302.000,6148870.000,-56925495.000
CostsAndExpenses,14914535.000,17083050.000,26886602.000,47921375.000,49447923.000,35513509.000
DerivativeGainLossOnDerivativeNet,,,73319984.000,150233470.000,-13383107.000,-78060682.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,21179167.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-312271.000,383888.000,858062.000,16981895.000,-16037728.000,-612680.000
IncreaseDecreaseInAccruedInterestReceivableNet,323827.000,503821.000,6675.000,-51571.000,197234.000,136035.000
IncreaseDecreaseInRestrictedCash,34189502.000,-34189502.000,0.000,7319383.000,1428313.000,-8747696.000
InvestmentIncomeInterest,1319591.000,1733483.000,2172795.000,2146716.000,3551213.000,6418588.000
InvestmentIncomeNet,-13679951.000,-15284102.000,-24390634.000,-46103382.000,-46475925.000,-28302411.000
NetCashProvidedByUsedInFinancingActivities,46546980.000,72822536.000,205403137.000,-52333007.000,248504794.000,-52987643.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,46546980.000,72822536.000,205403137.000,-52333007.000,248504794.000,-52987643.000
NetCashProvidedByUsedInOperatingActivities,-48311718.000,-86475849.000,-189371264.000,90271309.000,-242355924.000,-3937852.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-48311718.000,-86475849.000,-189371264.000,90271309.000,-242355924.000,-3937852.000
NetIncomeLoss,-20462078.000,3686254.000,44665860.000,100078935.000,-64565252.000,-111114835.000
OperatingExpenses,525952.000,815011.000,1308196.000,1372277.000,1617501.000,1710175.000
PartnersCapitalAccountAcquisitions,,,,,310004698.000,75845164.000
PartnersCapitalAccountRedemptions,,,,,61675395.000,148594234.000
PartnersCapitalOther,,,,,3692664.000,
PaymentsForRepurchaseOfOtherEquity,44445394.000,54322392.000,49097246.000,179621277.000,58044299.000,
PaymentsToAcquireHeldToMaturitySecurities,14454685366.000,,,,,
PaymentsToAcquireTradingSecuritiesHeldforinvestment,,15333313363.000,13943718162.000,14402747311.000,11769518965.000,9852681085.000
ProceedsFromOtherEquity,91562943.000,128142593.000,256358986.000,129763627.000,310156598.000,
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,14465093551.000,,,,,
ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,,15207486864.000,13716043671.000,14403372547.000,11557527491.000,9973497478.000
RevenuesExcludingInterestAndDividends,-6782127.000,18970356.000,69056494.000,146182317.000,-18089327.000,-82812424.000
TradingSecuritiesRealizedGainLoss,17282.000,37317.000,95707.000,11146.000,25591.000,107699.000
TradingSecuritiesUnrealizedHoldingGainLoss,-102289.000,28148.000,227466.000,-339869.000,-604806.000,684811.000
