,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2611.000
AdjustmentsToAdditionalPaidInCapitalOther,-2151.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1131.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-4487.000
CededPremiumsWritten,231265.000
ComprehensiveIncomeNetOfTax,-332539.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,2722.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-329817.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesRepurchaseOfSharesBySubsidiary,-1529.000
DeferredPolicyAcquisitionCostAmortizationExpense,115325.000
DepreciationAmortizationAndAccretionNet,5701.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,-11208.000
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,0.160
EarningsPerShareBasic,-4.650
EarningsPerShareDiluted,-4.650
EffectOfExchangeRateOnCashAndCashEquivalents,-3231.000
ForeignCurrencyTransactionGainLossBeforeTax,-4481.000
ForeignCurrencyTransactionGainLossUnrealized,5428.000
GainLossOnInvestments,-20770.000
GeneralAndAdministrativeExpense,85817.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,3108.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-300878.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-301749.000
IncomeLossFromContinuingOperationsPerBasicShare,-4.340
IncomeLossFromContinuingOperationsPerDilutedShare,-4.340
IncomeLossFromDiscontinuedOperationsNetOfTax,-21662.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.310
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.310
IncomeLossFromEquityMethodInvestments,-922.000
IncomeTaxExpenseBenefit,-51.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,-518.000
IncreaseDecreaseInFundsHeldUnderReinsuranceAgreements,-812.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,-415952.000
IncreaseDecreaseInOtherOperatingCapitalNet,-7519.000
IncreaseDecreaseInPremiumsReceivable,19651.000
IncreaseDecreaseInPrepaidReinsurancePremiums,-11240.000
IncreaseDecreaseInReinsurancePayables,21399.000
IncreaseDecreaseInReinsuranceRecoverable,261131.000
IncreaseDecreaseInRestrictedCash,4432.000
IncreaseDecreaseInUnearnedPremiums,-18440.000
InterestExpense,11668.000
InterestPaid,9366.000
InvestmentIncomeNet,34312.000
MinorityInterestDecreaseFromRedemptions,-46488.000
NetCashProvidedByUsedInDiscontinuedOperations,30878.000
NetCashProvidedByUsedInFinancingActivities,-59582.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-59582.000
NetCashProvidedByUsedInInvestingActivities,198485.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,198485.000
NetCashProvidedByUsedInOperatingActivities,-140159.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-140159.000
NetIncomeLoss,-326133.000
NetIncomeLossAttributableToNoncontrollingInterest,2722.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,-16989.000
OperatingExpenses,893826.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,436.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-6842.000
OtherIncome,5434.000
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,-1948.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,46488.000
PaymentsOfCapitalDistribution,11206.000
PaymentsToAcquireOtherInvestments,25229.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,12244.000
PolicyholderBenefitsAndClaimsIncurredNet,676535.000
PremiumsEarnedNet,571478.000
PremiumsWrittenNet,558432.000
ProceedsFromPaymentsForOtherFinancingActivities,-1888.000
ProceedsFromSaleOfOtherInvestments,1032.000
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,813.000
ProfitLoss,-323411.000
Revenues,592948.000
SalesRevenueNet,587514.000
ShareBasedCompensation,1131.000
WeightedAverageNumberOfDilutedSharesOutstanding,70129756.000
WeightedAverageNumberOfSharesOutstandingBasic,70129756.000
