,2017-05-27
AmortizationOfIntangibleAssets,2200000.000
ComprehensiveIncomeNetOfTax,3542000.000
CostOfGoodsSold,52933000.000
DepreciationAndAmortization,2482000.000
FairValueAdjustmentOfWarrants,-1119000.000
ForeignCurrencyTransactionGainLossBeforeTax,724000.000
GeneralAndAdministrativeExpense,12276000.000
GrossProfit,43570000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6124000.000
IncomeTaxExpenseBenefit,1777000.000
InterestExpense,6430000.000
LeaseAndRentalExpense,500000.000
MarketingAndAdvertisingExpense,9733000.000
NetIncomeLoss,4347000.000
NonoperatingIncomeExpense,-4504000.000
OperatingExpenses,32942000.000
OperatingIncomeLoss,10628000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-805000.000
OtherCostAndExpenseOperating,17000.000
OtherNonoperatingIncomeExpense,83000.000
ProductionAndDistributionCosts,4084000.000
Revenues,96503000.000
SalesRevenueNet,96503000.000
