,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,199000.000
AmortizationOfFinancingCosts,549000.000,525000.000
AmortizationOfIntangibleAssets,659000.000,523000.000
AssetRetirementObligationAccretionExpense,55000.000,63000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,700000.000
ComprehensiveIncomeNetOfTax,-3626000.000,6198000.000
CostOfPropertyRepairsAndMaintenance,9597000.000,3856000.000
Depreciation,9275000.000,8684000.000
GainsLossesOnSalesOfAssets,115000.000,36000.000
GeneralAndAdministrativeExpense,8957000.000,8130000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1395000.000
IncreaseDecreaseInAccountsReceivable,,-3837000.000
IncreaseDecreaseInDeferredCharges,,790000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,3578000.000
InterestExpense,6113000.000,5587000.000
InterestPaid,,723000.000
NetCashProvidedByUsedInFinancingActivities,,-16001000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-16001000.000
NetCashProvidedByUsedInInvestingActivities,,861000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,861000.000
NetCashProvidedByUsedInOperatingActivities,,15840000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,15840000.000
NetIncomeLoss,-1406000.000,4928000.000
OperatingCostsAndExpenses,52158000.000,26187000.000
OperatingExpenses,80586000.000,67503000.000
OperatingIncomeLoss,5032000.000,11040000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,1270000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-2220000.000,1270000.000
OtherNonoperatingIncome,224000.000,
PaymentsOfDebtIssuanceCosts,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,1225000.000
ProceedsFromLongTermLinesOfCredit,,11000000.000
ProceedsFromSaleOfProductiveAssets,,2086000.000
ProvisionForDoubtfulAccounts,,90000.000
RepaymentsOfLongTermDebt,,27001000.000
Revenues,85618000.000,78543000.000
SalesRevenueNet,85618000.000,78543000.000
ShareBasedCompensation,,199000.000
