,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,-3118307.000,13492346.000,,10081697.000,-21594818.000,-2193217.000,2362214.000,-4370805.000,9321146.000,433107.000,4681817.000,11101791.000,-7270683.000,3758825.000,-1088125.000,3148113.000,-2509656.000,-1818863.000,-418555.000,-234917.000
IncomeLossAttributableToParent,,,-4050695.000,-4833686.000,11452800.000,-5347955.000,7347914.000,-21535303.000,-3447425.000,1064104.000,-5443172.000,8366072.000,-402849.000,3834494.000,8426065.000,-6684940.000,3010792.000,-1448862.000,2130435.000,-2406044.000,-2174848.000,-669456.000,-499663.000
InterestAndDividendIncomeOperating,-213008.000,-2201382.000,-1538519.000,-1489069.000,-1837132.000,-688427.000,-2547899.000,285417.000,-1064763.000,-1084311.000,-894409.000,-818922.000,-732476.000,,,,,,,,,,
InterestIncomeExpenseNet,,,-10086.000,,,,,,,,,,,,1314.000,-604.000,-463.000,1757.000,9256.000,4884.000,5036.000,9990.000,18528.000
InterestIncomeOperating,603.000,17392.000,,8291.000,-4807.000,,2904.000,-227.000,394.000,-494.000,-202.000,2089.000,1964.000,,,,,,,,,,
LossContingencyAccrualCarryingValueProvision,,,,,,,0.000,,,,,,,,,,,,,,,,
LossContingencyAccrualProvision,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NoninterestExpenseCommissionExpense,264208.000,221187.000,255384.000,226310.000,202414.000,202022.000,185884.000,225902.000,189445.000,213799.000,177958.000,136152.000,103480.000,113040.000,123868.000,122291.000,63715.000,56583.000,33823.000,38778.000,32003.000,31409.000,25957.000
NoninterestExpenseInvestmentAdvisoryFees,1294431.000,1262405.000,1222975.000,1140273.000,957066.000,836464.000,811494.000,759894.000,710860.000,669053.000,504197.000,448965.000,406830.000,410116.000,335149.000,222525.000,172199.000,167097.000,132828.000,105030.000,94625.000,76117.000,66858.000
NoninterestExpenseRelatedToPerformanceFees,-1445049.000,620207.000,,45793.000,553299.000,,1425153.000,-1375754.000,,,,,,,1869289.000,,,,,,,,
OperatingExpenses,213611.000,2218774.000,1528433.000,1497360.000,1832325.000,686198.000,2550803.000,-285644.000,1065157.000,1083817.000,894207.000,821011.000,734440.000,733736.000,2553172.000,-708638.000,683855.000,305911.000,993111.000,-137506.000,329018.000,229482.000,257317.000
OtherExpenses,158695.000,138395.000,123274.000,138535.000,137030.000,156860.000,117287.000,111213.000,110146.000,137129.000,148780.000,143078.000,119624.000,119759.000,137478.000,144302.000,139869.000,130744.000,114012.000,117343.000,117413.000,60212.000,110013.000
PartnersCapitalAccountContributions,,,5473509.000,,,,6321446.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountRedemptions,,,3144183.000,,,,17390429.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountUnitsContributed,,,3892794.000,,,,5551061.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountUnitsRedeemed,,,2719116.000,,,,12894157.000,,,,,,,,,,,,,,,,
ProfitLoss,-4540079.000,1680249.000,,,,,,,,,,,,,,,,,,,,,
RealizedInvestmentGainsLosses,5643985.000,1091468.000,8493650.000,-9896288.000,15521427.000,-7019361.000,8386364.000,-13219524.000,-3320311.000,-3573782.000,-1866650.000,8609507.000,2829486.000,2279083.000,11737788.000,-4138815.000,1472518.000,-116132.000,2865896.000,-2806224.000,-1000878.000,-705979.000,180075.000
RevenuesExcludingInterestAndDividends,-4327071.000,3881631.000,-2512176.000,-3344617.000,13289932.000,-4659528.000,9895813.000,-21820720.000,-2382662.000,2148415.000,-4548763.000,9184994.000,329627.000,,,,,,,,,,
SponsorFees,205534.000,197767.000,182184.000,172759.000,184930.000,189414.000,196869.000,219003.000,244151.000,277635.000,241230.000,228968.000,207986.000,203861.000,211256.000,194623.000,186986.000,179790.000,167747.000,132378.000,116980.000,93153.000,80446.000
TradingGainsLosses,,,,,,,,,,,,,,,10977923.000,-7392974.000,3695110.000,-1144708.000,3114290.000,-2548434.000,-1850866.000,-449964.000,-260874.000
UnrealizedGainLossOnInvestments,,,,6777981.000,-2029081.000,,1695333.000,-8375294.000,1127094.000,5935996.000,-2504155.000,711639.000,-2396379.000,2402734.000,-635997.000,-3131868.000,2286307.000,-971993.000,282217.000,296568.000,-817985.000,287424.000,-414992.000
